#                                                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
111730at33208_240206_0:00307f|TRINITY_DN78597_c13_g3_i1:2-469|-      -            156 111730at33208        -            629   2.8e-76  254.0   0.4   1   1   5.3e-77   3.1e-76  253.8   0.4   161   311     2   156     1   156 0.96 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i34:2073-2594|+ -            174 111730at33208        -            629   6.2e-09   31.5   0.4   2   2   0.00023    0.0014   13.8   0.1   159   223    98   165    88   168 0.81 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i3:2033-2554|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   1   2   4.5e-05   0.00027   16.2   0.0   146   222     3    82     1    90 0.91 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i3:2033-2554|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   2   2   0.00023    0.0014   13.8   0.1   159   223    98   165    88   168 0.81 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i4:2102-2623|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   1   2   4.5e-05   0.00027   16.2   0.0   146   222     3    82     1    90 0.91 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i4:2102-2623|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   2   2   0.00023    0.0014   13.8   0.1   159   223    98   165    88   168 0.81 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i6:2102-2623|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   1   2   4.5e-05   0.00027   16.2   0.0   146   222     3    82     1    90 0.91 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i6:2102-2623|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   2   2   0.00023    0.0014   13.8   0.1   159   223    98   165    88   168 0.81 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i7:2084-2605|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   1   2   4.5e-05   0.00027   16.2   0.0   146   222     3    82     1    90 0.91 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i7:2084-2605|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   2   2   0.00023    0.0014   13.8   0.1   159   223    98   165    88   168 0.81 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i8:2063-2584|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   1   2   4.5e-05   0.00027   16.2   0.0   146   222     3    82     1    90 0.91 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i8:2063-2584|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   2   2   0.00023    0.0014   13.8   0.1   159   223    98   165    88   168 0.81 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i9:2073-2594|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   1   2   4.5e-05   0.00027   16.2   0.0   146   222     3    82     1    90 0.91 -
435253at33208_1507135_0:002822|TRINITY_DN88422_c3_g1_i9:2073-2594|+  -            174 111730at33208        -            629   6.2e-09   31.5   0.4   2   2   0.00023    0.0014   13.8   0.1   159   223    98   165    88   168 0.81 -
435253at33208_10047_0:0024e4|TRINITY_DN80523_c6_g1_i3:169-1800|-     -            544 111730at33208        -            629   7.9e-09   31.2   1.3   1   2   1.7e-06   9.8e-06   20.9   0.3    88   269     4   202     2   203 0.67 -
435253at33208_10047_0:0024e4|TRINITY_DN80523_c6_g1_i3:169-1800|-     -            544 111730at33208        -            629   7.9e-09   31.2   1.3   2   2      0.23       1.3    4.0   0.0   241   289   236   283   227   301 0.81 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i5:1503-1769|+   -             89 111730at33208        -            629   1.3e-08   30.4   0.2   1   2   0.00018    0.0011   14.2   0.0   158   195    12    49     2    57 0.84 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i5:1503-1769|+   -             89 111730at33208        -            629   1.3e-08   30.4   0.2   2   2   9.6e-05   0.00057   15.1   0.1   161   193    57    89    51    89 0.92 -
435253at33208_121845_0:002a3f|TRINITY_DN77327_c10_g2_i3:387-932|+    -            182 111730at33208        -            629   1.5e-08   30.2   0.7   1   1   3.5e-09   2.1e-08   29.8   0.7    62   194     9   148     4   152 0.89 -
111730at33208_294128_0:000d9d|TRINITY_DN82468_c10_g1_i1:221-1018|-   -            266 111730at33208        -            629   1.6e-08   30.1   1.2   1   2      0.26       1.5    3.8   0.1   157   194    84   121    50   129 0.82 -
111730at33208_294128_0:000d9d|TRINITY_DN82468_c10_g1_i1:221-1018|-   -            266 111730at33208        -            629   1.6e-08   30.1   1.2   2   2   1.1e-07   6.3e-07   24.9   0.2    10   112   152   263   147   265 0.77 -
111730at33208_294128_0:000d9d|TRINITY_DN82468_c10_g1_i3:2360-3268|-  -            303 111730at33208        -            629   1.7e-08   30.1   1.0   1   2      0.32       1.9    3.5   0.1   157   194    84   121    50   129 0.82 -
111730at33208_294128_0:000d9d|TRINITY_DN82468_c10_g1_i3:2360-3268|-  -            303 111730at33208        -            629   1.7e-08   30.1   1.0   2   2   9.9e-08   5.9e-07   25.0   0.1    10   113   152   264   147   268 0.77 -
111730at33208_30019_0:0005ac|TRINITY_DN84760_c5_g1_i1:102-575|-      -            158 111730at33208        -            629   2.4e-08   29.6   0.3   1   1   5.6e-08   3.3e-07   25.8   0.1   123   223    12   116     2   123 0.87 -
448514at33208_108931_0:001866|TRINITY_DN84760_c5_g1_i5:1102-1500|-   -            133 111730at33208        -            629   2.7e-08   29.4   0.9   1   3    0.0016    0.0094   11.1   0.0   162   196    12    48     7    55 0.82 -
448514at33208_108931_0:001866|TRINITY_DN84760_c5_g1_i5:1102-1500|-   -            133 111730at33208        -            629   2.7e-08   29.4   0.9   2   3   0.00011   0.00066   14.9   0.1   160   196    54    90    48   123 0.68 -
448514at33208_108931_0:001866|TRINITY_DN84760_c5_g1_i5:1102-1500|-   -            133 111730at33208        -            629   2.7e-08   29.4   0.9   3   3      0.44       2.6    3.0   0.0     8    35   103   132    94   133 0.68 -
448514at33208_108931_0:001866|TRINITY_DN74606_c10_g1_i10:621-944|-   -            108 111730at33208        -            629     3e-08   29.3   0.2   1   1   1.5e-08   8.7e-08   27.7   0.1   125   194    33   106    29   108 0.88 -
448514at33208_108931_0:001866|TRINITY_DN74606_c10_g1_i1:621-944|-    -            108 111730at33208        -            629     3e-08   29.3   0.2   1   1   1.5e-08   8.7e-08   27.7   0.1   125   194    33   106    29   108 0.88 -
448514at33208_108931_0:001866|TRINITY_DN74606_c10_g1_i3:621-944|-    -            108 111730at33208        -            629     3e-08   29.3   0.2   1   1   1.5e-08   8.7e-08   27.7   0.1   125   194    33   106    29   108 0.88 -
448514at33208_108931_0:001866|TRINITY_DN74606_c10_g1_i8:621-944|-    -            108 111730at33208        -            629     3e-08   29.3   0.2   1   1   1.5e-08   8.7e-08   27.7   0.1   125   194    33   106    29   108 0.88 -
448514at33208_108931_0:001866|TRINITY_DN71112_c3_g1_i1:128-472|-     -            115 111730at33208        -            629   3.1e-08   29.2   1.1   1   2    0.0012     0.007   11.5   0.0   169   201     1    33     1    41 0.89 -
448514at33208_108931_0:001866|TRINITY_DN71112_c3_g1_i1:128-472|-     -            115 111730at33208        -            629   3.1e-08   29.2   1.1   2   2   5.8e-05   0.00034   15.8   0.3   128   194    44   113    40   115 0.83 -
448514at33208_108931_0:001866|TRINITY_DN71112_c3_g1_i2:128-472|-     -            115 111730at33208        -            629   3.1e-08   29.2   1.1   1   2    0.0012     0.007   11.5   0.0   169   201     1    33     1    41 0.89 -
448514at33208_108931_0:001866|TRINITY_DN71112_c3_g1_i2:128-472|-     -            115 111730at33208        -            629   3.1e-08   29.2   1.1   2   2   5.8e-05   0.00034   15.8   0.3   128   194    44   113    40   115 0.83 -
111730at33208_30019_0:0005ac|TRINITY_DN85835_c6_g3_i12:5220-5702|-   -            161 111730at33208        -            629   3.3e-08   29.1   0.9   1   2   1.6e-06   9.5e-06   21.0   0.2   143   197     5    59     1    63 0.93 -
111730at33208_30019_0:0005ac|TRINITY_DN85835_c6_g3_i12:5220-5702|-   -            161 111730at33208        -            629   3.3e-08   29.1   0.9   2   2     0.026      0.15    7.1   0.0   163   197    98   132    89   160 0.84 -
111730at33208_30019_0:0005ac|TRINITY_DN85835_c6_g3_i2:3006-3488|-    -            161 111730at33208        -            629   3.3e-08   29.1   0.9   1   2   1.6e-06   9.5e-06   21.0   0.2   143   197     5    59     1    63 0.93 -
111730at33208_30019_0:0005ac|TRINITY_DN85835_c6_g3_i2:3006-3488|-    -            161 111730at33208        -            629   3.3e-08   29.1   0.9   2   2     0.026      0.15    7.1   0.0   163   197    98   132    89   160 0.84 -
111730at33208_30019_0:0005ac|TRINITY_DN85835_c6_g3_i8:2988-3470|-    -            161 111730at33208        -            629   3.3e-08   29.1   0.9   1   2   1.6e-06   9.5e-06   21.0   0.2   143   197     5    59     1    63 0.93 -
111730at33208_30019_0:0005ac|TRINITY_DN85835_c6_g3_i8:2988-3470|-    -            161 111730at33208        -            629   3.3e-08   29.1   0.9   2   2     0.026      0.15    7.1   0.0   163   197    98   132    89   160 0.84 -
448514at33208_108931_0:001866|TRINITY_DN91122_c1_g3_i1:759-1088|+    -            110 111730at33208        -            629   4.9e-08   28.5   0.2   1   3   0.00077    0.0045   12.1   0.1   169   199     1    31     1    35 0.86 -
448514at33208_108931_0:001866|TRINITY_DN91122_c1_g3_i1:759-1088|+    -            110 111730at33208        -            629   4.9e-08   28.5   0.2   2   3    0.0019     0.011   10.8   0.0    80   118    31    70    27    74 0.87 -
448514at33208_108931_0:001866|TRINITY_DN91122_c1_g3_i1:759-1088|+    -            110 111730at33208        -            629   4.9e-08   28.5   0.2   3   3      0.19       1.1    4.2   0.0   162   193    79   110    72   110 0.92 -
435253at33208_80966_0:00479b|TRINITY_DN80523_c6_g1_i2:66-1289|-      -            408 111730at33208        -            629   5.5e-08   28.4   1.7   1   2   1.4e-05   8.3e-05   17.9   0.5    97   269     1   190     1   192 0.66 -
435253at33208_80966_0:00479b|TRINITY_DN80523_c6_g1_i2:66-1289|-      -            408 111730at33208        -            629   5.5e-08   28.4   1.7   2   2      0.15       0.9    4.5   0.0   240   289   223   271   215   289 0.81 -
435253at33208_80966_0:00479b|TRINITY_DN80523_c6_g1_i4:529-1764|-     -            412 111730at33208        -            629   5.6e-08   28.4   1.7   1   2   1.4e-05   8.4e-05   17.9   0.5    97   269     1   190     1   192 0.66 -
435253at33208_80966_0:00479b|TRINITY_DN80523_c6_g1_i4:529-1764|-     -            412 111730at33208        -            629   5.6e-08   28.4   1.7   2   2      0.16      0.92    4.5   0.0   240   289   223   271   215   289 0.81 -
448514at33208_35019_0:003eb1|TRINITY_DN79845_c2_g1_i11:142-795|+     -            218 111730at33208        -            629     6e-08   28.3   0.6   1   2     0.006     0.035    9.2   0.1   127   196    17    92    11   104 0.74 -
448514at33208_35019_0:003eb1|TRINITY_DN79845_c2_g1_i11:142-795|+     -            218 111730at33208        -            629     6e-08   28.3   0.6   2   2   2.4e-05   0.00014   17.1   0.0   171   225   109   168   102   176 0.82 -
448514at33208_35019_0:003eb1|TRINITY_DN79845_c2_g1_i12:142-795|+     -            218 111730at33208        -            629     6e-08   28.3   0.6   1   2     0.006     0.035    9.2   0.1   127   196    17    92    11   104 0.74 -
448514at33208_35019_0:003eb1|TRINITY_DN79845_c2_g1_i12:142-795|+     -            218 111730at33208        -            629     6e-08   28.3   0.6   2   2   2.4e-05   0.00014   17.1   0.0   171   225   109   168   102   176 0.82 -
448514at33208_35019_0:003eb1|TRINITY_DN79845_c2_g1_i13:142-795|+     -            218 111730at33208        -            629     6e-08   28.3   0.6   1   2     0.006     0.035    9.2   0.1   127   196    17    92    11   104 0.74 -
448514at33208_35019_0:003eb1|TRINITY_DN79845_c2_g1_i13:142-795|+     -            218 111730at33208        -            629     6e-08   28.3   0.6   2   2   2.4e-05   0.00014   17.1   0.0   171   225   109   168   102   176 0.82 -
448514at33208_35019_0:003eb1|TRINITY_DN79845_c2_g1_i1:142-795|+      -            218 111730at33208        -            629     6e-08   28.3   0.6   1   2     0.006     0.035    9.2   0.1   127   196    17    92    11   104 0.74 -
448514at33208_35019_0:003eb1|TRINITY_DN79845_c2_g1_i1:142-795|+      -            218 111730at33208        -            629     6e-08   28.3   0.6   2   2   2.4e-05   0.00014   17.1   0.0   171   225   109   168   102   176 0.82 -
448514at33208_35019_0:003eb1|TRINITY_DN79845_c2_g1_i6:142-795|+      -            218 111730at33208        -            629     6e-08   28.3   0.6   1   2     0.006     0.035    9.2   0.1   127   196    17    92    11   104 0.74 -
448514at33208_35019_0:003eb1|TRINITY_DN79845_c2_g1_i6:142-795|+      -            218 111730at33208        -            629     6e-08   28.3   0.6   2   2   2.4e-05   0.00014   17.1   0.0   171   225   109   168   102   176 0.82 -
448514at33208_1218281_0:001263|TRINITY_DN73614_c11_g1_i1:914-1321|+  -            136 111730at33208        -            629   6.1e-08   28.2   0.4   1   2   0.00043    0.0025   13.0   0.3   159   196     4    42     1    45 0.87 -
448514at33208_1218281_0:001263|TRINITY_DN73614_c11_g1_i1:914-1321|+  -            136 111730at33208        -            629   6.1e-08   28.2   0.4   2   2   0.00022    0.0013   13.9   0.0    78   118    44    84    41   130 0.75 -
448514at33208_1218281_0:001263|TRINITY_DN73614_c11_g1_i3:822-1229|+  -            136 111730at33208        -            629   6.1e-08   28.2   0.4   1   2   0.00043    0.0025   13.0   0.3   159   196     4    42     1    45 0.87 -
448514at33208_1218281_0:001263|TRINITY_DN73614_c11_g1_i3:822-1229|+  -            136 111730at33208        -            629   6.1e-08   28.2   0.4   2   2   0.00022    0.0013   13.9   0.0    78   118    44    84    41   130 0.75 -
448514at33208_1218281_0:001263|TRINITY_DN73614_c11_g1_i4:1143-1550|+ -            136 111730at33208        -            629   6.1e-08   28.2   0.4   1   2   0.00043    0.0025   13.0   0.3   159   196     4    42     1    45 0.87 -
448514at33208_1218281_0:001263|TRINITY_DN73614_c11_g1_i4:1143-1550|+ -            136 111730at33208        -            629   6.1e-08   28.2   0.4   2   2   0.00022    0.0013   13.9   0.0    78   118    44    84    41   130 0.75 -
448514at33208_9365_0:002094|TRINITY_DN77260_c8_g1_i4:442-843|+       -            134 111730at33208        -            629   6.4e-08   28.1   0.0   1   2   1.3e-05   7.7e-05   18.0   0.0   152   228    10    90     1   100 0.81 -
448514at33208_9365_0:002094|TRINITY_DN77260_c8_g1_i4:442-843|+       -            134 111730at33208        -            629   6.4e-08   28.1   0.0   2   2    0.0086     0.051    8.7   0.0   161   193   102   134    96   134 0.90 -
448514at33208_108931_0:003196|TRINITY_DN93656_c5_g4_i1:170-835|+     -            222 111730at33208        -            629   6.5e-08   28.1   0.0   1   1   1.2e-08   7.2e-08   28.0   0.0   130   228     6   109     2   149 0.88 -
448514at33208_108931_0:003196|TRINITY_DN93656_c5_g4_i4:170-835|+     -            222 111730at33208        -            629   6.5e-08   28.1   0.0   1   1   1.2e-08   7.2e-08   28.0   0.0   130   228     6   109     2   149 0.88 -
448514at33208_108931_0:003196|TRINITY_DN93656_c5_g4_i7:170-835|+     -            222 111730at33208        -            629   6.5e-08   28.1   0.0   1   1   1.2e-08   7.2e-08   28.0   0.0   130   228     6   109     2   149 0.88 -
111730at33208_30019_0:0005ac|TRINITY_DN86919_c6_g1_i2:514-984|-      -            157 111730at33208        -            629   9.3e-08   27.6   0.2   1   1   1.7e-08     1e-07   27.5   0.2    87   195    37   156    11   157 0.84 -
111730at33208_30019_0:0005ac|TRINITY_DN86919_c6_g1_i6:514-984|-      -            157 111730at33208        -            629   9.3e-08   27.6   0.2   1   1   1.7e-08     1e-07   27.5   0.2    87   195    37   156    11   157 0.84 -
111730at33208_8019_0:003f67|TRINITY_DN90801_c6_g1_i1:467-1072|+      -            202 111730at33208        -            629   9.8e-08   27.5   0.2   1   1     2e-08   1.2e-07   27.3   0.2   104   225     5   142     1   194 0.69 -
111730at33208_8019_0:003f67|TRINITY_DN90801_c6_g1_i3:467-1072|+      -            202 111730at33208        -            629   9.8e-08   27.5   0.2   1   1     2e-08   1.2e-07   27.3   0.2   104   225     5   142     1   194 0.69 -
435253at33208_1507135_0:002822|TRINITY_DN89724_c10_g1_i1:535-1038|+  -            168 111730at33208        -            629   1.2e-07   27.2   1.2   1   2    0.0091     0.054    8.6   0.1   163   200    10    47     3    52 0.86 -
435253at33208_1507135_0:002822|TRINITY_DN89724_c10_g1_i1:535-1038|+  -            168 111730at33208        -            629   1.2e-07   27.2   1.2   2   2   9.4e-06   5.6e-05   18.4   0.1    79   194    45   167    43   168 0.80 -
435253at33208_1507135_0:002822|TRINITY_DN89724_c10_g1_i4:535-1038|+  -            168 111730at33208        -            629   1.2e-07   27.2   1.2   1   2    0.0091     0.054    8.6   0.1   163   200    10    47     3    52 0.86 -
435253at33208_1507135_0:002822|TRINITY_DN89724_c10_g1_i4:535-1038|+  -            168 111730at33208        -            629   1.2e-07   27.2   1.2   2   2   9.4e-06   5.6e-05   18.4   0.1    79   194    45   167    43   168 0.80 -
435253at33208_1507135_0:002822|TRINITY_DN89724_c10_g1_i5:535-1038|+  -            168 111730at33208        -            629   1.2e-07   27.2   1.2   1   2    0.0091     0.054    8.6   0.1   163   200    10    47     3    52 0.86 -
435253at33208_1507135_0:002822|TRINITY_DN89724_c10_g1_i5:535-1038|+  -            168 111730at33208        -            629   1.2e-07   27.2   1.2   2   2   9.4e-06   5.6e-05   18.4   0.1    79   194    45   167    43   168 0.80 -
435253at33208_1507135_0:002822|TRINITY_DN89724_c10_g1_i6:535-1038|+  -            168 111730at33208        -            629   1.2e-07   27.2   1.2   1   2    0.0091     0.054    8.6   0.1   163   200    10    47     3    52 0.86 -
435253at33208_1507135_0:002822|TRINITY_DN89724_c10_g1_i6:535-1038|+  -            168 111730at33208        -            629   1.2e-07   27.2   1.2   2   2   9.4e-06   5.6e-05   18.4   0.1    79   194    45   167    43   168 0.80 -
111730at33208_411798_0:00107d|TRINITY_DN79169_c10_g1_i1:2934-3737|-  -            268 111730at33208        -            629   1.3e-07   27.2   3.9   1   2   0.00049    0.0029   12.8   0.6   117   195    46   122    36   140 0.92 -
111730at33208_411798_0:00107d|TRINITY_DN79169_c10_g1_i1:2934-3737|-  -            268 111730at33208        -            629   1.3e-07   27.2   3.9   2   2   0.00011   0.00067   14.9   0.2   100   210   152   264   142   268 0.80 -
111730at33208_411798_0:00107d|TRINITY_DN79169_c10_g1_i2:2936-3739|-  -            268 111730at33208        -            629   1.3e-07   27.2   3.9   1   2   0.00049    0.0029   12.8   0.6   117   195    46   122    36   140 0.92 -
111730at33208_411798_0:00107d|TRINITY_DN79169_c10_g1_i2:2936-3739|-  -            268 111730at33208        -            629   1.3e-07   27.2   3.9   2   2   0.00011   0.00067   14.9   0.2   100   210   152   264   142   268 0.80 -
111730at33208_411798_0:00107d|TRINITY_DN79169_c10_g1_i5:2920-3723|-  -            268 111730at33208        -            629   1.3e-07   27.2   3.9   1   2   0.00049    0.0029   12.8   0.6   117   195    46   122    36   140 0.92 -
111730at33208_411798_0:00107d|TRINITY_DN79169_c10_g1_i5:2920-3723|-  -            268 111730at33208        -            629   1.3e-07   27.2   3.9   2   2   0.00011   0.00067   14.9   0.2   100   210   152   264   142   268 0.80 -
111730at33208_411798_0:00107d|TRINITY_DN79169_c10_g1_i6:2918-3721|-  -            268 111730at33208        -            629   1.3e-07   27.2   3.9   1   2   0.00049    0.0029   12.8   0.6   117   195    46   122    36   140 0.92 -
111730at33208_411798_0:00107d|TRINITY_DN79169_c10_g1_i6:2918-3721|-  -            268 111730at33208        -            629   1.3e-07   27.2   3.9   2   2   0.00011   0.00067   14.9   0.2   100   210   152   264   142   268 0.80 -
111730at33208_294128_0:000d9d|TRINITY_DN77327_c10_g2_i3:1416-2279|+  -            288 111730at33208        -            629   1.5e-07   27.0   0.0   1   2   0.00011   0.00065   14.9   0.0    10   116     6   119     3   122 0.79 -
111730at33208_294128_0:000d9d|TRINITY_DN77327_c10_g2_i3:1416-2279|+  -            288 111730at33208        -            629   1.5e-07   27.0   0.0   2   2    0.0043     0.025    9.7   0.0   125   195   189   261   183   275 0.78 -
111730at33208_6958_0:0028c1|TRINITY_DN83861_c9_g1_i1:345-722|-       -            126 111730at33208        -            629   1.6e-07   26.9   0.1   1   2   6.8e-05    0.0004   15.6   0.0   531   568     1    41     1    61 0.82 -
111730at33208_6958_0:0028c1|TRINITY_DN83861_c9_g1_i1:345-722|-       -            126 111730at33208        -            629   1.6e-07   26.9   0.1   2   2    0.0041     0.024    9.7   0.1   568   615    71   118    57   125 0.82 -
111730at33208_7029_0:0049bc|TRINITY_DN82468_c10_g1_i4:2477-2812|-    -            112 111730at33208        -            629   1.9e-07   26.6   0.3   1   1   3.9e-08   2.3e-07   26.3   0.3    11   111     1   110     1   112 0.77 -
448514at33208_110193_0:001ede|TRINITY_DN87686_c12_g1_i1:793-1278|-   -            162 111730at33208        -            629   2.1e-07   26.4   3.0   1   1   5.7e-07   3.4e-06   22.5   1.7   160   266    45   157    17   159 0.78 -
448514at33208_110193_0:001ede|TRINITY_DN87686_c12_g1_i3:802-1287|-   -            162 111730at33208        -            629   2.1e-07   26.4   3.0   1   1   5.7e-07   3.4e-06   22.5   1.7   160   266    45   157    17   159 0.78 -
448514at33208_110193_0:001ede|TRINITY_DN87686_c12_g1_i4:927-1412|-   -            162 111730at33208        -            629   2.1e-07   26.4   3.0   1   1   5.7e-07   3.4e-06   22.5   1.7   160   266    45   157    17   159 0.78 -
448514at33208_110193_0:001ede|TRINITY_DN87686_c12_g1_i5:1080-1565|-  -            162 111730at33208        -            629   2.1e-07   26.4   3.0   1   1   5.7e-07   3.4e-06   22.5   1.7   160   266    45   157    17   159 0.78 -
448514at33208_110193_0:001ede|TRINITY_DN87686_c12_g1_i6:1071-1556|-  -            162 111730at33208        -            629   2.1e-07   26.4   3.0   1   1   5.7e-07   3.4e-06   22.5   1.7   160   266    45   157    17   159 0.78 -
448514at33208_110193_0:001ede|TRINITY_DN87686_c12_g1_i7:936-1421|-   -            162 111730at33208        -            629   2.1e-07   26.4   3.0   1   1   5.7e-07   3.4e-06   22.5   1.7   160   266    45   157    17   159 0.78 -
435253at33208_1507135_0:002822|TRINITY_DN71555_c11_g1_i1:791-1270|+  -            160 111730at33208        -            629   2.8e-07   26.0   1.4   1   3      0.49       2.9    2.9   0.0   177   195     3    21     1    28 0.85 -
435253at33208_1507135_0:002822|TRINITY_DN71555_c11_g1_i1:791-1270|+  -            160 111730at33208        -            629   2.8e-07   26.0   1.4   2   3      0.24       1.4    3.9   0.0   169   200    39    70    31    73 0.88 -
435253at33208_1507135_0:002822|TRINITY_DN71555_c11_g1_i1:791-1270|+  -            160 111730at33208        -            629   2.8e-07   26.0   1.4   3   3   3.8e-05   0.00022   16.5   0.3    80   162    69   147    66   151 0.85 -
435253at33208_7962_0:004125|TRINITY_DN80523_c6_g1_i1:502-1236|-      -            245 111730at33208        -            629     3e-07   25.9   0.6   1   1   3.5e-06   2.1e-05   19.9   0.6    97   269     1   190     1   192 0.67 -
435253at33208_7962_0:004125|TRINITY_DN80523_c6_g1_i5:502-1236|-      -            245 111730at33208        -            629     3e-07   25.9   0.6   1   1   3.5e-06   2.1e-05   19.9   0.6    97   269     1   190     1   192 0.67 -
435253at33208_43700_0:005073|TRINITY_DN89883_c1_g1_i5:1770-2216|+    -            149 111730at33208        -            629   3.4e-07   25.8   0.4   1   1     3e-07   1.8e-06   23.4   0.3     9   116    39   146    33   149 0.79 -
435253at33208_43700_0:005073|TRINITY_DN89883_c1_g1_i6:2498-2944|+    -            149 111730at33208        -            629   3.4e-07   25.8   0.4   1   1     3e-07   1.8e-06   23.4   0.3     9   116    39   146    33   149 0.79 -
435253at33208_43700_0:005073|TRINITY_DN89883_c1_g1_i8:2785-3231|+    -            149 111730at33208        -            629   3.4e-07   25.8   0.4   1   1     3e-07   1.8e-06   23.4   0.3     9   116    39   146    33   149 0.79 -
448514at33208_1218281_0:001263|TRINITY_DN86602_c12_g1_i1:30-551|-    -            174 111730at33208        -            629   4.1e-07   25.5   2.3   1   2     0.044      0.26    6.3   0.0   163   194    30    61    24    68 0.91 -
448514at33208_1218281_0:001263|TRINITY_DN86602_c12_g1_i1:30-551|-    -            174 111730at33208        -            629   4.1e-07   25.5   2.3   2   2   0.00043    0.0026   12.9   3.5    64   117   118   172   111   174 0.85 -
111730at33208_8019_0:003f67|TRINITY_DN71308_c0_g1_i2:775-1269|-      -            165 111730at33208        -            629   5.6e-07   25.0   0.1   1   1   1.2e-07   6.8e-07   24.8   0.1    93   206     2   123     1   154 0.84 -
111730at33208_8019_0:003f67|TRINITY_DN71308_c0_g1_i6:632-1126|-      -            165 111730at33208        -            629   5.6e-07   25.0   0.1   1   1   1.2e-07   6.8e-07   24.8   0.1    93   206     2   123     1   154 0.84 -
448514at33208_108931_0:001866|TRINITY_DN79934_c8_g3_i1:423-740|-     -            106 111730at33208        -            629   5.7e-07   25.0   2.1   1   2      0.17      0.98    4.4   0.1   180   194     7    21     1    27 0.73 -
448514at33208_108931_0:001866|TRINITY_DN79934_c8_g3_i1:423-740|-     -            106 111730at33208        -            629   5.7e-07   25.0   2.1   2   2   1.9e-06   1.1e-05   20.7   0.3   161   223    30    96    23   105 0.86 -
448514at33208_108931_0:001866|TRINITY_DN79934_c8_g3_i2:3366-3683|-   -            106 111730at33208        -            629   5.7e-07   25.0   2.1   1   2      0.17      0.98    4.4   0.1   180   194     7    21     1    27 0.73 -
448514at33208_108931_0:001866|TRINITY_DN79934_c8_g3_i2:3366-3683|-   -            106 111730at33208        -            629   5.7e-07   25.0   2.1   2   2   1.9e-06   1.1e-05   20.7   0.3   161   223    30    96    23   105 0.86 -
448514at33208_1218281_0:001263|TRINITY_DN87574_c7_g1_i1:4637-5086|-  -            150 111730at33208        -            629   7.5e-07   24.6   1.6   1   2   8.9e-05   0.00053   15.2   0.0    85   119    60    94    51    99 0.91 -
448514at33208_1218281_0:001263|TRINITY_DN87574_c7_g1_i1:4637-5086|-  -            150 111730at33208        -            629   7.5e-07   24.6   1.6   2   2     0.012     0.072    8.2   0.7   158   194   114   150   103   150 0.90 -
448514at33208_1218281_0:001263|TRINITY_DN87574_c7_g1_i6:4671-5120|-  -            150 111730at33208        -            629   7.5e-07   24.6   1.6   1   2   8.9e-05   0.00053   15.2   0.0    85   119    60    94    51    99 0.91 -
448514at33208_1218281_0:001263|TRINITY_DN87574_c7_g1_i6:4671-5120|-  -            150 111730at33208        -            629   7.5e-07   24.6   1.6   2   2     0.012     0.072    8.2   0.7   158   194   114   150   103   150 0.90 -
448514at33208_1218281_0:001263|TRINITY_DN87574_c7_g1_i8:4473-4922|-  -            150 111730at33208        -            629   7.5e-07   24.6   1.6   1   2   8.9e-05   0.00053   15.2   0.0    85   119    60    94    51    99 0.91 -
448514at33208_1218281_0:001263|TRINITY_DN87574_c7_g1_i8:4473-4922|-  -            150 111730at33208        -            629   7.5e-07   24.6   1.6   2   2     0.012     0.072    8.2   0.7   158   194   114   150   103   150 0.90 -
111730at33208_176946_0:001a89|TRINITY_DN90801_c6_g1_i2:347-781|+     -            145 111730at33208        -            629   8.3e-07   24.5   3.9   1   1   2.8e-07   1.6e-06   23.5   3.9    88   194    27   145     1   145 0.74 -
