# BUSCO version is: 5.7.1 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
414001at33208	Complete	TRINITY_DN92350_c4_g2_i10:455-1384	441.2	275	https://v10-1.orthodb.org/?query=414001at33208	Translation initiation factor 2, alpha subunit
414571at33208	Complete	TRINITY_DN76363_c7_g1_i1:381-1382	444.7	235	https://v10-1.orthodb.org/?query=414571at33208	GPI-anchor transamidase
414579at33208	Complete	TRINITY_DN71312_c0_g1_i1:153-1061	368.0	249	https://v10-1.orthodb.org/?query=414579at33208	WD40 repeat
414603at33208	Complete	TRINITY_DN80408_c13_g1_i1:804-2789	485.0	469	https://v10-1.orthodb.org/?query=414603at33208	Mediator complex, subunit Med17
415618at33208	Complete	TRINITY_DN79955_c0_g1_i4:793-1932	238.7	175	https://v10-1.orthodb.org/?query=415618at33208	required for meiotic nuclear division protein 1 homolog
416175at33208	Complete	TRINITY_DN73011_c13_g3_i2:68-901	319.3	256	https://v10-1.orthodb.org/?query=416175at33208	Scavenger mRNA decapping enzyme DcpS/DCS2
418979at33208	Complete	TRINITY_DN75187_c12_g1_i2:232-783	229.6	147	https://v10-1.orthodb.org/?query=418979at33208	Cysteine dioxygenase type I
419502at33208	Complete	TRINITY_DN78374_c0_g4_i3:0-950	248.6	172	https://v10-1.orthodb.org/?query=419502at33208	Methyltransferase domain 25
419914at33208	Complete	TRINITY_DN76209_c5_g1_i2:119-1390	332.5	323	https://v10-1.orthodb.org/?query=419914at33208	WD40 repeat
421396at33208	Complete	TRINITY_DN92467_c1_g1_i5:9398-10240	388.8	237	https://v10-1.orthodb.org/?query=421396at33208	S-formylglutathione hydrolase
421685at33208	Complete	TRINITY_DN80134_c15_g1_i5:665-1678	235.7	202	https://v10-1.orthodb.org/?query=421685at33208	ECSIT
421732at33208	Complete	TRINITY_DN90850_c8_g2_i1:48-1271	253.8	285	https://v10-1.orthodb.org/?query=421732at33208	Dynactin subunit 2
422158at33208	Complete	TRINITY_DN79354_c9_g3_i2:111-1055	473.0	280	https://v10-1.orthodb.org/?query=422158at33208	Zinc finger, RING-type
422751at33208	Complete	TRINITY_DN93163_c2_g1_i1:350-1618	540.3	346	https://v10-1.orthodb.org/?query=422751at33208	FAD dependent oxidoreductase
423799at33208	Complete	TRINITY_DN83624_c7_g3_i2:274-1155	325.6	253	https://v10-1.orthodb.org/?query=423799at33208	Ribosomal protein L18e/L15P
423848at33208	Duplicated	TRINITY_DN88261_c8_g2_i1:352-1281	172.0	230	https://v10-1.orthodb.org/?query=423848at33208	Protein N-terminal asparagine amidohydrolase
423848at33208	Duplicated	TRINITY_DN86452_c17_g2_i1:1-876	167.7	154	https://v10-1.orthodb.org/?query=423848at33208	Protein N-terminal asparagine amidohydrolase
424392at33208	Complete	TRINITY_DN83208_c8_g1_i1:322-981	361.3	201	https://v10-1.orthodb.org/?query=424392at33208	DNA-directed RNA polymerase, insert domain
424569at33208	Complete	TRINITY_DN87444_c8_g1_i2:586-1920	239.2	159	https://v10-1.orthodb.org/?query=424569at33208	IST1 homolog isoform X1
424646at33208	Complete	TRINITY_DN80347_c11_g2_i5:3875-4501	169.5	171	https://v10-1.orthodb.org/?query=424646at33208	peroxisomal membrane protein PEX14
427349at33208	Complete	TRINITY_DN75469_c5_g1_i2:16-969	390.0	242	https://v10-1.orthodb.org/?query=427349at33208	Deoxyribose-phosphate aldolase
427789at33208	Complete	TRINITY_DN86454_c1_g1_i1:111-1646	617.7	395	https://v10-1.orthodb.org/?query=427789at33208	Peptidase M16, C-terminal
428202at33208	Duplicated	TRINITY_DN76298_c9_g4_i1:85-1410	147.3	319	https://v10-1.orthodb.org/?query=428202at33208	2-oxoacid dehydrogenase acyltransferase, catalytic domain
428202at33208	Duplicated	TRINITY_DN79443_c10_g3_i1:458-1666	167.9	279	https://v10-1.orthodb.org/?query=428202at33208	2-oxoacid dehydrogenase acyltransferase, catalytic domain
428754at33208	Complete	TRINITY_DN86755_c16_g3_i2:172-1452	248.2	282	https://v10-1.orthodb.org/?query=428754at33208	protein AATF
429011at33208	Complete	TRINITY_DN88235_c11_g2_i3:1028-1771	191.3	166	https://v10-1.orthodb.org/?query=429011at33208	DTW
429274at33208	Complete	TRINITY_DN71325_c0_g1_i2:383-1267	239.8	188	https://v10-1.orthodb.org/?query=429274at33208	Replication termination factor 2
429751at33208	Complete	TRINITY_DN92026_c2_g2_i3:205-2075	246.0	386	https://v10-1.orthodb.org/?query=429751at33208	Pumilio RNA-binding repeat
430701at33208	Complete	TRINITY_DN74283_c8_g3_i5:1285-1971	189.3	187	https://v10-1.orthodb.org/?query=430701at33208	Cyclin, N-terminal
432050at33208	Missing
432155at33208	Complete	TRINITY_DN92587_c3_g2_i3:23-856	220.8	170	https://v10-1.orthodb.org/?query=432155at33208	Metallo-beta-lactamase
432287at33208	Missing
432522at33208	Complete	TRINITY_DN84073_c12_g2_i4:848-1801	102.4	123	https://v10-1.orthodb.org/?query=432522at33208	Thioredoxin domain
433216at33208	Complete	TRINITY_DN92485_c10_g1_i1:623-1645	338.7	253	https://v10-1.orthodb.org/?query=433216at33208	WD40 repeat
433606at33208	Complete	TRINITY_DN74066_c7_g1_i1:1-765	409.2	223	https://v10-1.orthodb.org/?query=433606at33208	F-box domain
434068at33208	Complete	TRINITY_DN84708_c6_g2_i2:1377-3371	545.8	377	https://v10-1.orthodb.org/?query=434068at33208	Pre-mRNA-splicing factor 3
434863at33208	Complete	TRINITY_DN84302_c11_g1_i5:510-2327	330.2	240	https://v10-1.orthodb.org/?query=434863at33208	Ribosome production factor 2 homolog
435253at33208	Missing
435678at33208	Complete	TRINITY_DN76085_c12_g3_i2:233-1869	423.7	343	https://v10-1.orthodb.org/?query=435678at33208	tRNA (guanine(10)-N2)-methyltransferase homolog
435921at33208	Complete	TRINITY_DN85568_c5_g1_i1:307-1365	177.7	107	https://v10-1.orthodb.org/?query=435921at33208	GNAT domain
435939at33208	Complete	TRINITY_DN85987_c16_g1_i1:247-978	202.4	163	https://v10-1.orthodb.org/?query=435939at33208	Enoyl-CoA hydratase/isomerase
436007at33208	Complete	TRINITY_DN79633_c8_g1_i3:199-2396	633.5	409	https://v10-1.orthodb.org/?query=436007at33208	SUMO-activating enzyme subunit 2
436098at33208	Complete	TRINITY_DN75955_c4_g2_i3:10-516	169.1	144	https://v10-1.orthodb.org/?query=436098at33208	Methyltransferase type 11
436539at33208	Complete	TRINITY_DN78494_c7_g2_i4:357-1348	253.4	186	https://v10-1.orthodb.org/?query=436539at33208	Eukaryotic translation initiation factor 3 subunit G
437653at33208	Complete	TRINITY_DN74564_c1_g1_i3:492-1097	208.5	137	https://v10-1.orthodb.org/?query=437653at33208	Ribosomal protein S2
438133at33208	Fragmented	TRINITY_DN93701_c4_g3_i1:2-559	288.6	175	https://v10-1.orthodb.org/?query=438133at33208	60S ribosomal protein L4
438433at33208	Complete	TRINITY_DN86707_c9_g2_i2:427-1278	353.9	201	https://v10-1.orthodb.org/?query=438433at33208	Proteasome subunit alpha type
438453at33208	Complete	TRINITY_DN81125_c15_g1_i2:128-1126	372.3	240	https://v10-1.orthodb.org/?query=438453at33208	KRR1 small subunit processome component
439736at33208	Complete	TRINITY_DN80473_c9_g2_i2:504-1961	541.3	347	https://v10-1.orthodb.org/?query=439736at33208	WD40 repeat
440195at33208	Complete	TRINITY_DN77302_c13_g1_i1:512-1426	237.5	203	https://v10-1.orthodb.org/?query=440195at33208	DNA-directed RNA polymerase III subunit RPC6
440493at33208	Complete	TRINITY_DN87911_c8_g1_i6:100-1434	292.6	260	https://v10-1.orthodb.org/?query=440493at33208	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
441575at33208	Complete	TRINITY_DN85185_c9_g4_i1:802-3240	428.1	613	https://v10-1.orthodb.org/?query=441575at33208	dynein assembly factor 5, axonemal
442169at33208	Complete	TRINITY_DN80643_c10_g1_i4:216-1802	346.4	332	https://v10-1.orthodb.org/?query=442169at33208	Zinc finger, double-stranded RNA binding
442203at33208	Fragmented	TRINITY_DN86233_c6_g1_i3:298-1092	302.7	218	https://v10-1.orthodb.org/?query=442203at33208	Glycosyl transferase, family 1
442823at33208	Complete	TRINITY_DN85409_c2_g1_i1:30-752	282.5	194	https://v10-1.orthodb.org/?query=442823at33208	UBX domain
443305at33208	Complete	TRINITY_DN71171_c0_g1_i1:912-2717	350.8	416	https://v10-1.orthodb.org/?query=443305at33208	Nucleoporin Nup85-like
443518at33208	Fragmented	TRINITY_DN73272_c10_g1_i1:414-947	202.6	155	https://v10-1.orthodb.org/?query=443518at33208	Tetratricopeptide repeat
443659at33208	Complete	TRINITY_DN79613_c9_g1_i4:436-1475	215.2	130	https://v10-1.orthodb.org/?query=443659at33208	Ribosomal protein L22/L17
443928at33208	Complete	TRINITY_DN76300_c13_g1_i1:568-1815	447.1	290	https://v10-1.orthodb.org/?query=443928at33208	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase
444160at33208	Complete	TRINITY_DN74024_c11_g1_i1:334-1038	315.9	189	https://v10-1.orthodb.org/?query=444160at33208	tRNA (guanine-N(7)-)-methyltransferase
444231at33208	Complete	TRINITY_DN83966_c11_g2_i1:744-2571	171.4	126	https://v10-1.orthodb.org/?query=444231at33208	Lysine methyltransferase
445031at33208	Complete	TRINITY_DN89009_c1_g2_i12:1065-2099	334.7	307	https://v10-1.orthodb.org/?query=445031at33208	DnaJ domain
445034at33208	Complete	TRINITY_DN73537_c14_g2_i1:232-1374	431.5	315	https://v10-1.orthodb.org/?query=445034at33208	Mitochondrial tRNA-specific 2-thiouridylase 1
445091at33208	Complete	TRINITY_DN75592_c17_g3_i3:658-1713	310.6	304	https://v10-1.orthodb.org/?query=445091at33208	Ribosomal protein S23/S29, mitochondrial
446000at33208	Complete	TRINITY_DN71391_c11_g1_i1:392-1246	323.8	206	https://v10-1.orthodb.org/?query=446000at33208	Isoprenylcysteine carboxyl methyltransferase
446031at33208	Fragmented	TRINITY_DN93724_c9_g4_i2:3163-3513	154.8	108	https://v10-1.orthodb.org/?query=446031at33208	Arrestin-like, N-terminal
447320at33208	Complete	TRINITY_DN81725_c7_g1_i5:82-1241	162.5	219	https://v10-1.orthodb.org/?query=447320at33208	WD40 repeat
447400at33208	Complete	TRINITY_DN85726_c7_g1_i3:1691-2767	160.0	141	https://v10-1.orthodb.org/?query=447400at33208	Cyclin Pas1/PHO80 domain containing 1
448196at33208	Fragmented	TRINITY_DN80007_c5_g1_i1:822-1340	330.5	160	https://v10-1.orthodb.org/?query=448196at33208	Ribosomal protein S8e/ribosomal biogenesis NSA2
448514at33208	Fragmented	TRINITY_DN87849_c15_g1_i4:768-1757	149.0	95	https://v10-1.orthodb.org/?query=448514at33208	WD40 repeat
449056at33208	Complete	TRINITY_DN71932_c14_g1_i1:431-1378	212.8	214	https://v10-1.orthodb.org/?query=449056at33208	CDK-activating kinase assembly factor MAT1
449139at33208	Complete	TRINITY_DN88572_c7_g1_i6:31-1345	523.1	314	https://v10-1.orthodb.org/?query=449139at33208	WD40 repeat
449189at33208	Complete	TRINITY_DN81668_c6_g1_i1:302-1918	621.4	404	https://v10-1.orthodb.org/?query=449189at33208	Eukaryotic translation initiation factor 3 subunit L
450643at33208	Complete	TRINITY_DN73331_c9_g2_i1:108-983	152.0	198	https://v10-1.orthodb.org/?query=450643at33208	BCP1 family
450785at33208	Complete	TRINITY_DN80296_c0_g1_i2:150-1226	145.1	93	https://v10-1.orthodb.org/?query=450785at33208	Ribosomal protein L3
451242at33208	Complete	TRINITY_DN89135_c2_g1_i2:207-1061	179.3	207	https://v10-1.orthodb.org/?query=451242at33208	General transcription factor IIH subunit 3
451957at33208	Complete	TRINITY_DN91001_c4_g3_i6:106-1737	542.1	388	https://v10-1.orthodb.org/?query=451957at33208	ASH2 like histone lysine methyltransferase complex subunit
452208at33208	Complete	TRINITY_DN83548_c7_g1_i3:99-1312	245.7	192	https://v10-1.orthodb.org/?query=452208at33208	UNC-50
452499at33208	Complete	TRINITY_DN92152_c10_g1_i4:73-1128	367.1	271	https://v10-1.orthodb.org/?query=452499at33208	carnosine N-methyltransferase
452574at33208	Complete	TRINITY_DN79953_c14_g2_i5:466-1935	471.3	364	https://v10-1.orthodb.org/?query=452574at33208	Mannosyltransferase
453049at33208	Fragmented	TRINITY_DN84075_c10_g1_i2:729-1253	107.6	130	https://v10-1.orthodb.org/?query=453049at33208	Sin1, middle CRIM domain
453052at33208	Complete	TRINITY_DN73002_c10_g2_i3:96-1469	338.9	329	https://v10-1.orthodb.org/?query=453052at33208	WD40 repeat
453056at33208	Complete	TRINITY_DN73419_c15_g1_i1:16-1269	518.4	371	https://v10-1.orthodb.org/?query=453056at33208	COP9 signalosome complex subunit 3
453687at33208	Complete	TRINITY_DN86617_c6_g3_i6:2355-3530	355.8	280	https://v10-1.orthodb.org/?query=453687at33208	Diphosphomevalonate decarboxylase
454911at33208	Complete	TRINITY_DN91864_c0_g1_i2:137-3357	553.7	636	https://v10-1.orthodb.org/?query=454911at33208	Vacuolar protein sorting-associated protein 54, C-terminal
455512at33208	Complete	TRINITY_DN83345_c1_g1_i8:126-1908	222.4	178	https://v10-1.orthodb.org/?query=455512at33208	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
455941at33208	Complete	TRINITY_DN74430_c3_g1_i5:674-1588	179.6	231	https://v10-1.orthodb.org/?query=455941at33208	Target SNARE coiled-coil homology domain
456998at33208	Complete	TRINITY_DN79417_c11_g1_i2:177-1037	171.8	216	https://v10-1.orthodb.org/?query=456998at33208	DnaJ domain
457777at33208	Complete	TRINITY_DN78118_c9_g1_i1:1137-2339	580.2	319	https://v10-1.orthodb.org/?query=457777at33208	COP9 signalosome complex subunit 4, helix turn helix domain
458807at33208	Complete	TRINITY_DN71446_c0_g2_i2:468-1442	376.9	249	https://v10-1.orthodb.org/?query=458807at33208	Eukaryotic translation initiation factor 3 subunit I
458974at33208	Fragmented	TRINITY_DN86287_c11_g1_i2:112-357	81.1	71	https://v10-1.orthodb.org/?query=458974at33208	Sas10 C-terminal domain
458988at33208	Complete	TRINITY_DN77408_c14_g2_i3:470-2041	665.6	424	https://v10-1.orthodb.org/?query=458988at33208	negative elongation factor C/D
459253at33208	Complete	TRINITY_DN90818_c17_g1_i6:167-1015	328.7	211	https://v10-1.orthodb.org/?query=459253at33208	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
460044at33208	Complete	TRINITY_DN84305_c12_g1_i2:1-990	339.2	243	https://v10-1.orthodb.org/?query=460044at33208	Uncharacterised protein family UPF0183
460518at33208	Complete	TRINITY_DN84175_c8_g1_i4:405-1448	465.7	277	https://v10-1.orthodb.org/?query=460518at33208	Galactose-1-phosphate uridyl transferase, C-terminal
461123at33208	Complete	TRINITY_DN84000_c14_g1_i5:49-1388	201.8	209	https://v10-1.orthodb.org/?query=461123at33208	TAP46-like protein
461193at33208	Fragmented	TRINITY_DN89839_c12_g1_i1:36-686	177.8	123	https://v10-1.orthodb.org/?query=461193at33208	Translocation protein Sec62
462325at33208	Complete	TRINITY_DN80721_c7_g1_i4:1151-2632	393.0	294	https://v10-1.orthodb.org/?query=462325at33208	Actin family
462897at33208	Complete	TRINITY_DN89472_c9_g1_i1:416-1786	417.1	302	https://v10-1.orthodb.org/?query=462897at33208	FAD/NAD(P)-binding domain
463071at33208	Complete	TRINITY_DN92597_c11_g2_i5:1344-2603	234.4	242	https://v10-1.orthodb.org/?query=463071at33208	WD40 repeat
464204at33208	Complete	TRINITY_DN81080_c9_g5_i1:459-1616	343.0	293	https://v10-1.orthodb.org/?query=464204at33208	Winged helix-like DNA-binding domain superfamily
464243at33208	Complete	TRINITY_DN73560_c6_g1_i2:472-1098	98.8	87	https://v10-1.orthodb.org/?query=464243at33208	INO80 complex subunit B
464286at33208	Complete	TRINITY_DN88302_c1_g1_i5:1551-3065	479.4	393	https://v10-1.orthodb.org/?query=464286at33208	Tetratricopeptide repeat
464312at33208	Complete	TRINITY_DN77674_c10_g2_i3:217-1731	259.1	299	https://v10-1.orthodb.org/?query=464312at33208	Membrane-bound transcription factor site-2 protease
464987at33208	Complete	TRINITY_DN61068_c0_g1_i1:64-798	249.4	165	https://v10-1.orthodb.org/?query=464987at33208	Ribosomal biogenesis, methyltransferase, EMG1/NEP1
465092at33208	Complete	TRINITY_DN74081_c3_g1_i3:6-1286	378.5	219	https://v10-1.orthodb.org/?query=465092at33208	cyclin-K
465401at33208	Missing
465512at33208	Complete	TRINITY_DN88087_c5_g2_i5:105-4439	939.8	804	https://v10-1.orthodb.org/?query=465512at33208	Integrator complex subunit 2
465651at33208	Fragmented	TRINITY_DN88474_c11_g2_i3:1-312	63.1	64	https://v10-1.orthodb.org/?query=465651at33208	U6 snRNA phosphodiesterase
465703at33208	Complete	TRINITY_DN72204_c16_g3_i1:62-904	310.6	208	https://v10-1.orthodb.org/?query=465703at33208	Tetratricopeptide repeat
465933at33208	Complete	TRINITY_DN86340_c7_g1_i5:372-2213	335.3	243	https://v10-1.orthodb.org/?query=465933at33208	NADH dehydrogenase 
466616at33208	Fragmented	TRINITY_DN87575_c11_g1_i4:33-1127	331.9	304	https://v10-1.orthodb.org/?query=466616at33208	Nucleolar complex protein 2
466942at33208	Duplicated	TRINITY_DN69999_c0_g1_i1:140-979	140.1	186	https://v10-1.orthodb.org/?query=466942at33208	peroxisome biogenesis factor 2
466942at33208	Duplicated	TRINITY_DN85817_c11_g1_i1:331-1179	156.5	185	https://v10-1.orthodb.org/?query=466942at33208	peroxisome biogenesis factor 2
467106at33208	Complete	TRINITY_DN82639_c10_g1_i2:106-1341	334.9	249	https://v10-1.orthodb.org/?query=467106at33208	Zinc finger, CCCH-type
467142at33208	Complete	TRINITY_DN86488_c8_g1_i1:183-1268	323.5	270	https://v10-1.orthodb.org/?query=467142at33208	F-box domain
467744at33208	Fragmented	TRINITY_DN95671_c0_g1_i1:64-456	120.5	109	https://v10-1.orthodb.org/?query=467744at33208	TMEM115/Pdh1/Rbl19
468248at33208	Complete	TRINITY_DN80099_c13_g1_i2:344-1561	426.3	274	https://v10-1.orthodb.org/?query=468248at33208	Vacuole membrane protein 1
468359at33208	Complete	TRINITY_DN80489_c11_g2_i4:2057-3385	425.1	327	https://v10-1.orthodb.org/?query=468359at33208	CCR4-NOT transcription complex subunit 11
468631at33208	Complete	TRINITY_DN89180_c9_g2_i4:301-1293	184.1	164	https://v10-1.orthodb.org/?query=468631at33208	ATP synthase mitochondrial F1 complex assembly factor 2
468710at33208	Complete	TRINITY_DN73740_c17_g1_i2:232-1080	194.5	168	https://v10-1.orthodb.org/?query=468710at33208	RDD
468757at33208	Complete	TRINITY_DN77396_c7_g3_i1:1818-3230	410.8	280	https://v10-1.orthodb.org/?query=468757at33208	XPG N-terminal
469367at33208	Fragmented	TRINITY_DN38020_c0_g1_i1:8-340	132.7	83	https://v10-1.orthodb.org/?query=469367at33208	Intra-flagellar transport protein 57
470197at33208	Complete	TRINITY_DN83055_c5_g1_i4:96-1499	229.9	275	https://v10-1.orthodb.org/?query=470197at33208	WD40 repeat
470523at33208	Complete	TRINITY_DN86372_c19_g1_i2:364-1433	267.6	195	https://v10-1.orthodb.org/?query=470523at33208	Galactosyltransferase, C-terminal
471608at33208	Complete	TRINITY_DN88973_c14_g1_i3:99-1784	594.9	214	https://v10-1.orthodb.org/?query=471608at33208	Tetrapyrrole methylase
471787at33208	Complete	TRINITY_DN88290_c12_g2_i2:252-1082	303.8	199	https://v10-1.orthodb.org/?query=471787at33208	Thyroid hormone receptor interactor 4
472313at33208	Complete	TRINITY_DN71458_c0_g1_i1:386-1375	388.2	250	https://v10-1.orthodb.org/?query=472313at33208	Electron transfer flavoprotein, alpha subunit, C-terminal
472352at33208	Missing
473106at33208	Complete	TRINITY_DN82751_c6_g6_i2:220-1392	393.8	275	https://v10-1.orthodb.org/?query=473106at33208	DNA/RNA-binding protein KIN17
474144at33208	Fragmented	TRINITY_DN90463_c0_g1_i9:54-323	137.8	83	https://v10-1.orthodb.org/?query=474144at33208	60S ribosomal protein L6
474302at33208	Complete	TRINITY_DN78589_c7_g4_i1:748-1500	160.1	195	https://v10-1.orthodb.org/?query=474302at33208	Eukaryotic translation initiation factor 2B subunit gamma
474387at33208	Complete	TRINITY_DN75543_c10_g1_i1:401-1696	413.2	306	https://v10-1.orthodb.org/?query=474387at33208	DNA methyltransferase 1-associated 1
475826at33208	Complete	TRINITY_DN81688_c5_g1_i3:238-1059	278.6	206	https://v10-1.orthodb.org/?query=475826at33208	Transcription initiation factor IIE subunit beta
476036at33208	Complete	TRINITY_DN71594_c9_g2_i2:72-977	358.9	238	https://v10-1.orthodb.org/?query=476036at33208	protein MEMO1
477052at33208	Complete	TRINITY_DN72329_c8_g2_i2:583-1458	346.9	234	https://v10-1.orthodb.org/?query=477052at33208	ubiA prenyltransferase domain-containing protein 1
477939at33208	Complete	TRINITY_DN92244_c0_g1_i3:398-1915	296.7	300	https://v10-1.orthodb.org/?query=477939at33208	MOFRL domain
477998at33208	Complete	TRINITY_DN87893_c14_g1_i2:149-2381	312.4	444	https://v10-1.orthodb.org/?query=477998at33208	Nucleoporin Nup88
478073at33208	Fragmented	TRINITY_DN77946_c4_g3_i2:0-1186	146.5	85	https://v10-1.orthodb.org/?query=478073at33208	Ribosomal protein L2
478984at33208	Complete	TRINITY_DN78435_c12_g1_i3:97-1375	342.8	242	https://v10-1.orthodb.org/?query=478984at33208	tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14
480700at33208	Complete	TRINITY_DN83469_c8_g3_i1:952-1903	160.3	157	https://v10-1.orthodb.org/?query=480700at33208	Translin family
480735at33208	Complete	TRINITY_DN75621_c9_g2_i3:1272-2156	314.3	243	https://v10-1.orthodb.org/?query=480735at33208	Coatomer subunit epsilon
481557at33208	Complete	TRINITY_DN90557_c5_g1_i1:1243-1776	50.6	153	https://v10-1.orthodb.org/?query=481557at33208	Ribosome biogenesis protein NOP53
482691at33208	Complete	TRINITY_DN86660_c13_g1_i2:90-1378	412.6	247	https://v10-1.orthodb.org/?query=482691at33208	Autophagy-related protein 3
483489at33208	Complete	TRINITY_DN91150_c3_g1_i2:248-1471	325.4	282	https://v10-1.orthodb.org/?query=483489at33208	AAR2, C-terminal
485003at33208	Complete	TRINITY_DN80199_c7_g2_i4:383-1168	266.3	204	https://v10-1.orthodb.org/?query=485003at33208	Autophagy protein 5
485696at33208	Complete	TRINITY_DN90640_c16_g1_i4:799-1962	224.0	221	https://v10-1.orthodb.org/?query=485696at33208	checkpoint protein HUS1
486370at33208	Complete	TRINITY_DN79567_c9_g1_i2:145-1356	259.8	277	https://v10-1.orthodb.org/?query=486370at33208	Tetratricopeptide repeat
486431at33208	Complete	TRINITY_DN91487_c4_g2_i1:609-2621	281.4	365	https://v10-1.orthodb.org/?query=486431at33208	Small-subunit processome, Utp14
486743at33208	Complete	TRINITY_DN89499_c14_g1_i5:575-1141	61.2	120	https://v10-1.orthodb.org/?query=486743at33208	Vesicle transport protein, Use1
486993at33208	Missing
487873at33208	Missing
487987at33208	Complete	TRINITY_DN72014_c13_g1_i4:673-1365	218.2	160	https://v10-1.orthodb.org/?query=487987at33208	Mitochondrial inner membrane protease ATP23
488559at33208	Complete	TRINITY_DN78383_c7_g4_i2:71-715	237.9	169	https://v10-1.orthodb.org/?query=488559at33208	Eukaryotic translation initiation factor 3 subunit K
488635at33208	Complete	TRINITY_DN88544_c10_g2_i1:360-1184	262.4	228	https://v10-1.orthodb.org/?query=488635at33208	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6
489359at33208	Complete	TRINITY_DN75369_c11_g1_i1:2233-3168	182.4	200	https://v10-1.orthodb.org/?query=489359at33208	Renin receptor-like
489858at33208	Complete	TRINITY_DN82040_c16_g1_i1:623-1633	211.2	171	https://v10-1.orthodb.org/?query=489858at33208	Zinc finger protein-like 1
489997at33208	Complete	TRINITY_DN89218_c8_g1_i4:227-1991	336.4	336	https://v10-1.orthodb.org/?query=489997at33208	Helicase, C-terminal
490248at33208	Complete	TRINITY_DN93347_c1_g1_i1:454-1092	236.2	153	https://v10-1.orthodb.org/?query=490248at33208	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
490961at33208	Missing
491252at33208	Complete	TRINITY_DN71045_c0_g1_i2:332-1051	223.0	183	https://v10-1.orthodb.org/?query=491252at33208	Surfeit locus 1/Shy1
491289at33208	Complete	TRINITY_DN71864_c9_g1_i11:1-960	359.0	243	https://v10-1.orthodb.org/?query=491289at33208	solute carrier family 35 member E1
492033at33208	Complete	TRINITY_DN88061_c11_g2_i2:104-721	313.5	173	https://v10-1.orthodb.org/?query=492033at33208	glucose-induced degradation protein 4 homolog
493148at33208	Missing
493505at33208	Complete	TRINITY_DN82810_c5_g1_i10:467-1126	290.5	187	https://v10-1.orthodb.org/?query=493505at33208	Class II aldolase/adducin N-terminal
493913at33208	Complete	TRINITY_DN92449_c6_g2_i4:342-1736	439.5	330	https://v10-1.orthodb.org/?query=493913at33208	microfibrillar-associated protein 1
494057at33208	Complete	TRINITY_DN93296_c9_g1_i9:59-897	183.0	173	https://v10-1.orthodb.org/?query=494057at33208	Mediator of RNA polymerase II transcription subunit 18
495100at33208	Complete	TRINITY_DN72801_c16_g1_i6:400-2883	372.2	217	https://v10-1.orthodb.org/?query=495100at33208	ATPase, AAA-type, conserved site
495175at33208	Complete	TRINITY_DN84871_c5_g1_i2:3242-3916	251.0	181	https://v10-1.orthodb.org/?query=495175at33208	Alanine racemase, N-terminal
495207at33208	Complete	TRINITY_DN86576_c13_g1_i3:130-1146	257.3	249	https://v10-1.orthodb.org/?query=495207at33208	ATPase, BadF/BadG/BcrA/BcrD type
495311at33208	Complete	TRINITY_DN83830_c11_g1_i1:171-1129	269.5	163	https://v10-1.orthodb.org/?query=495311at33208	PITH domain
495329at33208	Complete	TRINITY_DN92598_c7_g1_i1:87-695	166.3	176	https://v10-1.orthodb.org/?query=495329at33208	Exoribonuclease, phosphorolytic domain 1
495389at33208	Complete	TRINITY_DN78005_c15_g4_i1:79-726	142.9	156	https://v10-1.orthodb.org/?query=495389at33208	calcyclin-binding protein
495605at33208	Complete	TRINITY_DN77361_c17_g1_i2:224-1060	383.8	226	https://v10-1.orthodb.org/?query=495605at33208	Brix domain
495802at33208	Complete	TRINITY_DN77796_c16_g2_i3:247-669	90.4	68	https://v10-1.orthodb.org/?query=495802at33208	Ribosomal protein L51, mitochondrial
495926at33208	Complete	TRINITY_DN77658_c8_g1_i2:279-1127	166.7	172	https://v10-1.orthodb.org/?query=495926at33208	tRNA intron endonuclease, catalytic domain-like
496070at33208	Complete	TRINITY_DN83978_c14_g2_i1:392-1006	114.3	150	https://v10-1.orthodb.org/?query=496070at33208	RNase P subunit p30
496219at33208	Complete	TRINITY_DN80300_c9_g1_i1:429-1340	368.0	235	https://v10-1.orthodb.org/?query=496219at33208	Brix domain
498535at33208	Complete	TRINITY_DN77083_c8_g1_i3:131-949	357.1	213	https://v10-1.orthodb.org/?query=498535at33208	Pre-mRNA-splicing factor Isy1
500261at33208	Complete	TRINITY_DN79969_c9_g1_i4:450-1649	375.8	294	https://v10-1.orthodb.org/?query=500261at33208	Histone acetyltransferase type B catalytic subunit
500808at33208	Complete	TRINITY_DN72266_c12_g1_i6:154-1347	431.4	303	https://v10-1.orthodb.org/?query=500808at33208	SET domain
501396at33208	Complete	TRINITY_DN83372_c11_g1_i3:1371-1826	253.1	124	https://v10-1.orthodb.org/?query=501396at33208	Pre-mRNA-splicing factor 38
