# BUSCO version is: 5.7.1 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2024-01-08, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
74692at6656	Complete	TRINITY_DN83873_c11_g1_i6:260-2128	559.1	446	https://v10-1.orthodb.org/?query=74692at6656	GPI transamidase component Gaa1
74836at6656	Complete	TRINITY_DN90498_c9_g1_i1:62-1087	325.8	264	https://v10-1.orthodb.org/?query=74836at6656	Actin-depolymerising factor homology domain
75692at6656	Fragmented	TRINITY_DN74120_c5_g3_i1:872-1621	388.9	217	https://v10-1.orthodb.org/?query=75692at6656	SNF5/SMARCB1/INI1
75704at6656	Complete	TRINITY_DN92156_c10_g1_i9:2096-3262	467.3	297	https://v10-1.orthodb.org/?query=75704at6656	Protein kinase domain
75764at6656	Missing
75982at6656	Complete	TRINITY_DN79803_c12_g1_i4:91-1233	287.0	292	https://v10-1.orthodb.org/?query=75982at6656	Brix domain
76308at6656	Complete	TRINITY_DN65673_c0_g1_i1:314-1246	369.9	248	https://v10-1.orthodb.org/?query=76308at6656	Methylthioribose-1-phosphate isomerase
76342at6656	Fragmented	TRINITY_DN83428_c4_g2_i7:829-1116	72.3	72	https://v10-1.orthodb.org/?query=76342at6656	Band 7, C-terminal extension
76573at6656	Missing
76745at6656	Complete	TRINITY_DN81853_c5_g1_i3:589-1506	178.8	155	https://v10-1.orthodb.org/?query=76745at6656	C-5 cytosine methyltransferase
76812at6656	Missing
77197at6656	Fragmented	TRINITY_DN74034_c15_g1_i1:2-355	207.8	111	https://v10-1.orthodb.org/?query=77197at6656	Abhydrolase domain containing 18
77688at6656	Complete	TRINITY_DN92211_c2_g1_i1:845-3130	649.2	463	https://v10-1.orthodb.org/?query=77688at6656	Autophagy-related protein 9
77770at6656	Complete	TRINITY_DN78460_c4_g1_i2:977-2191	117.2	125	https://v10-1.orthodb.org/?query=77770at6656	Wiskott-Aldrich syndrome protein family member 3
77883at6656	Complete	TRINITY_DN75333_c10_g1_i8:503-1828	473.5	316	https://v10-1.orthodb.org/?query=77883at6656	Bystin
77976at6656	Complete	TRINITY_DN86507_c13_g1_i2:553-1578	488.3	279	https://v10-1.orthodb.org/?query=77976at6656	DnaJ domain
77987at6656	Fragmented	TRINITY_DN86807_c11_g1_i4:810-1295	219.8	142	https://v10-1.orthodb.org/?query=77987at6656	Palmitoyltransferase
78110at6656	Complete	TRINITY_DN90688_c6_g2_i1:598-1662	387.8	230	https://v10-1.orthodb.org/?query=78110at6656	Deoxyhypusine synthase
78202at6656	Complete	TRINITY_DN80721_c7_g1_i4:1151-2632	431.4	301	https://v10-1.orthodb.org/?query=78202at6656	Actin family
78254at6656	Fragmented	TRINITY_DN84769_c7_g1_i13:3007-3444	211.2	104	https://v10-1.orthodb.org/?query=78254at6656	Cyclin, N-terminal
78695at6656	Complete	TRINITY_DN81853_c4_g1_i2:223-1616	390.7	314	https://v10-1.orthodb.org/?query=78695at6656	GPI transamidase subunit PIG-U
78758at6656	Complete	TRINITY_DN84175_c10_g1_i1:943-2598	433.8	431	https://v10-1.orthodb.org/?query=78758at6656	Nicalin
78777at6656	Complete	TRINITY_DN82414_c6_g1_i2:1979-2902	356.2	261	https://v10-1.orthodb.org/?query=78777at6656	ELMO domain
78844at6656	Complete	TRINITY_DN75520_c13_g3_i1:2052-3413	244.9	210	https://v10-1.orthodb.org/?query=78844at6656	Myc-type, basic helix-loop-helix (bHLH) domain
78854at6656	Complete	TRINITY_DN76300_c13_g1_i1:568-1815	474.8	322	https://v10-1.orthodb.org/?query=78854at6656	Glycosyltransferase, ALG3
78919at6656	Complete	TRINITY_DN72806_c10_g1_i2:262-1164	342.3	240	https://v10-1.orthodb.org/?query=78919at6656	COP9 signalosome subunit 6
78921at6656	Complete	TRINITY_DN87778_c7_g1_i1:463-1422	321.9	233	https://v10-1.orthodb.org/?query=78921at6656	Golgi to ER traffic protein 4
78947at6656	Complete	TRINITY_DN89791_c12_g1_i1:419-1255	313.8	196	https://v10-1.orthodb.org/?query=78947at6656	Ribosomal protein S24/S35, mitochondrial, conserved domain
78968at6656	Complete	TRINITY_DN64537_c0_g1_i1:187-1332	389.1	268	https://v10-1.orthodb.org/?query=78968at6656	Zinc finger, PHD-type
79241at6656	Complete	TRINITY_DN86557_c13_g3_i2:83-1042	492.5	269	https://v10-1.orthodb.org/?query=79241at6656	Replication factor C, C-terminal
79377at6656	Complete	TRINITY_DN75089_c2_g4_i4:108-1076	475.0	280	https://v10-1.orthodb.org/?query=79377at6656	Replication factor C, C-terminal
79915at6656	Complete	TRINITY_DN71308_c0_g1_i2:331-1266	351.0	247	https://v10-1.orthodb.org/?query=79915at6656	WD40 repeat
79993at6656	Missing
80067at6656	Complete	TRINITY_DN82231_c0_g1_i3:172-981	332.0	220	https://v10-1.orthodb.org/?query=80067at6656	Tim44-like domain
80294at6656	Complete	TRINITY_DN89512_c2_g1_i1:1188-2822	392.9	366	https://v10-1.orthodb.org/?query=80294at6656	F-box domain
80317at6656	Complete	TRINITY_DN86024_c11_g1_i1:880-2424	534.7	358	https://v10-1.orthodb.org/?query=80317at6656	Coatomer subunit delta
80348at6656	Complete	TRINITY_DN80408_c13_g1_i1:804-2789	700.2	501	https://v10-1.orthodb.org/?query=80348at6656	Mediator of RNA polymerase II transcription subunit 17
80689at6656	Complete	TRINITY_DN91700_c3_g1_i9:937-2568	473.3	294	https://v10-1.orthodb.org/?query=80689at6656	RNA recognition motif domain
80693at6656	Fragmented	TRINITY_DN91554_c9_g11_i1:1518-2240	166.2	95	https://v10-1.orthodb.org/?query=80693at6656	SH2 domain
80948at6656	Complete	TRINITY_DN82477_c5_g1_i1:279-2102	115.9	127	https://v10-1.orthodb.org/?query=80948at6656	METTL16/RlmF family
81292at6656	Fragmented	TRINITY_DN81046_c10_g2_i1:65-475	210.8	121	https://v10-1.orthodb.org/?query=81292at6656	Mitochondrial substrate/solute carrier
81307at6656	Complete	TRINITY_DN92254_c0_g4_i1:77-1051	415.4	283	https://v10-1.orthodb.org/?query=81307at6656	WD40 repeat
81406at6656	Complete	TRINITY_DN93249_c12_g1_i2:1273-2958	480.9	380	https://v10-1.orthodb.org/?query=81406at6656	Leucine-rich repeat
81413at6656	Complete	TRINITY_DN92512_c3_g1_i2:549-2243	246.7	221	https://v10-1.orthodb.org/?query=81413at6656	Origin recognition complex, subunit 2
81423at6656	Missing
81650at6656	Complete	TRINITY_DN89679_c5_g1_i3:514-1488	515.1	268	https://v10-1.orthodb.org/?query=81650at6656	JAB1/MPN/MOV34 metalloenzyme domain
81703at6656	Complete	TRINITY_DN79719_c8_g3_i9:851-2173	576.9	360	https://v10-1.orthodb.org/?query=81703at6656	Golgi pH regulator, conserved domain
81708at6656	Complete	TRINITY_DN72559_c13_g1_i2:516-1892	511.2	330	https://v10-1.orthodb.org/?query=81708at6656	GOLD domain
81919at6656	Complete	TRINITY_DN91889_c14_g1_i3:252-1226	378.7	264	https://v10-1.orthodb.org/?query=81919at6656	GDP-fucose transporter
81950at6656	Complete	TRINITY_DN91476_c12_g2_i9:80-1471	379.7	256	https://v10-1.orthodb.org/?query=81950at6656	Glycosyl transferase, family 4
83102at6656	Complete	TRINITY_DN72467_c13_g1_i13:86-946	388.9	236	https://v10-1.orthodb.org/?query=83102at6656	Arp2/3 complex 34 kDa subunit
83164at6656	Complete	TRINITY_DN87551_c7_g10_i1:2-1348	578.3	294	https://v10-1.orthodb.org/?query=83164at6656	Zinc finger, CCCH-type
83303at6656	Missing
83350at6656	Complete	TRINITY_DN89472_c9_g1_i1:416-1786	405.9	313	https://v10-1.orthodb.org/?query=83350at6656	FAD/NAD(P)-binding domain
83372at6656	Complete	TRINITY_DN72360_c15_g1_i2:333-2204	455.4	412	https://v10-1.orthodb.org/?query=83372at6656	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2
83376at6656	Complete	TRINITY_DN83340_c5_g1_i4:74-2062	555.0	474	https://v10-1.orthodb.org/?query=83376at6656	Methyltransferase domain
83613at6656	Complete	TRINITY_DN77820_c8_g1_i2:92-1129	356.4	239	https://v10-1.orthodb.org/?query=83613at6656	Peptidase S54, rhomboid domain
83673at6656	Complete	TRINITY_DN89218_c8_g1_i4:227-1991	376.6	353	https://v10-1.orthodb.org/?query=83673at6656	Helicase, C-terminal
83755at6656	Complete	TRINITY_DN76940_c7_g1_i3:177-1214	405.3	255	https://v10-1.orthodb.org/?query=83755at6656	WD40 repeat
83765at6656	Complete	TRINITY_DN90401_c4_g2_i1:1034-1204	54.4	38	https://v10-1.orthodb.org/?query=83765at6656	Insect cuticle protein
84028at6656	Complete	TRINITY_DN79307_c14_g1_i1:1860-3047	276.7	251	https://v10-1.orthodb.org/?query=84028at6656	Rho GTPase activation protein
84097at6656	Complete	TRINITY_DN89089_c12_g3_i1:296-1950	375.2	275	https://v10-1.orthodb.org/?query=84097at6656	NADH dehydrogenase 
84149at6656	Complete	TRINITY_DN87389_c7_g2_i1:480-1469	366.6	271	https://v10-1.orthodb.org/?query=84149at6656	Cyclin, C-terminal domain 2
84169at6656	Fragmented	TRINITY_DN93286_c1_g1_i1:54-632	337.6	158	https://v10-1.orthodb.org/?query=84169at6656	26S proteasome non-ATPase regulatory subunit 14
84422at6656	Complete	TRINITY_DN87713_c8_g1_i2:248-1420	320.0	222	https://v10-1.orthodb.org/?query=84422at6656	Methyltransferase-like protein
84576at6656	Complete	TRINITY_DN86894_c6_g1_i2:773-1693	464.8	248	https://v10-1.orthodb.org/?query=84576at6656	Small GTPase
84819at6656	Complete	TRINITY_DN91606_c8_g1_i2:112-1389	522.8	308	https://v10-1.orthodb.org/?query=84819at6656	Presenilin
84925at6656	Missing
85103at6656	Missing
85509at6656	Fragmented	TRINITY_DN125161_c0_g1_i1:62-499	259.6	130	https://v10-1.orthodb.org/?query=85509at6656	Arf GTPase activating protein
85574at6656	Complete	TRINITY_DN92953_c7_g1_i1:328-1896	325.0	290	https://v10-1.orthodb.org/?query=85574at6656	Dephospho-CoA kinase
85680at6656	Complete	TRINITY_DN73294_c16_g1_i3:961-2169	334.9	291	https://v10-1.orthodb.org/?query=85680at6656	Trafficking protein particle complex subunit 13
85810at6656	Complete	TRINITY_DN78896_c17_g1_i4:282-1346	515.8	313	https://v10-1.orthodb.org/?query=85810at6656	Replication factor C, C-terminal
86262at6656	Complete	TRINITY_DN75294_c6_g1_i3:268-2079	327.8	383	https://v10-1.orthodb.org/?query=86262at6656	Transglutaminase-like
86318at6656	Complete	TRINITY_DN74952_c11_g3_i1:395-1636	383.5	302	https://v10-1.orthodb.org/?query=86318at6656	DNA primase, small subunit
86488at6656	Complete	TRINITY_DN91478_c11_g4_i1:83-1381	407.2	254	https://v10-1.orthodb.org/?query=86488at6656	SH3 domain
86654at6656	Fragmented	TRINITY_DN88290_c12_g2_i2:252-1082	317.3	198	https://v10-1.orthodb.org/?query=86654at6656	Zinc finger, C2HC5-type
86715at6656	Complete	TRINITY_DN76939_c15_g5_i1:41-1063	179.8	221	https://v10-1.orthodb.org/?query=86715at6656	syntaxin-18
86889at6656	Complete	TRINITY_DN83946_c9_g2_i2:109-1140	263.2	222	https://v10-1.orthodb.org/?query=86889at6656	Alpha-2-macroglobulin RAP, C-terminal
86930at6656	Complete	TRINITY_DN78459_c11_g2_i3:117-2771	299.1	274	https://v10-1.orthodb.org/?query=86930at6656	Ras-associating (RA) domain
87014at6656	Complete	TRINITY_DN86718_c16_g2_i1:226-1236	442.8	260	https://v10-1.orthodb.org/?query=87014at6656	Mo25-like
87089at6656	Complete	TRINITY_DN82412_c11_g1_i13:353-1650	386.7	308	https://v10-1.orthodb.org/?query=87089at6656	Regulator of chromosome condensation, RCC1
87103at6656	Complete	TRINITY_DN83031_c10_g6_i1:1476-3221	206.5	172	https://v10-1.orthodb.org/?query=87103at6656	Nuclear hormone receptor, ligand-binding domain
87114at6656	Complete	TRINITY_DN78494_c7_g4_i2:620-2386	426.2	372	https://v10-1.orthodb.org/?query=87114at6656	Methyltransferase domain
87139at6656	Complete	TRINITY_DN90626_c10_g2_i1:508-1542	406.5	260	https://v10-1.orthodb.org/?query=87139at6656	Zinc finger, RING-type
87142at6656	Complete	TRINITY_DN73704_c14_g1_i4:260-1174	392.1	244	https://v10-1.orthodb.org/?query=87142at6656	Dolichyl-phosphate beta-glucosyltransferase
87527at6656	Complete	TRINITY_DN85923_c3_g1_i1:77-889	323.4	225	https://v10-1.orthodb.org/?query=87527at6656	Leucine-rich repeat
87575at6656	Complete	TRINITY_DN83605_c10_g1_i6:2079-2984	331.2	252	https://v10-1.orthodb.org/?query=87575at6656	Leucine-rich repeat
87695at6656	Complete	TRINITY_DN86755_c16_g3_i2:442-1431	208.7	246	https://v10-1.orthodb.org/?query=87695at6656	AATF leucine zipper-containing domain
87728at6656	Complete	TRINITY_DN79324_c11_g1_i11:442-1407	459.1	258	https://v10-1.orthodb.org/?query=87728at6656	Cytoplasmic tRNA 2-thiolation protein 1
87910at6656	Complete	TRINITY_DN93129_c1_g6_i5:1-861	369.7	220	https://v10-1.orthodb.org/?query=87910at6656	XAP5 protein
87928at6656	Complete	TRINITY_DN78516_c9_g1_i1:1607-2704	509.1	291	https://v10-1.orthodb.org/?query=87928at6656	Protein kinase domain
87933at6656	Complete	TRINITY_DN74648_c6_g1_i18:851-2020	360.2	293	https://v10-1.orthodb.org/?query=87933at6656	Reduced growth phenotype protein 1
88051at6656	Complete	TRINITY_DN90100_c12_g1_i4:724-1365	206.0	145	https://v10-1.orthodb.org/?query=88051at6656	Protein N-terminal glutamine amidohydrolase, alpha beta roll
88711at6656	Complete	TRINITY_DN78225_c12_g1_i3:409-2483	598.0	438	https://v10-1.orthodb.org/?query=88711at6656	SANT/Myb domain
89064at6656	Complete	TRINITY_DN89960_c7_g2_i1:131-1027	338.4	199	https://v10-1.orthodb.org/?query=89064at6656	Potassium channel tetramerisation-type BTB domain
89153at6656	Complete	TRINITY_DN84503_c0_g3_i5:240-1052	367.3	225	https://v10-1.orthodb.org/?query=89153at6656	Alpha-1,3-glucosyltransferase
89677at6656	Complete	TRINITY_DN77338_c5_g7_i1:578-1540	276.1	220	https://v10-1.orthodb.org/?query=89677at6656	Target SNARE coiled-coil homology domain
89713at6656	Complete	TRINITY_DN74774_c12_g2_i2:109-1770	343.0	230	https://v10-1.orthodb.org/?query=89713at6656	Winged helix-like DNA-binding domain superfamily
89810at6656	Complete	TRINITY_DN85152_c16_g2_i1:1814-2554	194.2	147	https://v10-1.orthodb.org/?query=89810at6656	S-adenosylmethionine decarboxylase
89840at6656	Complete	TRINITY_DN78626_c10_g1_i1:837-2192	270.3	276	https://v10-1.orthodb.org/?query=89840at6656	WD40 repeat
89864at6656	Complete	TRINITY_DN92449_c6_g2_i4:342-1736	444.3	325	https://v10-1.orthodb.org/?query=89864at6656	Microfibrillar-associated protein 1
90126at6656	Complete	TRINITY_DN81199_c8_g4_i2:180-1679	428.4	339	https://v10-1.orthodb.org/?query=90126at6656	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
90322at6656	Complete	TRINITY_DN78019_c0_g1_i1:341-1624	561.5	403	https://v10-1.orthodb.org/?query=90322at6656	tRNA (guanine(37)-N1)-methyltransferase
90580at6656	Complete	TRINITY_DN81199_c9_g1_i5:380-1348	495.6	268	https://v10-1.orthodb.org/?query=90580at6656	Gtr1/RagA G protein
90600at6656	Complete	TRINITY_DN90955_c4_g3_i1:446-1372	198.0	246	https://v10-1.orthodb.org/?query=90600at6656	Nucleotide exchange factor Fes1
90822at6656	Complete	TRINITY_DN71045_c0_g1_i2:332-1051	229.3	178	https://v10-1.orthodb.org/?query=90822at6656	Surfeit locus 1/Shy1
90928at6656	Fragmented	TRINITY_DN80636_c12_g1_i2:186-1634	122.6	124	https://v10-1.orthodb.org/?query=90928at6656	Suppressor APC domain-containing protein 1/2
90931at6656	Missing
91002at6656	Complete	TRINITY_DN73569_c10_g3_i3:467-1339	353.9	257	https://v10-1.orthodb.org/?query=91002at6656	Ribosomal protein L5 eukaryotic/L18 archaeal
91005at6656	Complete	TRINITY_DN86350_c0_g1_i4:11-1144	435.2	315	https://v10-1.orthodb.org/?query=91005at6656	Conserved oligomeric Golgi complex subunit 8
91022at6656	Complete	TRINITY_DN71932_c14_g1_i1:431-1378	249.3	234	https://v10-1.orthodb.org/?query=91022at6656	CDK-activating kinase assembly factor MAT1
91313at6656	Complete	TRINITY_DN89180_c9_g2_i4:301-1293	210.6	179	https://v10-1.orthodb.org/?query=91313at6656	ATP12, ATP synthase F1-assembly protein
91418at6656	Complete	TRINITY_DN93747_c8_g1_i3:825-1538	254.0	178	https://v10-1.orthodb.org/?query=91418at6656	Repressor of RNA polymerase III transcription MAF1
91468at6656	Missing
91933at6656	Complete	TRINITY_DN78579_c10_g3_i1:41-1462	369.4	295	https://v10-1.orthodb.org/?query=91933at6656	Nin one binding (NOB1) Zn-ribbon-like
91946at6656	Missing
92167at6656	Complete	TRINITY_DN83624_c7_g3_i2:274-1155	394.4	262	https://v10-1.orthodb.org/?query=92167at6656	Ribosomal protein L18e/L15P
92184at6656	Complete	TRINITY_DN77371_c8_g3_i1:108-1256	442.2	244	https://v10-1.orthodb.org/?query=92184at6656	Arrestin, C-terminal
92420at6656	Complete	TRINITY_DN83945_c15_g1_i2:22-1868	370.3	421	https://v10-1.orthodb.org/?query=92420at6656	Signal recognition particle subunit SRP72
92576at6656	Complete	TRINITY_DN92897_c8_g5_i4:501-1919	477.4	351	https://v10-1.orthodb.org/?query=92576at6656	Protein of unknown function DUF1682
92777at6656	Complete	TRINITY_DN81998_c6_g2_i2:81-914	211.1	160	https://v10-1.orthodb.org/?query=92777at6656	Zinc finger, PHD-type
92854at6656	Complete	TRINITY_DN91123_c1_g2_i2:2633-4362	429.4	358	https://v10-1.orthodb.org/?query=92854at6656	DnaJ domain
93061at6656	Complete	TRINITY_DN87490_c15_g3_i1:351-1265	226.6	231	https://v10-1.orthodb.org/?query=93061at6656	Initiation factor 2B-related
93085at6656	Complete	TRINITY_DN92350_c4_g2_i10:455-1384	468.3	265	https://v10-1.orthodb.org/?query=93085at6656	Translation initiation factor 2, alpha subunit
93152at6656	Complete	TRINITY_DN89800_c11_g2_i1:46-1922	464.0	330	https://v10-1.orthodb.org/?query=93152at6656	Tetratricopeptide repeat
93168at6656	Complete	TRINITY_DN86336_c16_g2_i2:183-1844	164.3	180	https://v10-1.orthodb.org/?query=93168at6656	Ubiquitin-associated domain
93408at6656	Complete	TRINITY_DN84405_c12_g1_i4:132-908	357.8	210	https://v10-1.orthodb.org/?query=93408at6656	zinc finger protein 330 homolog
93432at6656	Complete	TRINITY_DN85759_c9_g1_i3:92-1565	398.2	311	https://v10-1.orthodb.org/?query=93432at6656	CTLH, C-terminal LisH motif
93483at6656	Complete	TRINITY_DN84438_c8_g3_i3:468-2378	505.1	395	https://v10-1.orthodb.org/?query=93483at6656	Pentatricopeptide repeat
93507at6656	Complete	TRINITY_DN83976_c10_g1_i18:92-1465	219.4	195	https://v10-1.orthodb.org/?query=93507at6656	GTP binding domain
93535at6656	Complete	TRINITY_DN81304_c9_g1_i1:576-1568	272.6	272	https://v10-1.orthodb.org/?query=93535at6656	Ribosomal biogenesis regulatory protein
93797at6656	Complete	TRINITY_DN88729_c4_g1_i2:816-1487	312.5	174	https://v10-1.orthodb.org/?query=93797at6656	Cytochrome c heme lyase
94054at6656	Complete	TRINITY_DN80932_c7_g1_i5:1318-2535	176.3	172	https://v10-1.orthodb.org/?query=94054at6656	Diacylglycerol kinase, catalytic domain
94238at6656	Complete	TRINITY_DN90640_c16_g1_i4:799-1962	86.8	126	https://v10-1.orthodb.org/?query=94238at6656	Checkpoint protein HUS1
94263at6656	Complete	TRINITY_DN88899_c6_g1_i3:100-849	140.6	139	https://v10-1.orthodb.org/?query=94263at6656	Seipin family
94304at6656	Complete	TRINITY_DN78957_c13_g2_i2:141-1328	553.7	313	https://v10-1.orthodb.org/?query=94304at6656	Ubiquitin-like modifier-activating enzyme 5
94473at6656	Complete	TRINITY_DN78255_c8_g1_i1:630-1811	387.1	270	https://v10-1.orthodb.org/?query=94473at6656	Ribosomal protein S5, C-terminal
94476at6656	Complete	TRINITY_DN90927_c10_g3_i1:386-2059	424.8	328	https://v10-1.orthodb.org/?query=94476at6656	Iron hydrogenase, large subunit, C-terminal
94842at6656	Complete	TRINITY_DN83208_c8_g1_i1:322-981	325.1	188	https://v10-1.orthodb.org/?query=94842at6656	DNA-directed RNA polymerase, insert domain
94878at6656	Missing
95028at6656	Complete	TRINITY_DN78690_c14_g1_i2:285-1301	343.3	218	https://v10-1.orthodb.org/?query=95028at6656	SAGA-associated factor 29
95089at6656	Complete	TRINITY_DN90850_c8_g2_i1:48-1271	241.8	264	https://v10-1.orthodb.org/?query=95089at6656	Dynamitin
95294at6656	Complete	TRINITY_DN82017_c7_g1_i1:294-980	263.7	182	https://v10-1.orthodb.org/?query=95294at6656	Copper chaperone SCO1/SenC
95524at6656	Complete	TRINITY_DN82207_c7_g1_i2:46-1044	326.3	246	https://v10-1.orthodb.org/?query=95524at6656	NUDIX hydrolase domain
96251at6656	Complete	TRINITY_DN92409_c11_g1_i3:1060-1785	241.5	179	https://v10-1.orthodb.org/?query=96251at6656	Ribose 5-phosphate isomerase, type A
96444at6656	Complete	TRINITY_DN71298_c1_g1_i1:157-888	318.2	201	https://v10-1.orthodb.org/?query=96444at6656	Ribosomal protein L4/L1e
96569at6656	Complete	TRINITY_DN75469_c5_g1_i2:28-969	342.4	223	https://v10-1.orthodb.org/?query=96569at6656	Deoxyribose-phosphate aldolase
96592at6656	Complete	TRINITY_DN71446_c0_g2_i2:468-1442	393.7	259	https://v10-1.orthodb.org/?query=96592at6656	WD40 repeat
96601at6656	Complete	TRINITY_DN93531_c8_g1_i6:1138-2401	458.3	277	https://v10-1.orthodb.org/?query=96601at6656	Geranylgeranyl transferase type-2 subunit beta
96956at6656	Complete	TRINITY_DN75223_c10_g1_i3:229-1416	436.2	310	https://v10-1.orthodb.org/?query=96956at6656	Proteasome component (PCI) domain
96971at6656	Complete	TRINITY_DN76209_c5_g1_i2:119-1390	349.7	326	https://v10-1.orthodb.org/?query=96971at6656	WD40 repeat
97225at6656	Complete	TRINITY_DN92026_c2_g2_i3:205-2075	299.6	377	https://v10-1.orthodb.org/?query=97225at6656	Pumilio RNA-binding repeat
97492at6656	Complete	TRINITY_DN91213_c2_g1_i2:117-878	336.5	200	https://v10-1.orthodb.org/?query=97492at6656	Proteasome subunit alpha type
97749at6656	Complete	TRINITY_DN79693_c9_g2_i2:9-1775	292.2	390	https://v10-1.orthodb.org/?query=97749at6656	GC-rich sequence DNA-binding factor
97763at6656	Complete	TRINITY_DN87484_c4_g1_i18:157-1479	343.2	318	https://v10-1.orthodb.org/?query=97763at6656	Major facilitator superfamily
97865at6656	Complete	TRINITY_DN92587_c3_g2_i3:23-856	327.6	221	https://v10-1.orthodb.org/?query=97865at6656	Metallo-beta-lactamase
98066at6656	Complete	TRINITY_DN80134_c15_g1_i5:665-1678	372.4	254	https://v10-1.orthodb.org/?query=98066at6656	ECSIT
98251at6656	Complete	TRINITY_DN74066_c7_g1_i1:1-765	426.0	223	https://v10-1.orthodb.org/?query=98251at6656	F-box domain
98544at6656	Missing
98620at6656	Complete	TRINITY_DN86535_c6_g1_i2:90-1315	372.2	245	https://v10-1.orthodb.org/?query=98620at6656	Replication factor C, C-terminal
98725at6656	Complete	TRINITY_DN77084_c4_g1_i11:454-2862	531.4	481	https://v10-1.orthodb.org/?query=98725at6656	ATPase, AAA-type, core
98755at6656	Complete	TRINITY_DN89399_c3_g2_i10:2347-3360	339.5	203	https://v10-1.orthodb.org/?query=98755at6656	Transcription factor DP, C-terminal
98821at6656	Complete	TRINITY_DN76085_c12_g3_i2:233-1869	342.5	274	https://v10-1.orthodb.org/?query=98821at6656	Putative RNA methylase domain
98845at6656	Complete	TRINITY_DN81437_c12_g2_i2:728-1450	323.0	187	https://v10-1.orthodb.org/?query=98845at6656	Proteasome subunit alpha type
98927at6656	Complete	TRINITY_DN78181_c3_g4_i3:308-1048	296.9	217	https://v10-1.orthodb.org/?query=98927at6656	tRNA methyltransferase TRM10-type domain
98948at6656	Complete	TRINITY_DN90808_c4_g1_i7:194-1447	341.6	303	https://v10-1.orthodb.org/?query=98948at6656	Transcription factor TFE/TFIIEalpha HTH domain
99204at6656	Complete	TRINITY_DN71405_c0_g1_i2:317-1003	211.0	174	https://v10-1.orthodb.org/?query=99204at6656	Ribosomal protein L9, N-terminal
99270at6656	Complete	TRINITY_DN82035_c7_g1_i6:404-1646	426.0	238	https://v10-1.orthodb.org/?query=99270at6656	Hemimethylated DNA-binding domain
99307at6656	Complete	TRINITY_DN90307_c7_g1_i4:215-1351	556.7	313	https://v10-1.orthodb.org/?query=99307at6656	Flap endonuclease 1
99377at6656	Complete	TRINITY_DN74564_c1_g1_i3:492-1097	297.0	179	https://v10-1.orthodb.org/?query=99377at6656	Ribosomal protein S2
99519at6656	Fragmented	TRINITY_DN93701_c4_g3_i1:2-559	310.6	177	https://v10-1.orthodb.org/?query=99519at6656	Ribosomal protein L4/L1e
99625at6656	Complete	TRINITY_DN81125_c15_g1_i2:128-1126	407.8	258	https://v10-1.orthodb.org/?query=99625at6656	KRR1 small subunit processome component
99998at6656	Complete	TRINITY_DN72110_c14_g2_i2:345-1451	178.4	186	https://v10-1.orthodb.org/?query=99998at6656	Protein prenyltransferase, alpha subunit
100070at6656	Fragmented	TRINITY_DN93182_c2_g1_i2:409-961	63.5	79	https://v10-1.orthodb.org/?query=100070at6656	N-acetylglucosaminyl phosphatidylinositol deacetylase-related
100136at6656	Complete	TRINITY_DN81514_c0_g1_i1:1208-2092	402.7	234	https://v10-1.orthodb.org/?query=100136at6656	rRNA adenine N(6)-methyltransferase
100216at6656	Complete	TRINITY_DN87911_c8_g1_i6:100-1434	274.9	273	https://v10-1.orthodb.org/?query=100216at6656	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
100227at6656	Complete	TRINITY_DN81647_c4_g1_i5:103-1285	183.0	278	https://v10-1.orthodb.org/?query=100227at6656	Dolichol kinase
100296at6656	Complete	TRINITY_DN74719_c12_g5_i2:1016-1759	292.2	212	https://v10-1.orthodb.org/?query=100296at6656	Ubiquitin thioesterase
100612at6656	Complete	TRINITY_DN93047_c8_g1_i3:1302-2045	192.8	166	https://v10-1.orthodb.org/?query=100612at6656	RNA transcription, translation and transport factor protein
100664at6656	Complete	TRINITY_DN83372_c11_g1_i3:1371-1826	290.2	142	https://v10-1.orthodb.org/?query=100664at6656	Pre-mRNA-splicing factor 38
100673at6656	Complete	TRINITY_DN79942_c14_g1_i6:180-1109	345.7	245	https://v10-1.orthodb.org/?query=100673at6656	Protein prenyltransferase, alpha subunit
100760at6656	Complete	TRINITY_DN71251_c0_g1_i1:104-1003	175.7	140	https://v10-1.orthodb.org/?query=100760at6656	Cytochrome b5-like heme/steroid binding domain
101349at6656	Missing
101359at6656	Complete	TRINITY_DN78837_c0_g1_i4:171-1415	478.2	351	https://v10-1.orthodb.org/?query=101359at6656	Atg6/beclin, coiled-coil domain
101491at6656	Complete	TRINITY_DN89009_c1_g2_i12:1065-2099	261.1	246	https://v10-1.orthodb.org/?query=101491at6656	DnaJ domain
101531at6656	Complete	TRINITY_DN87651_c5_g1_i9:1181-2891	252.7	298	https://v10-1.orthodb.org/?query=101531at6656	Vacuolar fusion protein Ccz1
101621at6656	Complete	TRINITY_DN71594_c9_g2_i2:72-977	366.4	237	https://v10-1.orthodb.org/?query=101621at6656	MEMO1 family
