#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
357580at33208_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+   -            346 357580at33208        -            253  3.7e-119  395.4   0.4   1   1  4.7e-120  7.2e-119  394.5   0.4     1   253    49   345    49   345 0.92 -
177718at33208_294128_0:00120d|TRINITY_DN87790_c10_g1_i1:298-2055|-  -            586 357580at33208        -            253   2.8e-09   35.4   1.8   2   3   0.00047    0.0072   14.4   0.2   133   213   217   300   157   309 0.68 -
177718at33208_294128_0:00120d|TRINITY_DN87790_c10_g1_i1:298-2055|-  -            586 357580at33208        -            253   2.8e-09   35.4   1.8   3   3      0.04      0.62    8.1   0.0   141   203   321   382   309   434 0.74 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i2:292-1158|+    -            289 357580at33208        -            253   2.8e-09   35.4   0.0   1   2   1.5e-05   0.00024   19.3   0.0   191   242    13    67     7    79 0.82 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i2:292-1158|+    -            289 357580at33208        -            253   2.8e-09   35.4   0.0   2   2    0.0034     0.052   11.6   0.0    66   102    91   127    80   139 0.86 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i4:390-1256|+    -            289 357580at33208        -            253   2.8e-09   35.4   0.0   1   2   1.5e-05   0.00024   19.3   0.0   191   242    13    67     7    79 0.82 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i4:390-1256|+    -            289 357580at33208        -            253   2.8e-09   35.4   0.0   2   2    0.0034     0.052   11.6   0.0    66   102    91   127    80   139 0.86 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i10:573-1811|-    -            413 357580at33208        -            253     3e-09   35.3   0.7   1   4      0.31       4.7    5.2   0.0    96   150    14    74     3   104 0.63 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i10:573-1811|-    -            413 357580at33208        -            253     3e-09   35.3   0.7   2   4      0.29       4.4    5.3   0.0   127   168   134   175    92   181 0.75 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i10:573-1811|-    -            413 357580at33208        -            253     3e-09   35.3   0.7   3   4      0.68        10    4.1   0.0   194   219   155   180   139   192 0.71 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i10:573-1811|-    -            413 357580at33208        -            253     3e-09   35.3   0.7   4   4   1.7e-05   0.00025   19.2   0.1   105   213   190   303   178   312 0.78 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i12:573-1811|-    -            413 357580at33208        -            253     3e-09   35.3   0.7   1   4      0.31       4.7    5.2   0.0    96   150    14    74     3   104 0.63 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i12:573-1811|-    -            413 357580at33208        -            253     3e-09   35.3   0.7   2   4      0.29       4.4    5.3   0.0   127   168   134   175    92   181 0.75 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i12:573-1811|-    -            413 357580at33208        -            253     3e-09   35.3   0.7   3   4      0.68        10    4.1   0.0   194   219   155   180   139   192 0.71 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i12:573-1811|-    -            413 357580at33208        -            253     3e-09   35.3   0.7   4   4   1.7e-05   0.00025   19.2   0.1   105   213   190   303   178   312 0.78 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i5:573-1811|-     -            413 357580at33208        -            253     3e-09   35.3   0.7   1   4      0.31       4.7    5.2   0.0    96   150    14    74     3   104 0.63 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i5:573-1811|-     -            413 357580at33208        -            253     3e-09   35.3   0.7   2   4      0.29       4.4    5.3   0.0   127   168   134   175    92   181 0.75 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i5:573-1811|-     -            413 357580at33208        -            253     3e-09   35.3   0.7   3   4      0.68        10    4.1   0.0   194   219   155   180   139   192 0.71 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i5:573-1811|-     -            413 357580at33208        -            253     3e-09   35.3   0.7   4   4   1.7e-05   0.00025   19.2   0.1   105   213   190   303   178   312 0.78 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i8:573-1811|-     -            413 357580at33208        -            253     3e-09   35.3   0.7   1   4      0.31       4.7    5.2   0.0    96   150    14    74     3   104 0.63 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i8:573-1811|-     -            413 357580at33208        -            253     3e-09   35.3   0.7   2   4      0.29       4.4    5.3   0.0   127   168   134   175    92   181 0.75 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i8:573-1811|-     -            413 357580at33208        -            253     3e-09   35.3   0.7   3   4      0.68        10    4.1   0.0   194   219   155   180   139   192 0.71 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i8:573-1811|-     -            413 357580at33208        -            253     3e-09   35.3   0.7   4   4   1.7e-05   0.00025   19.2   0.1   105   213   190   303   178   312 0.78 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i2:44-1168|-      -            375 357580at33208        -            253   3.3e-09   35.2   0.3   1   4      0.26         4    5.4   0.0    96   150    14    74     3   104 0.63 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i2:44-1168|-      -            375 357580at33208        -            253   3.3e-09   35.2   0.3   2   4      0.31       4.7    5.2   0.0   127   167   134   174    94   179 0.79 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i2:44-1168|-      -            375 357580at33208        -            253   3.3e-09   35.2   0.3   3   4      0.38       5.7    4.9   0.0   194   220   155   181   139   205 0.69 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i2:44-1168|-      -            375 357580at33208        -            253   3.3e-09   35.2   0.3   4   4   1.3e-05    0.0002   19.5   0.1   105   213   190   303   177   312 0.78 -
537718at33208_6945_0:004d2a|TRINITY_DN82935_c12_g1_i1:1765-2424|-   -            220 357580at33208        -            253   3.6e-09   35.1   0.5   1   1   7.8e-10   1.2e-08   33.4   0.5    35   216     9   192     3   198 0.80 -
537718at33208_6945_0:004d2a|TRINITY_DN82935_c12_g1_i2:186-845|-     -            220 357580at33208        -            253   3.6e-09   35.1   0.5   1   1   7.8e-10   1.2e-08   33.4   0.5    35   216     9   192     3   198 0.80 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i2:118-834|-      -            239 357580at33208        -            253   3.8e-09   35.0   2.2   1   4   0.00094     0.014   13.4   0.0   152   243     5    94     1    97 0.78 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i2:118-834|-      -            239 357580at33208        -            253   3.8e-09   35.0   2.2   2   4     0.034      0.53    8.3   0.0   135   167    74   107    70   111 0.57 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i2:118-834|-      -            239 357580at33208        -            253   3.8e-09   35.0   2.2   3   4      0.17       2.6    6.0   0.0    84   130    93   107    89   117 0.58 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i2:118-834|-      -            239 357580at33208        -            253   3.8e-09   35.0   2.2   4   4   0.00024    0.0036   15.4   0.1   135   167   137   169   130   238 0.63 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i6:118-834|-      -            239 357580at33208        -            253   3.8e-09   35.0   2.2   1   4   0.00094     0.014   13.4   0.0   152   243     5    94     1    97 0.78 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i6:118-834|-      -            239 357580at33208        -            253   3.8e-09   35.0   2.2   2   4     0.034      0.53    8.3   0.0   135   167    74   107    70   111 0.57 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i6:118-834|-      -            239 357580at33208        -            253   3.8e-09   35.0   2.2   3   4      0.17       2.6    6.0   0.0    84   130    93   107    89   117 0.58 -
414579at33208_7739_0:0053f4|TRINITY_DN86919_c6_g1_i6:118-834|-      -            239 357580at33208        -            253   3.8e-09   35.0   2.2   4   4   0.00024    0.0036   15.4   0.1   135   167   137   169   130   238 0.63 -
177718at33208_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-  -            645 357580at33208        -            253   4.6e-09   34.7   1.9   1   3      0.02       0.3    9.1   0.0   136   176   178   218   171   258 0.68 -
177718at33208_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-  -            645 357580at33208        -            253   4.6e-09   34.7   1.9   2   3   0.00056    0.0086   14.2   0.3   133   213   276   359   219   371 0.69 -
177718at33208_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-  -            645 357580at33208        -            253   4.6e-09   34.7   1.9   3   3     0.043      0.66    8.0   0.0   140   203   379   441   363   485 0.75 -
433216at33208_7038_0:001085|TRINITY_DN81296_c10_g1_i2:2764-3735|-   -            324 357580at33208        -            253   4.9e-09   34.6   0.1   1   3      0.31       4.8    5.2   0.0   148   233    15   100     3   116 0.80 -
433216at33208_7038_0:001085|TRINITY_DN81296_c10_g1_i2:2764-3735|-   -            324 357580at33208        -            253   4.9e-09   34.6   0.1   2   3     0.071       1.1    7.3   0.0   183   250   153   226   145   229 0.77 -
433216at33208_7038_0:001085|TRINITY_DN81296_c10_g1_i2:2764-3735|-   -            324 357580at33208        -            253   4.9e-09   34.6   0.1   3   3   3.9e-06     6e-05   21.2   0.0   152   243   215   314   207   321 0.77 -
433216at33208_7038_0:001085|TRINITY_DN81296_c10_g1_i3:1096-2067|-   -            324 357580at33208        -            253   4.9e-09   34.6   0.1   1   3      0.31       4.8    5.2   0.0   148   233    15   100     3   116 0.80 -
433216at33208_7038_0:001085|TRINITY_DN81296_c10_g1_i3:1096-2067|-   -            324 357580at33208        -            253   4.9e-09   34.6   0.1   2   3     0.071       1.1    7.3   0.0   183   250   153   226   145   229 0.77 -
433216at33208_7038_0:001085|TRINITY_DN81296_c10_g1_i3:1096-2067|-   -            324 357580at33208        -            253   4.9e-09   34.6   0.1   3   3   3.9e-06     6e-05   21.2   0.0   152   243   215   314   207   321 0.77 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i2:131-1192|-   -            354 357580at33208        -            253   5.9e-09   34.4   0.4   1   3   4.6e-05    0.0007   17.7   0.0   183   246   124   191   116   197 0.77 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i2:131-1192|-   -            354 357580at33208        -            253   5.9e-09   34.4   0.4   2   3   0.00053     0.008   14.3   0.2   115   166   186   245   184   261 0.76 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i2:131-1192|-   -            354 357580at33208        -            253   5.9e-09   34.4   0.4   3   3       9.7   1.5e+02    0.3   0.0   149   165   296   312   285   345 0.86 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i8:131-1192|-   -            354 357580at33208        -            253   5.9e-09   34.4   0.4   1   3   4.6e-05    0.0007   17.7   0.0   183   246   124   191   116   197 0.77 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i8:131-1192|-   -            354 357580at33208        -            253   5.9e-09   34.4   0.4   2   3   0.00053     0.008   14.3   0.2   115   166   186   245   184   261 0.76 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i8:131-1192|-   -            354 357580at33208        -            253   5.9e-09   34.4   0.4   3   3       9.7   1.5e+02    0.3   0.0   149   165   296   312   285   345 0.86 -
365323at33208_7950_0:001ef7|TRINITY_DN74606_c10_g1_i11:917-1450|-   -            178 357580at33208        -            253   6.7e-09   34.2   0.1   1   1   1.2e-09   1.8e-08   32.7   0.1   132   248    49   175    47   178 0.78 -
433216at33208_1049336_0:0015c1|TRINITY_DN75389_c16_g1_i2:302-886|+  -            195 357580at33208        -            253   7.2e-09   34.1   0.7   1   2   5.1e-07   7.8e-06   24.1   0.0   198   242     3    47     1    55 0.88 -
433216at33208_1049336_0:0015c1|TRINITY_DN75389_c16_g1_i2:302-886|+  -            195 357580at33208        -            253   7.2e-09   34.1   0.7   2   2     0.052       0.8    7.7   0.0    54    92   130   170   113   193 0.67 -
433216at33208_1049336_0:0015c1|TRINITY_DN75389_c16_g1_i3:302-886|+  -            195 357580at33208        -            253   7.2e-09   34.1   0.7   1   2   5.1e-07   7.8e-06   24.1   0.0   198   242     3    47     1    55 0.88 -
433216at33208_1049336_0:0015c1|TRINITY_DN75389_c16_g1_i3:302-886|+  -            195 357580at33208        -            253   7.2e-09   34.1   0.7   2   2     0.052       0.8    7.7   0.0    54    92   130   170   113   193 0.67 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i4:131-1259|-   -            353 357580at33208        -            253   7.5e-09   34.0   0.3   1   3   4.3e-05   0.00067   17.8   0.0   183   246   123   190    92   199 0.80 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i4:131-1259|-   -            353 357580at33208        -            253   7.5e-09   34.0   0.3   2   3   0.00064    0.0098   14.0   0.2   116   166   186   244   184   260 0.76 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i4:131-1259|-   -            353 357580at33208        -            253   7.5e-09   34.0   0.3   3   3       9.6   1.5e+02    0.3   0.0   149   165   295   311   284   344 0.86 -
365323at33208_9258_0:004689|TRINITY_DN87574_c7_g1_i1:4009-4446|-    -            146 357580at33208        -            253   7.6e-09   34.0   0.0   1   2   8.6e-09   1.3e-07   29.9   0.0   131   200     5    76     2    82 0.87 -
365323at33208_9258_0:004689|TRINITY_DN87574_c7_g1_i1:4009-4446|-    -            146 357580at33208        -            253   7.6e-09   34.0   0.0   2   2       2.8        43    2.1   0.1   175   210   110   146    95   146 0.71 -
380583at33208_294128_0:0041aa|TRINITY_DN82334_c12_g1_i3:523-1158|+  -            212 357580at33208        -            253   8.5e-09   33.9   0.0   1   2    0.0036     0.055   11.5   0.0   187   235     8    55     2    73 0.83 -
380583at33208_294128_0:0041aa|TRINITY_DN82334_c12_g1_i3:523-1158|+  -            212 357580at33208        -            253   8.5e-09   33.9   0.0   2   2   1.3e-05    0.0002   19.5   0.0   176   247    83   154    60   161 0.71 -
357580at33208_259920_0:0045cc|TRINITY_DN76830_c5_g1_i4:151-390|+    -             80 357580at33208        -            253     9e-09   33.8   0.0   1   1   7.1e-10   1.1e-08   33.5   0.0   102   167     8    78     2    79 0.87 -
361203at33208_7237_0:002fcb|TRINITY_DN82560_c3_g1_i3:763-1602|+     -            280 357580at33208        -            253   9.1e-09   33.8   0.2   1   3   1.1e-05   0.00017   19.7   0.0   130   214    11    96     6    99 0.91 -
361203at33208_7237_0:002fcb|TRINITY_DN82560_c3_g1_i3:763-1602|+     -            280 357580at33208        -            253   9.1e-09   33.8   0.2   2   3   9.3e-05    0.0014   16.7   0.1   100   177    65   148    46   186 0.78 -
361203at33208_7237_0:002fcb|TRINITY_DN82560_c3_g1_i3:763-1602|+     -            280 357580at33208        -            253   9.1e-09   33.8   0.2   3   3       2.4        37    2.3   0.0   188   212   248   273   231   277 0.71 -
361203at33208_7237_0:002fcb|TRINITY_DN82560_c3_g1_i5:763-1602|+     -            280 357580at33208        -            253   9.1e-09   33.8   0.2   1   3   1.1e-05   0.00017   19.7   0.0   130   214    11    96     6    99 0.91 -
361203at33208_7237_0:002fcb|TRINITY_DN82560_c3_g1_i5:763-1602|+     -            280 357580at33208        -            253   9.1e-09   33.8   0.2   2   3   9.3e-05    0.0014   16.7   0.1   100   177    65   148    46   186 0.78 -
361203at33208_7237_0:002fcb|TRINITY_DN82560_c3_g1_i5:763-1602|+     -            280 357580at33208        -            253   9.1e-09   33.8   0.2   3   3       2.4        37    2.3   0.0   188   212   248   273   231   277 0.71 -
357580at33208_116153_0:0002e6|TRINITY_DN74606_c10_g1_i4:1196-1756|- -            187 357580at33208        -            253   9.4e-09   33.7   0.1   1   1   2.1e-09   3.2e-08   31.9   0.1   132   245    50   172    47   180 0.78 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+  -            317 357580at33208        -            253     1e-08   33.6   0.7   1   3   0.00019    0.0029   15.7   0.0   189   252    15    82     1    83 0.79 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+  -            317 357580at33208        -            253     1e-08   33.6   0.7   2   3       7.9   1.2e+02    0.6   0.0    65    98   143   178   132   187 0.67 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+  -            317 357580at33208        -            253     1e-08   33.6   0.7   3   3    0.0057     0.088   10.9   0.0   191   243   255   308   199   317 0.69 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i5:933-1883|+  -            317 357580at33208        -            253     1e-08   33.6   0.7   1   3   0.00019    0.0029   15.7   0.0   189   252    15    82     1    83 0.79 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i5:933-1883|+  -            317 357580at33208        -            253     1e-08   33.6   0.7   2   3       7.9   1.2e+02    0.6   0.0    65    98   143   178   132   187 0.67 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i5:933-1883|+  -            317 357580at33208        -            253     1e-08   33.6   0.7   3   3    0.0057     0.088   10.9   0.0   191   243   255   308   199   317 0.69 -
414579at33208_1049336_0:004769|TRINITY_DN82339_c12_g1_i6:894-1151|- -             86 357580at33208        -            253   1.2e-08   33.4   0.0   1   1   1.3e-09     2e-08   32.7   0.0    34    97    13    84     1    86 0.82 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i13:31-1278|-   -            416 357580at33208        -            253   1.4e-08   33.1   2.6   1   3   4.8e-05   0.00073   17.7   0.0   183   246   124   191   115   200 0.76 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i13:31-1278|-   -            416 357580at33208        -            253   1.4e-08   33.1   2.6   2   3   0.00066      0.01   13.9   0.2   115   166   186   245   184   261 0.76 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i13:31-1278|-   -            416 357580at33208        -            253   1.4e-08   33.1   2.6   3   3         9   1.4e+02    0.4   0.1   149   165   296   312   285   370 0.77 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i1:31-1278|-    -            416 357580at33208        -            253   1.4e-08   33.1   2.6   1   3   4.8e-05   0.00073   17.7   0.0   183   246   124   191   115   200 0.76 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i1:31-1278|-    -            416 357580at33208        -            253   1.4e-08   33.1   2.6   2   3   0.00066      0.01   13.9   0.2   115   166   186   245   184   261 0.76 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i1:31-1278|-    -            416 357580at33208        -            253   1.4e-08   33.1   2.6   3   3         9   1.4e+02    0.4   0.1   149   165   296   312   285   370 0.77 -
99987at33208_38123_0:002ffa|TRINITY_DN79765_c9_g1_i7:267-587|+      -            107 357580at33208        -            253   1.5e-08   33.1   1.1   1   2     1e-06   1.5e-05   23.2   0.4   175   244    12    81     1    82 0.84 -
99987at33208_38123_0:002ffa|TRINITY_DN79765_c9_g1_i7:267-587|+      -            107 357580at33208        -            253   1.5e-08   33.1   1.1   2   2   0.00058    0.0089   14.1   0.0   194   225    73   104    72   106 0.87 -
453052at33208_175836_0:00297f|TRINITY_DN76578_c9_g1_i4:1002-1415|+  -            138 357580at33208        -            253   1.6e-08   32.9   0.0   1   1   8.2e-09   1.2e-07   30.0   0.0   111   214    28   136    16   137 0.82 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i3:31-1345|-    -            415 357580at33208        -            253   1.8e-08   32.8   2.5   1   3   6.6e-05     0.001   17.2   0.0   183   246   123   190   112   199 0.77 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i3:31-1345|-    -            415 357580at33208        -            253   1.8e-08   32.8   2.5   2   3   0.00065      0.01   14.0   0.1   115   166   185   244   183   260 0.76 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i3:31-1345|-    -            415 357580at33208        -            253   1.8e-08   32.8   2.5   3   3         9   1.4e+02    0.4   0.1   149   165   295   311   284   369 0.77 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i6:31-1345|-    -            415 357580at33208        -            253   1.8e-08   32.8   2.5   1   3   6.6e-05     0.001   17.2   0.0   183   246   123   190   112   199 0.77 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i6:31-1345|-    -            415 357580at33208        -            253   1.8e-08   32.8   2.5   2   3   0.00065      0.01   14.0   0.1   115   166   185   244   183   260 0.76 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i6:31-1345|-    -            415 357580at33208        -            253   1.8e-08   32.8   2.5   3   3         9   1.4e+02    0.4   0.1   149   165   295   311   284   369 0.77 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i1:2302-3126|+    -            275 357580at33208        -            253   1.8e-08   32.8   2.5   1   3   0.00078     0.012   13.7   0.4   132   236     4   104     1   115 0.86 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i1:2302-3126|+    -            275 357580at33208        -            253   1.8e-08   32.8   2.5   2   3       7.5   1.2e+02    0.7   0.1    83    96   106   119   100   124 0.78 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i1:2302-3126|+    -            275 357580at33208        -            253   1.8e-08   32.8   2.5   3   3   0.00012    0.0019   16.3   0.0   189   246   163   220   150   226 0.89 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i4:2015-2839|+    -            275 357580at33208        -            253   1.8e-08   32.8   2.5   1   3   0.00078     0.012   13.7   0.4   132   236     4   104     1   115 0.86 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i4:2015-2839|+    -            275 357580at33208        -            253   1.8e-08   32.8   2.5   2   3       7.5   1.2e+02    0.7   0.1    83    96   106   119   100   124 0.78 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i4:2015-2839|+    -            275 357580at33208        -            253   1.8e-08   32.8   2.5   3   3   0.00012    0.0019   16.3   0.0   189   246   163   220   150   226 0.89 -
357580at33208_7370_0:002b5e|TRINITY_DN82468_c10_g1_i4:2426-2815|-   -            130 357580at33208        -            253   1.9e-08   32.7   0.5   1   1   2.7e-09   4.1e-08   31.6   0.5   102   207     1   113     1   129 0.81 -
537718at33208_88015_0:0009f5|TRINITY_DN82372_c8_g1_i1:1472-1930|-   -            153 357580at33208        -            253   3.5e-08   31.9   2.2   1   1   1.1e-08   1.7e-07   29.6   2.2   103   212    39   151    15   153 0.83 -
537718at33208_88015_0:0009f5|TRINITY_DN82372_c8_g1_i2:2402-2860|-   -            153 357580at33208        -            253   3.5e-08   31.9   2.2   1   1   1.1e-08   1.7e-07   29.6   2.2   103   212    39   151    15   153 0.83 -
537718at33208_88015_0:0009f5|TRINITY_DN82372_c8_g1_i4:3018-3476|-   -            153 357580at33208        -            253   3.5e-08   31.9   2.2   1   1   1.1e-08   1.7e-07   29.6   2.2   103   212    39   151    15   153 0.83 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i11:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i11:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i11:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i11:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i13:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i13:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i13:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i13:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i15:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i15:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i15:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i15:640-1659|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i16:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i16:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i16:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i16:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i17:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   1   4      0.34       5.2    5.1   0.0   138   167     7    38     1    45 0.79 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i17:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   2   4   0.00033    0.0051   14.9   0.1    99   164    49   119    39   124 0.76 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i17:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   3   4      0.18       2.7    6.0   0.1   188   214   259   285   253   295 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i17:826-1845|+   -            340 357580at33208        -            253   4.6e-08   31.4   3.0   4   4       2.2        33    2.4   0.1   149   166   322   338   307   340 0.66 -
