#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 327301at33208        -            257   3.4e-72  240.1   0.0   1   1   2.5e-73   5.9e-72  239.3   0.0     2   249    11   295    10   299 0.86 -
153034at33208_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-  -            606 327301at33208        -            257   2.5e-06   24.3   1.6   1   3      0.18       4.2    3.9   0.1    72    92    57    77    42    89 0.61 -
153034at33208_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-  -            606 327301at33208        -            257   2.5e-06   24.3   1.6   2   3   2.1e-05   0.00048   16.8   0.1    24    74    86   136    79   141 0.87 -
153034at33208_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-  -            606 327301at33208        -            257   2.5e-06   24.3   1.6   3   3       1.6        38    0.7   0.0    35    67   244   276   229   283 0.84 -
357580at33208_7038_0:000004|TRINITY_DN88922_c5_g1_i4:331-966|+      -            212 327301at33208        -            257   2.5e-06   24.2   0.3   1   3     0.017      0.39    7.2   0.0    73    92    16    35     7    38 0.67 -
357580at33208_7038_0:000004|TRINITY_DN88922_c5_g1_i4:331-966|+      -            212 327301at33208        -            257   2.5e-06   24.2   0.3   2   3   0.00054     0.013   12.1   0.1    22    68    90   136    59   157 0.84 -
357580at33208_7038_0:000004|TRINITY_DN88922_c5_g1_i4:331-966|+      -            212 327301at33208        -            257   2.5e-06   24.2   0.3   3   3       2.6        60    0.1   0.0    31    76   143   189   129   193 0.65 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i18:2567-3202|+   -            212 327301at33208        -            257   3.2e-06   23.9   0.8   1   4       1.9        44    0.5   0.0    44    61    18    35     3    45 0.61 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i18:2567-3202|+   -            212 327301at33208        -            257   3.2e-06   23.9   0.8   2   4     0.044         1    5.9   0.1    23    61    40    80    24    91 0.73 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i18:2567-3202|+   -            212 327301at33208        -            257   3.2e-06   23.9   0.8   3   4     0.032      0.73    6.3   0.0    36    77   103   144    92   156 0.80 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i18:2567-3202|+   -            212 327301at33208        -            257   3.2e-06   23.9   0.8   4   4     0.016      0.37    7.3   0.0    27    56   181   210   162   212 0.84 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i4:1834-2367|-  -            178 327301at33208        -            257   4.7e-06   23.3   2.5   1   4     0.067       1.5    5.3   0.1    78    92     6    20     3    44 0.83 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i4:1834-2367|-  -            178 327301at33208        -            257   4.7e-06   23.3   2.5   2   4    0.0052      0.12    8.9   0.0    75   112    62   102    42   116 0.80 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i4:1834-2367|-  -            178 327301at33208        -            257   4.7e-06   23.3   2.5   3   4       4.6   1.1e+02   -0.7   0.0    79    96   111   128   103   153 0.76 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i4:1834-2367|-  -            178 327301at33208        -            257   4.7e-06   23.3   2.5   4   4     0.017       0.4    7.2   0.1    77    95   157   175   141   178 0.84 -
357580at33208_7493_0:001a21|TRINITY_DN82628_c4_g1_i7:1211-1813|+    -            201 327301at33208        -            257   5.3e-06   23.2   0.7   1   3   0.00069     0.016   11.8   0.1   208   244    34    72     7    81 0.71 -
357580at33208_7493_0:001a21|TRINITY_DN82628_c4_g1_i7:1211-1813|+    -            201 327301at33208        -            257   5.3e-06   23.2   0.7   2   3       0.9        21    1.6   0.0    67   101    90   126    73   150 0.68 -
357580at33208_7493_0:001a21|TRINITY_DN82628_c4_g1_i7:1211-1813|+    -            201 327301at33208        -            257   5.3e-06   23.2   0.7   3   3     0.021      0.48    6.9   0.0   219   243   177   201   166   201 0.90 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i9:2588-3091|+   -            168 327301at33208        -            257   6.3e-06   22.9   0.0   1   2     0.016      0.36    7.3   0.0   228   246    18    36     8    44 0.65 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i9:2588-3091|+   -            168 327301at33208        -            257   6.3e-06   22.9   0.0   2   2   0.00025    0.0058   13.2   0.0    12    76    77   140    58   150 0.81 -
327301at33208_57068_0:00114f|TRINITY_DN93656_c5_g4_i7:173-481|+     -            103 327301at33208        -            257   6.9e-06   22.8   0.0   1   2   1.5e-06   3.6e-05   20.5   0.0    37    99     6    78     1    91 0.75 -
327301at33208_57068_0:00114f|TRINITY_DN93656_c5_g4_i7:173-481|+     -            103 327301at33208        -            257   6.9e-06   22.8   0.0   2   2       2.4        57    0.1   0.0     2    16    88   102    87   103 0.84 -
414579at33208_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-    -            196 327301at33208        -            257   7.2e-06   22.8   0.2   1   3       2.6        60    0.1   0.0    44    70    49    74    34    85 0.79 -
414579at33208_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-    -            196 327301at33208        -            257   7.2e-06   22.8   0.2   2   3         1        24    1.4   0.0    46   161    51   104    47   126 0.52 -
414579at33208_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-    -            196 327301at33208        -            257   7.2e-06   22.8   0.2   3   3   4.9e-06   0.00011   18.8   0.0    59    99   122   162   102   173 0.88 -
357580at33208_307959_0:0054da|TRINITY_DN80445_c11_g1_i4:422-853|-   -            144 327301at33208        -            257   8.2e-06   22.6   1.5   1   2      0.13         3    4.3   0.1   225   246    29    50    12    54 0.82 -
357580at33208_307959_0:0054da|TRINITY_DN80445_c11_g1_i4:422-853|-   -            144 327301at33208        -            257   8.2e-06   22.6   1.5   2   2   1.3e-05    0.0003   17.4   0.1    32    95    65   138    51   142 0.70 -
261614at33208_294128_0:002352|TRINITY_DN79185_c7_g1_i6:713-2908|-   -            613 327301at33208        -            257   9.7e-06   22.3   0.0   1   2   7.5e-05    0.0017   14.9   0.0   207   247   261   303   256   313 0.80 -
261614at33208_294128_0:002352|TRINITY_DN79185_c7_g1_i6:713-2908|-   -            613 327301at33208        -            257   9.7e-06   22.3   0.0   2   2      0.11       2.5    4.6   0.0    22    58   522   558   492   572 0.72 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i4:1514-1873|+    -            120 327301at33208        -            257   1.2e-05   22.0   0.0   1   2   0.00029    0.0068   13.0   0.0   188   256    20    90    10    91 0.88 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i4:1514-1873|+    -            120 327301at33208        -            257   1.2e-05   22.0   0.0   2   2     0.018      0.43    7.1   0.0   219   244    95   120    90   120 0.77 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i8:369-1073|+    -            235 327301at33208        -            257   1.2e-05   22.0   0.8   1   2     0.021       0.5    6.9   0.0   227   245    17    35     5    41 0.84 -
365323at33208_10020_0:0021f6|TRINITY_DN82317_c5_g2_i8:369-1073|+    -            235 327301at33208        -            257   1.2e-05   22.0   0.8   2   2    0.0033     0.076    9.6   0.3     4    67    61   133    58   188 0.66 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i4:1503-1784|+  -             94 327301at33208        -            257     2e-05   21.3   0.1   1   2   0.00014    0.0033   14.0   0.0   218   244    22    48    10    49 0.81 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i4:1503-1784|+  -             94 327301at33208        -            257     2e-05   21.3   0.1   2   2     0.059       1.4    5.4   0.0    29    56    60    87    49    93 0.75 -
357580at33208_7950_0:00107f|TRINITY_DN91433_c7_g1_i1:242-1096|+     -            285 327301at33208        -            257   2.5e-05   21.0   1.1   1   3   0.00042    0.0097   12.5   0.3   191   245    10    66     5    74 0.80 -
357580at33208_7950_0:00107f|TRINITY_DN91433_c7_g1_i1:242-1096|+     -            285 327301at33208        -            257   2.5e-05   21.0   1.1   2   3         3        69   -0.1   0.0   125   166   106   148    92   156 0.78 -
357580at33208_7950_0:00107f|TRINITY_DN91433_c7_g1_i1:242-1096|+     -            285 327301at33208        -            257   2.5e-05   21.0   1.1   3   3       0.4       9.2    2.7   0.0    21    62   158   199   147   202 0.84 -
414579at33208_9135_0:0039b5|TRINITY_DN93240_c4_g1_i8:1278-1700|+    -            141 327301at33208        -            257   3.6e-05   20.5   0.0   1   2     0.043      0.99    5.9   0.0   219   246    21    48    12    58 0.68 -
414579at33208_9135_0:0039b5|TRINITY_DN93240_c4_g1_i8:1278-1700|+    -            141 327301at33208        -            257   3.6e-05   20.5   0.0   2   2   0.00064     0.015   11.9   0.0    75   123    71   121    59   131 0.81 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i18:826-1845|+   -            340 327301at33208        -            257   3.6e-05   20.5   3.0   1   5      0.05       1.2    5.7   0.0   218   254     8    46     4    49 0.83 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i18:826-1845|+   -            340 327301at33208        -            257   3.6e-05   20.5   3.0   2   5       0.3       6.8    3.2   0.2    84   123    72   110    52   125 0.58 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i18:826-1845|+   -            340 327301at33208        -            257   3.6e-05   20.5   3.0   3   5       1.7        40    0.7   0.0   181   211   194   223   168   257 0.74 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i18:826-1845|+   -            340 327301at33208        -            257   3.6e-05   20.5   3.0   4   5      0.25       5.9    3.4   0.1    36    63   259   286   220   299 0.77 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i18:826-1845|+   -            340 327301at33208        -            257   3.6e-05   20.5   3.0   5   5      0.41       9.4    2.7   0.0   232   246   325   339   320   340 0.82 -
502128at33208_7091_0:002d19|TRINITY_DN82468_c10_g1_i3:2906-3553|-   -            216 327301at33208        -            257     4e-05   20.3   0.6   1   3    0.0001    0.0024   14.5   0.1   187   250    14    79     4    85 0.86 -
502128at33208_7091_0:002d19|TRINITY_DN82468_c10_g1_i3:2906-3553|-   -            216 327301at33208        -            257     4e-05   20.3   0.6   2   3      0.03       0.7    6.4   0.0   189   244    58   118    56   172 0.79 -
502128at33208_7091_0:002d19|TRINITY_DN82468_c10_g1_i3:2906-3553|-   -            216 327301at33208        -            257     4e-05   20.3   0.6   3   3      0.98        23    1.5   0.0    25    55   182   212   167   216 0.65 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i6:31-1345|-    -            415 327301at33208        -            257   4.1e-05   20.3   3.4   1   3   0.00053     0.012   12.2   0.0   190   247   141   201   135   211 0.82 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i6:31-1345|-    -            415 327301at33208        -            257   4.1e-05   20.3   3.4   2   3     0.056       1.3    5.5   0.1   219   246   218   245   206   252 0.79 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i6:31-1345|-    -            415 327301at33208        -            257   4.1e-05   20.3   3.4   3   3       1.6        36    0.8   0.0    33    56   389   412   374   415 0.71 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+   -            268 327301at33208        -            257   7.8e-05   19.4   3.1   1   2    0.0031     0.072    9.6   0.2    28    95    42   119    33   123 0.66 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+   -            268 327301at33208        -            257   7.8e-05   19.4   3.1   2   2     0.021      0.49    6.9   0.1   209   254   122   170   117   174 0.73 -
197652at33208_54383_0:0035c2|TRINITY_DN82339_c12_g1_i8:762-986|-    -             75 327301at33208        -            257   9.5e-05   19.1   0.2   1   2   0.00043      0.01   12.4   0.0    73    99     8    34     1    40 0.83 -
197652at33208_54383_0:0035c2|TRINITY_DN82339_c12_g1_i8:762-986|-    -             75 327301at33208        -            257   9.5e-05   19.1   0.2   2   2     0.055       1.3    5.6   0.0   213   240    46    73    36    75 0.90 -
304388at33208_7536_0:000423|TRINITY_DN72935_c10_g4_i1:234-1166|+    -            311 327301at33208        -            257    0.0001   19.0   0.2   1   3      0.66        15    2.0   0.0     4    28     8    33     5    47 0.58 -
304388at33208_7536_0:000423|TRINITY_DN72935_c10_g4_i1:234-1166|+    -            311 327301at33208        -            257    0.0001   19.0   0.2   2   3     0.051       1.2    5.7   0.0   114   167    67   123    59   143 0.83 -
304388at33208_7536_0:000423|TRINITY_DN72935_c10_g4_i1:234-1166|+    -            311 327301at33208        -            257    0.0001   19.0   0.2   3   3       1.8        41    0.6   0.0    27    69   178   221   170   224 0.82 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i8:977-1660|+   -            228 327301at33208        -            257   0.00011   18.9   0.2   1   4    0.0028     0.064    9.8   0.0    74    96    17    39     5    49 0.64 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i8:977-1660|+   -            228 327301at33208        -            257   0.00011   18.9   0.2   2   4      0.29       6.8    3.2   0.0    44    74    69    99    58   143 0.70 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i8:977-1660|+   -            228 327301at33208        -            257   0.00011   18.9   0.2   3   4       2.5        58    0.1   0.0    76    98   159   181   146   187 0.81 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i8:977-1660|+   -            228 327301at33208        -            257   0.00011   18.9   0.2   4   4       2.6        59    0.1   0.0     3    29   195   221   193   227 0.72 -
207599at33208_6279_0:001be8|TRINITY_DN92405_c11_g1_i2:148-2361|+    -            738 327301at33208        -            257   0.00012   18.7   0.5   1   3         2        46    0.5   0.1    71    96    43    68    35    88 0.75 -
207599at33208_6279_0:001be8|TRINITY_DN92405_c11_g1_i2:148-2361|+    -            738 327301at33208        -            257   0.00012   18.7   0.5   2   3   0.00075     0.017   11.7   0.0    30   101    80   162    73   167 0.69 -
207599at33208_6279_0:001be8|TRINITY_DN92405_c11_g1_i2:148-2361|+    -            738 327301at33208        -            257   0.00012   18.7   0.5   3   3       2.7        62    0.0   0.0    46    62   184   200   164   248 0.68 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i2:2993-3760|-   -            256 327301at33208        -            257   0.00015   18.4   0.3   1   3       2.5        59    0.1   0.0    29    55     8    33     2    51 0.80 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i2:2993-3760|-   -            256 327301at33208        -            257   0.00015   18.4   0.3   2   3     0.023      0.53    6.8   0.1   188   244    72   128    49   138 0.87 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i2:2993-3760|-   -            256 327301at33208        -            257   0.00015   18.4   0.3   3   3     0.013       0.3    7.6   0.0    19    91   177   254   154   256 0.69 -
357580at33208_29159_0:0010fb|TRINITY_DN80976_c6_g1_i4:627-1184|+    -            186 327301at33208        -            257   0.00015   18.4   1.0   1   2    0.0002    0.0046   13.6   0.2    67    96    64    93     4   112 0.64 -
357580at33208_29159_0:0010fb|TRINITY_DN80976_c6_g1_i4:627-1184|+    -            186 327301at33208        -            257   0.00015   18.4   1.0   2   2      0.55        13    2.3   0.0     2    24   160   183   159   186 0.71 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-  -            452 327301at33208        -            257   0.00016   18.4   0.1   1   3   0.00092     0.021   11.4   0.0    30   102   157   233   144   238 0.79 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-  -            452 327301at33208        -            257   0.00016   18.4   0.1   2   3     0.098       2.3    4.7   0.1    25    64   231   271   226   285 0.74 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-  -            452 327301at33208        -            257   0.00016   18.4   0.1   3   3       6.7   1.6e+02   -1.3   0.0   140   165   338   363   327   380 0.71 -
365323at33208_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+    -            137 327301at33208        -            257   0.00018   18.2   0.4   1   3   0.00023    0.0053   13.3   0.0    28    62     5    39     2    47 0.86 -
365323at33208_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+    -            137 327301at33208        -            257   0.00018   18.2   0.4   2   3       2.7        64   -0.0   0.0   227   244    66    83    54    91 0.80 -
365323at33208_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+    -            137 327301at33208        -            257   0.00018   18.2   0.4   3   3       1.1        25    1.3   0.0    33    57   109   135    90   137 0.66 -
304388at33208_35525_0:0020d8|TRINITY_DN86640_c10_g1_i3:39-1652|+    -            538 327301at33208        -            257   0.00024   17.7   5.3   1   3         3        69   -0.1   0.1    77   121   187   230   161   250 0.53 -
304388at33208_35525_0:0020d8|TRINITY_DN86640_c10_g1_i3:39-1652|+    -            538 327301at33208        -            257   0.00024   17.7   5.3   2   3    0.0048      0.11    9.0   0.2    68   167   326   437   303   442 0.65 -
304388at33208_35525_0:0020d8|TRINITY_DN86640_c10_g1_i3:39-1652|+    -            538 327301at33208        -            257   0.00024   17.7   5.3   3   3    0.0067      0.16    8.5   0.1    28   100   448   535   439   537 0.69 -
357580at33208_6958_0:0008fd|TRINITY_DN74606_c10_g1_i7:477-1911|-    -            307 327301at33208        -            257   0.00027   17.6   2.9   1   4      0.45        10    2.6   0.0   230   248    70    88    59    96 0.77 -
357580at33208_6958_0:0008fd|TRINITY_DN74606_c10_g1_i7:477-1911|-    -            307 327301at33208        -            257   0.00027   17.6   2.9   2   4     0.088         2    4.9   0.1    66    99   108   141    99   160 0.79 -
357580at33208_6958_0:0008fd|TRINITY_DN74606_c10_g1_i7:477-1911|-    -            307 327301at33208        -            257   0.00027   17.6   2.9   3   4       8.9   2.1e+02   -1.7   0.0    87    96   208   217   207   236 0.64 -
357580at33208_6958_0:0008fd|TRINITY_DN74606_c10_g1_i7:477-1911|-    -            307 327301at33208        -            257   0.00027   17.6   2.9   4   4     0.016      0.36    7.3   0.0   226   250   239   263   226   270 0.76 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+    -            273 327301at33208        -            257   0.00027   17.6   0.0   1   3     0.025      0.58    6.7   0.0    34    62     8    36     2    44 0.54 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+    -            273 327301at33208        -            257   0.00027   17.6   0.0   2   3     0.083       1.9    5.0   0.0    74    95   103   124    45   156 0.54 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+    -            273 327301at33208        -            257   0.00027   17.6   0.0   3   3       3.1        72   -0.2   0.0    74    97   158   181   144   188 0.79 -
365323at33208_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+    -            306 327301at33208        -            257   0.00032   17.3   6.1   1   5     0.023      0.52    6.8   0.1    25    63     7    45     2    57 0.81 -
365323at33208_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+    -            306 327301at33208        -            257   0.00032   17.3   6.1   2   5      0.15       3.4    4.2   0.0   227   243    70    86    56    92 0.85 -
365323at33208_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+    -            306 327301at33208        -            257   0.00032   17.3   6.1   3   5      0.88        20    1.6   0.0   138   170   102   136    91   181 0.51 -
365323at33208_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+    -            306 327301at33208        -            257   0.00032   17.3   6.1   4   5      0.64        15    2.1   0.0   228   243   227   242   222   249 0.87 -
365323at33208_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+    -            306 327301at33208        -            257   0.00032   17.3   6.1   5   5       1.2        29    1.1   0.1   221   244   265   288   260   293 0.87 -
581717at33208_6669_0:00081f|TRINITY_DN74244_c12_g1_i2:358-1305|-    -            316 327301at33208        -            257   0.00032   17.3   0.1   1   3      0.05       1.2    5.7   0.1    47    95   106   154    18   162 0.83 -
581717at33208_6669_0:00081f|TRINITY_DN74244_c12_g1_i2:358-1305|-    -            316 327301at33208        -            257   0.00032   17.3   0.1   2   3    0.0016     0.036   10.6   0.0    49   168   108   247    96   251 0.68 -
581717at33208_6669_0:00081f|TRINITY_DN74244_c12_g1_i2:358-1305|-    -            316 327301at33208        -            257   0.00032   17.3   0.1   3   3       4.1        94   -0.6   0.0    33    71   265   303   256   312 0.82 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-   -            420 327301at33208        -            257   0.00048   16.8   0.0   1   4      0.18       4.2    3.8   0.0   116   169   137   192   128   199 0.80 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-   -            420 327301at33208        -            257   0.00048   16.8   0.0   2   4      0.84        19    1.7   0.0    35    68   211   244   191   295 0.53 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-   -            420 327301at33208        -            257   0.00048   16.8   0.0   3   4     0.019      0.45    7.0   0.0   116   170   266   322   254   342 0.78 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-   -            420 327301at33208        -            257   0.00048   16.8   0.0   4   4         9   2.1e+02   -1.7   0.0    12    92   399   413   388   419 0.50 -
472352at33208_378494_0:003283|TRINITY_DN75137_c7_g5_i1:800-1183|-   -            128 327301at33208        -            257    0.0007   16.2   0.0   1   1     9e-05    0.0021   14.7   0.0    74    98     6    30     2    39 0.90 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-    -            203 327301at33208        -            257   0.00078   16.1   0.0   1   2      0.29       6.8    3.2   0.0   226   245    20    39     3    50 0.68 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-    -            203 327301at33208        -            257   0.00078   16.1   0.0   2   2    0.0013     0.031   10.8   0.0    27    69   157   199   136   201 0.88 -
111746at33208_9646_0:003722|TRINITY_DN90840_c6_g1_i9:1972-3291|+    -            440 327301at33208        -            257     0.001   15.7   0.5   1   4      0.37       8.6    2.8   0.0   228   247    14    33     8    42 0.77 -
111746at33208_9646_0:003722|TRINITY_DN90840_c6_g1_i9:1972-3291|+    -            440 327301at33208        -            257     0.001   15.7   0.5   2   4     0.078       1.8    5.1   0.0   192   243   161   213   147   217 0.77 -
111746at33208_9646_0:003722|TRINITY_DN90840_c6_g1_i9:1972-3291|+    -            440 327301at33208        -            257     0.001   15.7   0.5   3   4       1.5        35    0.8   0.0    77    92   251   266   243   284 0.87 -
111746at33208_9646_0:003722|TRINITY_DN90840_c6_g1_i9:1972-3291|+    -            440 327301at33208        -            257     0.001   15.7   0.5   4   4       1.6        38    0.7   0.0   217   246   305   337   291   383 0.74 -
458807at33208_211228_0:00084c|TRINITY_DN76062_c4_g3_i5:5110-5655|-  -            182 327301at33208        -            257     0.001   15.7   0.0   1   2    0.0084      0.19    8.2   0.0    76    92   114   130   102   134 0.88 -
458807at33208_211228_0:00084c|TRINITY_DN76062_c4_g3_i5:5110-5655|-  -            182 327301at33208        -            257     0.001   15.7   0.0   2   2     0.075       1.7    5.1   0.0    28    58   141   172   132   178 0.82 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+  -            317 327301at33208        -            257    0.0012   15.4   0.1   1   3    0.0088       0.2    8.2   0.0    27    65     5    43     1    58 0.83 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+  -            317 327301at33208        -            257    0.0012   15.4   0.1   2   3      0.85        20    1.7   0.0    67    94   151   178   113   188 0.82 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+  -            317 327301at33208        -            257    0.0012   15.4   0.1   3   3       4.4     1e+02   -0.7   0.0    69    69   237   237   200   284 0.53 -
92367at33208_6669_0:002c73|TRINITY_DN92879_c5_g1_i3:469-2695|-      -            693 327301at33208        -            257    0.0013   15.4   0.9   1   4      0.21       4.9    3.6   0.0     4    32   192   220   189   254 0.79 -
92367at33208_6669_0:002c73|TRINITY_DN92879_c5_g1_i3:469-2695|-      -            693 327301at33208        -            257    0.0013   15.4   0.9   2   4       3.4        79   -0.3   0.1   184   214   279   309   271   320 0.70 -
92367at33208_6669_0:002c73|TRINITY_DN92879_c5_g1_i3:469-2695|-      -            693 327301at33208        -            257    0.0013   15.4   0.9   3   4       1.8        42    0.6   0.1   234   249   402   417   366   423 0.70 -
92367at33208_6669_0:002c73|TRINITY_DN92879_c5_g1_i3:469-2695|-      -            693 327301at33208        -            257    0.0013   15.4   0.9   4   4     0.096       2.2    4.8   0.0    79   108   451   480   434   505 0.86 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i6:4668-4952|-   -             95 327301at33208        -            257    0.0014   15.2   1.4   1   2    0.0036     0.084    9.4   0.1   218   245    10    37     1    47 0.76 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i6:4668-4952|-   -             95 327301at33208        -            257    0.0014   15.2   1.4   2   2     0.057       1.3    5.5   0.2   219   244    69    94    49    95 0.71 -
502128at33208_7962_0:0096d6|TRINITY_DN79934_c8_g3_i2:2444-2572|-    -             43 327301at33208        -            257    0.0017   15.0   0.0   1   1   7.3e-05    0.0017   15.0   0.0   219   247     8    36     1    42 0.75 -
279631at33208_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+    -            729 327301at33208        -            257    0.0019   14.9   1.7   1   4      0.17       3.9    4.0   0.1    77    99   220   242   201   271 0.66 -
279631at33208_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+    -            729 327301at33208        -            257    0.0019   14.9   1.7   2   4       3.5        81   -0.4   0.1   222   253   571   607   566   610 0.72 -
279631at33208_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+    -            729 327301at33208        -            257    0.0019   14.9   1.7   3   4      0.16       3.6    4.1   0.0    25    59   606   640   586   649 0.83 -
279631at33208_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+    -            729 327301at33208        -            257    0.0019   14.9   1.7   4   4      0.74        17    1.9   0.0    24    57   657   690   640   708 0.86 -
453052at33208_1155016_0:00267c|TRINITY_DN71112_c3_g1_i1:14-427|-    -            138 327301at33208        -            257    0.0019   14.8   0.6   1   3       9.1   2.1e+02   -1.7   0.0   235   244     2    11     1    20 0.77 -
453052at33208_1155016_0:00267c|TRINITY_DN71112_c3_g1_i1:14-427|-    -            138 327301at33208        -            257    0.0019   14.8   0.6   2   3     0.018      0.41    7.2   0.1   224   247    36    59    29    67 0.84 -
453052at33208_1155016_0:00267c|TRINITY_DN71112_c3_g1_i1:14-427|-    -            138 327301at33208        -            257    0.0019   14.8   0.6   3   3      0.13       2.9    4.4   0.0   220   246    74   100    66   114 0.79 -
419914at33208_51655_0:000fd6|TRINITY_DN91534_c7_g1_i7:328-1056|+    -            243 327301at33208        -            257    0.0019   14.8   0.2   1   2      0.01      0.24    8.0   0.0   138   169    27    58    10    65 0.76 -
419914at33208_51655_0:000fd6|TRINITY_DN91534_c7_g1_i7:328-1056|+    -            243 327301at33208        -            257    0.0019   14.8   0.2   2   2    0.0051      0.12    8.9   0.1    37    62    34    59    24   142 0.62 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i3:198-839|-      -            214 327301at33208        -            257    0.0024   14.5   0.4   1   3       0.4       9.2    2.7   0.1   190   244     9    69     3    78 0.66 -
