#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 43728at6656          -            431  7.1e-195  645.4  13.9   1   1  2.2e-194  5.1e-193  639.3  13.9     3   431    45   550    43   550 0.89 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i3:237-1889|+    -            551 43728at6656          -            431   9.2e-10   35.4   2.8   5   6       3.6        83   -0.7   0.0   396   429   392   423   381   434 0.72 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i3:237-1889|+    -            551 43728at6656          -            431   9.2e-10   35.4   2.8   6   6      0.18       4.1    3.7   0.0   176   230   486   540   478   547 0.86 -
107802at6656_113334_0:0021ae|TRINITY_DN81367_c0_g2_i1:5-349|-      -            115 43728at6656          -            431   1.4e-09   34.8   0.9   1   2   1.9e-07   4.3e-06   23.3   0.0   370   430    12    69     7    70 0.93 -
107802at6656_113334_0:0021ae|TRINITY_DN81367_c0_g2_i1:5-349|-      -            115 43728at6656          -            431   1.4e-09   34.8   0.9   2   2    0.0017     0.039   10.3   0.4   398   429    85   113    79   115 0.90 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i29:1847-2617|+    -            257 43728at6656          -            431   1.5e-09   34.7   2.7   1   4     0.016      0.37    7.1   0.0   179   232    30    90    12    93 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i29:1847-2617|+    -            257 43728at6656          -            431   1.5e-09   34.7   2.7   2   4   0.00036    0.0082   12.5   0.1   333   362    89   118    75   120 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i29:1847-2617|+    -            257 43728at6656          -            431   1.5e-09   34.7   2.7   3   4    0.0002    0.0045   13.4   0.2   174   233   111   174   111   213 0.59 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i29:1847-2617|+    -            257 43728at6656          -            431   1.5e-09   34.7   2.7   4   4     0.044      0.99    5.7   0.2   173   268   151   253   143   257 0.70 -
31196at6656_1218281_0:002752|TRINITY_DN82334_c12_g1_i3:715-1107|+  -            131 43728at6656          -            431     2e-09   34.3   0.0   1   2   9.7e-06   0.00022   17.7   0.0   166   206    17    57     7    69 0.83 -
31196at6656_1218281_0:002752|TRINITY_DN82334_c12_g1_i3:715-1107|+  -            131 43728at6656          -            431     2e-09   34.3   0.0   2   2   5.9e-05    0.0013   15.1   0.0   181   223    74   120    67   131 0.73 -
81307at6656_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-     -            203 43728at6656          -            431   4.2e-09   33.3   1.2   1   4   9.4e-07   2.1e-05   21.1   0.0   394   429     3    37     1    39 0.91 -
81307at6656_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-     -            203 43728at6656          -            431   4.2e-09   33.3   1.2   2   4       2.4        55   -0.1   0.0   219   231    65    77    58    99 0.83 -
81307at6656_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-     -            203 43728at6656          -            431   4.2e-09   33.3   1.2   3   4      0.94        21    1.3   0.0   398   412   101   115    96   119 0.88 -
81307at6656_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-     -            203 43728at6656          -            431   4.2e-09   33.3   1.2   4   4     0.025      0.58    6.4   0.0   373   424   132   183   124   192 0.77 -
22611at6656_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+    -            680 43728at6656          -            431   4.3e-09   33.2   8.0   1   4      0.28       6.5    3.0   0.0   399   430    32    62    11    63 0.80 -
22611at6656_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+    -            680 43728at6656          -            431   4.3e-09   33.2   8.0   2   4     0.027      0.61    6.4   0.8   377   430    52   106    49   107 0.79 -
22611at6656_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+    -            680 43728at6656          -            431   4.3e-09   33.2   8.0   3   4   0.00019    0.0044   13.4   1.4   168   259    71   168    63   174 0.73 -
22611at6656_294128_0:001f92|TRINITY_DN87761_c2_g1_i2:560-3062|+    -            680 43728at6656          -            431   4.3e-09   33.2   8.0   4   4   1.1e-05   0.00026   17.5   0.0   371   430   183   241   166   242 0.88 -
103749at6656_110193_0:003054|TRINITY_DN85821_c14_g1_i1:183-1067|+  -            295 43728at6656          -            431   7.4e-09   32.5   0.0   1   3      0.16       3.7    3.8   0.0   369   409    51    91    36    95 0.85 -
103749at6656_110193_0:003054|TRINITY_DN85821_c14_g1_i1:183-1067|+  -            295 43728at6656          -            431   7.4e-09   32.5   0.0   2   3   0.00011    0.0026   14.2   0.0   371   429    94   151    90   153 0.91 -
103749at6656_110193_0:003054|TRINITY_DN85821_c14_g1_i1:183-1067|+  -            295 43728at6656          -            431   7.4e-09   32.5   0.0   3   3    0.0011     0.024   11.0   0.1   370   429   215   277   205   279 0.87 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 43728at6656          -            431   8.4e-09   32.3   3.3   1   5      0.38       8.6    2.6   0.1   180   276    48   157    36   164 0.66 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 43728at6656          -            431   8.4e-09   32.3   3.3   2   5   0.00011    0.0025   14.2   0.0   362   425   181   242   152   249 0.84 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 43728at6656          -            431   8.4e-09   32.3   3.3   3   5     0.036      0.82    5.9   0.0   389   430   252   293   239   294 0.70 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 43728at6656          -            431   8.4e-09   32.3   3.3   4   5   0.00064     0.015   11.7   0.1   372   430   279   336   271   337 0.73 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 43728at6656          -            431   8.4e-09   32.3   3.3   5   5     0.013       0.3    7.4   0.1   358   388   307   337   296   355 0.65 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i11:1924-2865|-    -            314 43728at6656          -            431   9.4e-09   32.1   0.3   1   3     0.012      0.27    7.6   0.0   370   401    25    56     8    91 0.81 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i11:1924-2865|-    -            314 43728at6656          -            431   9.4e-09   32.1   0.3   2   3       1.2        28    0.9   0.0   293   353   130   192   114   230 0.53 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i11:1924-2865|-    -            314 43728at6656          -            431   9.4e-09   32.1   0.3   3   3   6.1e-07   1.4e-05   21.7   0.0   319   429   199   314   184   314 0.81 -
31196at6656_52612_0:00426e|TRINITY_DN87574_c7_g1_i6:4671-5030|-    -            120 43728at6656          -            431   1.6e-08   31.3   1.2   1   2   6.3e-06   0.00014   18.3   0.1   158   204    18    63     3    80 0.76 -
31196at6656_52612_0:00426e|TRINITY_DN87574_c7_g1_i6:4671-5030|-    -            120 43728at6656          -            431   1.6e-08   31.3   1.2   2   2   0.00035    0.0079   12.6   0.1   167   203    84   120    74   120 0.85 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i18:2564-3205|+  -            214 43728at6656          -            431   2.3e-08   30.8   0.3   1   2   0.00054     0.012   12.0   0.0   371   426    18    75    12    79 0.88 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i18:2564-3205|+  -            214 43728at6656          -            431   2.3e-08   30.8   0.3   2   2   1.6e-05   0.00036   17.0   0.1   314   429    99   213    89   214 0.90 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+     -            273 43728at6656          -            431   2.3e-08   30.8   0.0   1   3   0.00013    0.0029   14.0   0.0   173   208     3    38     1    52 0.64 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+     -            273 43728at6656          -            431   2.3e-08   30.8   0.0   2   3     0.011      0.25    7.6   0.0   371   429    62   120    46   122 0.92 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+     -            273 43728at6656          -            431   2.3e-08   30.8   0.0   3   3     0.061       1.4    5.2   0.0   398   429   144   175   132   177 0.88 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i8:402-1043|+    -            214 43728at6656          -            431   4.2e-08   30.0   0.0   1   2       0.1       2.3    4.5   0.0   186   204     6    24     1    38 0.73 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i8:402-1043|+    -            214 43728at6656          -            431   4.2e-08   30.0   0.0   2   2     2e-07   4.5e-06   23.3   0.0   372   430    57   114    47   115 0.88 -
58110at6656_6973_0:00155e|TRINITY_DN82334_c12_g1_i3:249-452|+      -             68 43728at6656          -            431   1.1e-07   28.5   0.3   1   2   2.1e-07   4.9e-06   23.2   0.1   398   429     1    32     1    34 0.96 -
58110at6656_6973_0:00155e|TRINITY_DN82334_c12_g1_i3:249-452|+      -             68 43728at6656          -            431   1.1e-07   28.5   0.3   2   2      0.13         3    4.1   0.0   217   233    51    67    36    68 0.58 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i6:2182-2979|+   -            266 43728at6656          -            431   1.4e-07   28.2   0.5   1   3       0.2       4.6    3.5   0.0   171   205     5    39     1    48 0.76 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i6:2182-2979|+   -            266 43728at6656          -            431   1.4e-07   28.2   0.5   2   3    0.0099      0.22    7.8   0.1   396   430    57    90    51    91 0.83 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i6:2182-2979|+   -            266 43728at6656          -            431   1.4e-07   28.2   0.5   3   3   0.00024    0.0054   13.1   0.0   167   206   191   230   155   249 0.72 -
71018at6656_168631_0:00011f|TRINITY_DN82339_c12_g2_i1:598-852|+    -             85 43728at6656          -            431   2.7e-07   27.3   0.5   1   2   2.9e-08   6.6e-07   26.0   0.2   374   429     1    53     1    55 0.95 -
71018at6656_168631_0:00011f|TRINITY_DN82339_c12_g2_i1:598-852|+    -             85 43728at6656          -            431   2.7e-07   27.3   0.5   2   2       3.7        85   -0.7   0.0   167   185    60    78    54    84 0.80 -
31196at6656_197043_0:0050fb|TRINITY_DN90217_c3_g1_i1:1941-2111|+   -             57 43728at6656          -            431   3.7e-07   26.8   0.0   1   1   1.7e-08   3.9e-07   26.8   0.0   372   429     1    57     1    57 0.88 -
31196at6656_56086_0:000590|TRINITY_DN81367_c0_g1_i1:6-341|-        -            112 43728at6656          -            431   4.2e-07   26.7   2.7   1   3   3.7e-05   0.00085   15.8   0.5   378   429     1    51     1    53 0.87 -
31196at6656_56086_0:000590|TRINITY_DN81367_c0_g1_i1:6-341|-        -            112 43728at6656          -            431   4.2e-07   26.7   2.7   2   3    0.0026     0.058    9.7   0.1   187   209    36    58    32    75 0.83 -
31196at6656_56086_0:000590|TRINITY_DN81367_c0_g1_i1:6-341|-        -            112 43728at6656          -            431   4.2e-07   26.7   2.7   3   3    0.0023     0.052    9.9   0.0   369   401    80   112    65   112 0.85 -
58110at6656_38123_0:0006c3|TRINITY_DN73000_c10_g2_i1:89-280|+      -             64 43728at6656          -            431   4.7e-07   26.5   0.0   1   2   3.8e-05   0.00087   15.7   0.0   174   203     2    31     1    36 0.82 -
58110at6656_38123_0:0006c3|TRINITY_DN73000_c10_g2_i1:89-280|+      -             64 43728at6656          -            431   4.7e-07   26.5   0.0   2   2    0.0026     0.059    9.7   0.0   167   194    37    64    31    64 0.89 -
30962at6656_294128_0:002811|TRINITY_DN88016_c0_g6_i1:100-3633|+    -           1178 43728at6656          -            431   4.8e-07   26.5   2.0   1   4      0.31       7.1    2.9   0.0   189   207   132   150   114   160 0.76 -
30962at6656_294128_0:002811|TRINITY_DN88016_c0_g6_i1:100-3633|+    -           1178 43728at6656          -            431   4.8e-07   26.5   2.0   2   4      0.04      0.92    5.8   0.1   371   420   130   182   124   191 0.72 -
30962at6656_294128_0:002811|TRINITY_DN88016_c0_g6_i1:100-3633|+    -           1178 43728at6656          -            431   4.8e-07   26.5   2.0   3   4     0.041      0.93    5.8   0.3   380   424   184   230   171   239 0.64 -
30962at6656_294128_0:002811|TRINITY_DN88016_c0_g6_i1:100-3633|+    -           1178 43728at6656          -            431   4.8e-07   26.5   2.0   4   4   0.00014    0.0032   13.9   0.0   385   431   237   284   232   284 0.91 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+  -            458 43728at6656          -            431     5e-07   26.4   1.0   1   3   3.1e-05    0.0007   16.1   0.2   168   247   188   270    75   275 0.85 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+  -            458 43728at6656          -            431     5e-07   26.4   1.0   2   3      0.01      0.23    7.7   0.1   338   429   261   346   260   348 0.83 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+  -            458 43728at6656          -            431     5e-07   26.4   1.0   3   3      0.65        15    1.8   0.0   369   390   379   400   359   434 0.74 -
83755at6656_7539_0:001b71|TRINITY_DN93240_c4_g1_i8:1269-1814|+     -            182 43728at6656          -            431   6.4e-07   26.1   0.1   1   2   3.1e-06     7e-05   19.4   0.0   340   429     5    90     3    92 0.89 -
83755at6656_7539_0:001b71|TRINITY_DN93240_c4_g1_i8:1269-1814|+     -            182 43728at6656          -            431   6.4e-07   26.1   0.1   2   2      0.13       2.9    4.1   0.0   181   210   113   142   103   167 0.76 -
81307at6656_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+     -            137 43728at6656          -            431   6.8e-07   26.0   2.4   1   3   5.7e-05    0.0013   15.2   0.2   171   206     4    39     1    48 0.90 -
81307at6656_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+     -            137 43728at6656          -            431   6.8e-07   26.0   2.4   2   3     0.033      0.75    6.1   0.2   172   204    50    84    43    99 0.81 -
81307at6656_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+     -            137 43728at6656          -            431   6.8e-07   26.0   2.4   3   3      0.16       3.7    3.8   0.0   176   203   108   137    98   137 0.78 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i1:30-1250|+    -            407 43728at6656          -            431   7.9e-07   25.8   3.4   1   2     0.074       1.7    4.9   0.1   417   429    47    59    17    61 0.81 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i1:30-1250|+    -            407 43728at6656          -            431   7.9e-07   25.8   3.4   2   2   1.7e-06   3.9e-05   20.2   0.1   362   429   210   277   201   279 0.86 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-   -            645 43728at6656          -            431   8.6e-07   25.7   0.7   1   4      0.78        18    1.6   0.0   162   208   166   212   160   227 0.81 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-   -            645 43728at6656          -            431   8.6e-07   25.7   0.7   2   4    0.0028     0.064    9.6   0.0   371   430   240   309   229   310 0.73 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-   -            645 43728at6656          -            431   8.6e-07   25.7   0.7   3   4     0.016      0.36    7.1   0.1   181   247   335   409   330   440 0.54 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-   -            645 43728at6656          -            431   8.6e-07   25.7   0.7   4   4      0.11       2.5    4.4   0.1   337   427   399   494   396   498 0.70 -
19590at6656_7213_0:002da0|TRINITY_DN89393_c3_g3_i4:888-3254|-      -            789 43728at6656          -            431   8.6e-07   25.6   0.1   1   3      0.32       7.3    2.8   0.0   399   429    37    71     3    78 0.77 -
19590at6656_7213_0:002da0|TRINITY_DN89393_c3_g3_i4:888-3254|-      -            789 43728at6656          -            431   8.6e-07   25.6   0.1   2   3   3.5e-06   7.9e-05   19.2   0.0   313   429   105   216    96   218 0.83 -
19590at6656_7213_0:002da0|TRINITY_DN89393_c3_g3_i4:888-3254|-      -            789 43728at6656          -            431   8.6e-07   25.6   0.1   3   3       4.7   1.1e+02   -1.0   0.0   247   276   239   269   221   302 0.75 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i3:1475-2050|-   -            192 43728at6656          -            431   1.1e-06   25.3   0.2   1   2      0.13         3    4.1   0.1   176   230     8    66     3    77 0.76 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i3:1475-2050|-   -            192 43728at6656          -            431   1.1e-06   25.3   0.2   2   2   2.9e-06   6.7e-05   19.4   0.0   370   429   128   188   120   190 0.92 -
123320at6656_7167_0:002171|TRINITY_DN90607_c6_g1_i9:1809-2939|+    -            377 43728at6656          -            431   1.2e-06   25.2   0.6   1   2     1e-06   2.4e-05   20.9   0.1   366   426   235   296   194   299 0.88 -
123320at6656_7167_0:002171|TRINITY_DN90607_c6_g1_i9:1809-2939|+    -            377 43728at6656          -            431   1.2e-06   25.2   0.6   2   2      0.57        13    2.0   0.0   168   204   333   370   325   376 0.82 -
58110at6656_6973_0:00155e|TRINITY_DN78038_c13_g1_i2:301-513|-      -             71 43728at6656          -            431   1.3e-06   25.1   0.1   1   1   5.7e-08   1.3e-06   25.1   0.1   370   416    23    69     7    71 0.78 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i3:129-833|-    -            235 43728at6656          -            431     2e-06   24.4   0.1   1   3    0.0018      0.04   10.3   0.2   373   429     7    66     1    68 0.86 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i3:129-833|-    -            235 43728at6656          -            431     2e-06   24.4   0.1   2   3    0.0019     0.043   10.2   0.0   371   427    51   117    43   121 0.71 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i3:129-833|-    -            235 43728at6656          -            431     2e-06   24.4   0.1   3   3   0.00081     0.018   11.4   0.0   170   272    87   196    70   201 0.78 -
126074at6656_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 43728at6656          -            431   2.2e-06   24.3   0.5   1   3    0.0055      0.12    8.6   0.0   152   210    28    86    12    99 0.76 -
126074at6656_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 43728at6656          -            431   2.2e-06   24.3   0.5   2   3    0.0036     0.082    9.2   0.1   184   277   102   204    86   238 0.69 -
126074at6656_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 43728at6656          -            431   2.2e-06   24.3   0.5   3   3      0.28       6.3    3.0   0.0   163   206   249   293   243   305 0.78 -
66028at6656_438502_0:002670|TRINITY_DN83891_c8_g7_i1:258-1295|-    -            346 43728at6656          -            431   2.8e-06   23.9   2.4   1   3      0.11       2.6    4.3   0.0   405   430   127   152   117   153 0.91 -
66028at6656_438502_0:002670|TRINITY_DN83891_c8_g7_i1:258-1295|-    -            346 43728at6656          -            431   2.8e-06   23.9   2.4   2   3       0.2       4.6    3.5   0.0   171   243   173   255   165   258 0.73 -
66028at6656_438502_0:002670|TRINITY_DN83891_c8_g7_i1:258-1295|-    -            346 43728at6656          -            431   2.8e-06   23.9   2.4   3   3   3.9e-05    0.0009   15.7   0.6   382   429   249   297   235   299 0.83 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i6:28-798|-      -            257 43728at6656          -            431     3e-06   23.9   6.4   1   4   5.8e-05    0.0013   15.2   0.0   394   430     3    39     1    40 0.93 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i6:28-798|-      -            257 43728at6656          -            431     3e-06   23.9   6.4   2   4      0.11       2.5    4.4   0.0   172   210    53    91    46   105 0.84 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i6:28-798|-      -            257 43728at6656          -            431     3e-06   23.9   6.4   3   4       8.1   1.8e+02   -1.8   0.1   400   431   125   153   118   153 0.78 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i6:28-798|-      -            257 43728at6656          -            431     3e-06   23.9   6.4   4   4     0.081       1.8    4.8   0.1   159   207   162   212   156   223 0.81 -
44504at6656_597456_0:001164|TRINITY_DN91534_c7_g1_i7:1564-2211|+   -            216 43728at6656          -            431     4e-06   23.4   0.2   1   2       1.9        43    0.3   0.0   393   429    62   102    51   104 0.62 -
44504at6656_597456_0:001164|TRINITY_DN91534_c7_g1_i7:1564-2211|+   -            216 43728at6656          -            431     4e-06   23.4   0.2   2   2   4.8e-07   1.1e-05   22.0   0.1   337   429    98   192    93   194 0.80 -
44953at6656_121225_0:001c2d|TRINITY_DN75137_c7_g5_i1:800-1645|-    -            282 43728at6656          -            431   6.4e-06   22.8   0.0   1   2       1.9        44    0.3   0.0   369   398    73   102    57   117 0.85 -
44953at6656_121225_0:001c2d|TRINITY_DN75137_c7_g5_i1:800-1645|-    -            282 43728at6656          -            431   6.4e-06   22.8   0.0   2   2   1.6e-06   3.6e-05   20.3   0.0   337   429   128   221   109   223 0.81 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i3:1115-1729|+  -            205 43728at6656          -            431   8.9e-06   22.3   0.2   1   2     0.037      0.84    5.9   0.1   174   203    42    71    37    80 0.83 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i3:1115-1729|+  -            205 43728at6656          -            431   8.9e-06   22.3   0.2   2   2   9.4e-05    0.0021   14.5   0.0   307   429    80   205    75   205 0.82 -
59824at6656_7539_0:00262c|TRINITY_DN77327_c10_g2_i3:1452-2318|+    -            289 43728at6656          -            431   1.1e-05   22.0   1.1   1   3     0.053       1.2    5.4   0.0   176   231    81   136    72   168 0.88 -
59824at6656_7539_0:00262c|TRINITY_DN77327_c10_g2_i3:1452-2318|+    -            289 43728at6656          -            431   1.1e-05   22.0   1.1   2   3     0.039      0.88    5.8   0.0   182   210   184   212   180   220 0.79 -
59824at6656_7539_0:00262c|TRINITY_DN77327_c10_g2_i3:1452-2318|+    -            289 43728at6656          -            431   1.1e-05   22.0   1.1   3   3     0.011      0.26    7.6   0.0   375   429   236   289   220   289 0.84 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-    -            196 43728at6656          -            431   1.1e-05   22.0   0.3   1   3     0.086         2    4.7   0.0   385   427    16    61     1    63 0.76 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-    -            196 43728at6656          -            431   1.1e-05   22.0   0.3   2   3         4        90   -0.8   0.0   253   280    85   112    70   129 0.78 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-    -            196 43728at6656          -            431   1.1e-05   22.0   0.3   3   3   9.8e-05    0.0022   14.4   0.0   369   423   137   193   119   196 0.80 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i9:1981-2415|+    -            145 43728at6656          -            431   2.3e-05   21.0   0.1   1   1   1.7e-06   3.8e-05   20.2   0.1   151   236    43   128    29   135 0.80 -
83755at6656_62625_0:001d87|TRINITY_DN79584_c13_g1_i4:506-1114|+    -            203 43728at6656          -            431   2.4e-05   20.9   0.6   1   2   2.7e-05   0.00062   16.2   0.1   399   429     3    33     1    35 0.94 -
83755at6656_62625_0:001d87|TRINITY_DN79584_c13_g1_i4:506-1114|+    -            203 43728at6656          -            431   2.4e-05   20.9   0.6   2   2      0.23       5.3    3.3   0.0   329   417   104   190    86   201 0.79 -
81307at6656_441921_0:001885|TRINITY_DN83055_c5_g1_i4:537-1175|+    -            213 43728at6656          -            431   4.8e-05   19.9   1.7   1   2      0.08       1.8    4.8   0.2   181   235     6    65     1    90 0.59 -
81307at6656_441921_0:001885|TRINITY_DN83055_c5_g1_i4:537-1175|+    -            213 43728at6656          -            431   4.8e-05   19.9   1.7   2   2   0.00015    0.0034   13.8   0.1   182   253   100   175    80   197 0.70 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+     -            584 43728at6656          -            431   6.5e-05   19.5   0.1   1   1   8.5e-06   0.00019   17.9   0.0   182   247   238   308   233   328 0.84 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-   -            420 43728at6656          -            431   8.7e-05   19.0   0.0   1   2   0.00043    0.0097   12.3   0.2   254   411   165   348   146   361 0.65 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-   -            420 43728at6656          -            431   8.7e-05   19.0   0.0   2   2       1.2        26    1.0   0.0   178   204   388   414   369   418 0.88 -
31196at6656_407821_0:0026f5|TRINITY_DN82339_c12_g1_i8:1346-1537|-  -             64 43728at6656          -            431   8.7e-05   19.0   0.1   1   1   6.5e-06   0.00015   18.3   0.0   370   410    16    56     8    64 0.91 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 43728at6656          -            431   8.8e-05   19.0   0.1   1   3      0.37       8.3    2.6   0.0   416   429     4    17     1    30 0.65 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 43728at6656          -            431   8.8e-05   19.0   0.1   2   3    0.0022      0.05   10.0   0.0   160   205    65   110    40   115 0.75 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 43728at6656          -            431   8.8e-05   19.0   0.1   3   3      0.32       7.2    2.8   0.1   170   202   121   153   114   153 0.83 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i5:5110-5655|-   -            182 43728at6656          -            431   9.4e-05   18.9   0.1   1   2      0.49        11    2.2   0.0   177   207    17    47    12    66 0.75 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i5:5110-5655|-   -            182 43728at6656          -            431   9.4e-05   18.9   0.1   2   2    0.0002    0.0046   13.4   0.0   171   204   140   176   129   181 0.83 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-    -            888 43728at6656          -            431    0.0001   18.8   1.9   1   4       4.6     1e+02   -1.0   0.0   338   411   122   195   113   208 0.62 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-    -            888 43728at6656          -            431    0.0001   18.8   1.9   2   4       8.3   1.9e+02   -1.8   0.0   330   392   159   218   145   237 0.72 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-    -            888 43728at6656          -            431    0.0001   18.8   1.9   3   4     0.049       1.1    5.5   0.0   375   429   244   298   235   300 0.77 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-    -            888 43728at6656          -            431    0.0001   18.8   1.9   4   4    0.0017     0.038   10.4   0.2   374   429   535   589   502   631 0.79 -
28519at6656_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-   -            606 43728at6656          -            431   0.00012   18.6   0.2   1   2    0.0098      0.22    7.8   0.0   372   429    62   120    54   140 0.57 -
28519at6656_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-   -            606 43728at6656          -            431   0.00012   18.6   0.2   2   2    0.0074      0.17    8.2   0.0   375   429   155   210   149   212 0.79 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i4:768-1757|-   -            179 43728at6656          -            431   0.00012   18.5   0.0   1   2     0.097       2.2    4.5   0.0   178   203    67    92    61   102 0.84 -
