#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
118807at6656_126957_0:0026bd|TRINITY_DN71312_c0_g1_i1:186-1061|-   -            292 118807at6656         -            237   3.6e-97  323.7   5.5   1   1   4.5e-98   7.7e-97  322.6   5.5     1   237     9   277     9   277 0.89 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i17:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   2   3   6.6e-05    0.0011   17.7   1.7    60   164    92   207    86   213 0.70 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i17:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   3   3   2.1e-05   0.00036   19.3   0.4     6    74   217   286   214   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i18:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   1   3   1.7e-07   2.9e-06   26.1   0.3    64   119    20    77    13    85 0.87 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i18:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   2   3   6.6e-05    0.0011   17.7   1.7    60   164    92   207    86   213 0.70 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i18:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   3   3   2.1e-05   0.00036   19.3   0.4     6    74   217   286   214   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i19:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   1   3   1.7e-07   2.9e-06   26.1   0.3    64   119    20    77    13    85 0.87 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i19:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   2   3   6.6e-05    0.0011   17.7   1.7    60   164    92   207    86   213 0.70 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i19:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   3   3   2.1e-05   0.00036   19.3   0.4     6    74   217   286   214   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i1:658-3022|+    -            287 118807at6656         -            237   4.1e-16   58.4  13.4   1   3   1.7e-07   2.9e-06   26.1   0.3    64   119    20    77    13    85 0.87 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i1:658-3022|+    -            287 118807at6656         -            237   4.1e-16   58.4  13.4   2   3   6.6e-05    0.0011   17.7   1.7    60   164    92   207    86   213 0.70 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i1:658-3022|+    -            287 118807at6656         -            237   4.1e-16   58.4  13.4   3   3   2.1e-05   0.00036   19.3   0.4     6    74   217   286   214   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i21:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   1   3   1.7e-07   2.9e-06   26.1   0.3    64   119    20    77    13    85 0.87 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i21:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   2   3   6.6e-05    0.0011   17.7   1.7    60   164    92   207    86   213 0.70 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i21:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   3   3   2.1e-05   0.00036   19.3   0.4     6    74   217   286   214   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i23:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   1   3   1.7e-07   2.9e-06   26.1   0.3    64   119    20    77    13    85 0.87 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i23:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   2   3   6.6e-05    0.0011   17.7   1.7    60   164    92   207    86   213 0.70 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i23:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   3   3   2.1e-05   0.00036   19.3   0.4     6    74   217   286   214   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i25:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   1   3   1.7e-07   2.9e-06   26.1   0.3    64   119    20    77    13    85 0.87 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i25:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   2   3   6.6e-05    0.0011   17.7   1.7    60   164    92   207    86   213 0.70 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i25:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   3   3   2.1e-05   0.00036   19.3   0.4     6    74   217   286   214   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i27:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   1   3   1.7e-07   2.9e-06   26.1   0.3    64   119    20    77    13    85 0.87 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i27:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   2   3   6.6e-05    0.0011   17.7   1.7    60   164    92   207    86   213 0.70 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i27:844-3208|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   3   3   2.1e-05   0.00036   19.3   0.4     6    74   217   286   214   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i28:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   1   3   1.7e-07   2.9e-06   26.1   0.3    64   119    20    77    13    85 0.87 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i28:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   2   3   6.6e-05    0.0011   17.7   1.7    60   164    92   207    86   213 0.70 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i28:658-3022|+   -            287 118807at6656         -            237   4.1e-16   58.4  13.4   3   3   2.1e-05   0.00036   19.3   0.4     6    74   217   286   214   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i5:844-3208|+    -            287 118807at6656         -            237   4.1e-16   58.4  13.4   1   3   1.7e-07   2.9e-06   26.1   0.3    64   119    20    77    13    85 0.87 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i5:844-3208|+    -            287 118807at6656         -            237   4.1e-16   58.4  13.4   2   3   6.6e-05    0.0011   17.7   1.7    60   164    92   207    86   213 0.70 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i5:844-3208|+    -            287 118807at6656         -            237   4.1e-16   58.4  13.4   3   3   2.1e-05   0.00036   19.3   0.4     6    74   217   286   214   287 0.88 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i3:30-1208|+    -            393 118807at6656         -            237   4.5e-16   58.2   5.5   1   3      0.14       2.3    6.8   0.2    37   112    23   100    10   117 0.68 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i3:30-1208|+    -            393 118807at6656         -            237   4.5e-16   58.2   5.5   2   3     0.092       1.6    7.4   0.1    40   133   116   210   107   214 0.76 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i3:30-1208|+    -            393 118807at6656         -            237   4.5e-16   58.2   5.5   3   3   4.2e-14   7.2e-13   47.8   0.1    29   121   190   283   184   295 0.89 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i1:2380-3147|+   -            256 118807at6656         -            237   1.1e-15   57.0   0.7   1   2   3.9e-06   6.7e-05   21.7   0.0    79   161    16    98     1   110 0.75 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i1:2380-3147|+   -            256 118807at6656         -            237   1.1e-15   57.0   0.7   2   2   9.3e-10   1.6e-08   33.5   0.1    46   164   131   248   123   256 0.90 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i4:2093-2860|+   -            256 118807at6656         -            237   1.1e-15   57.0   0.7   1   2   3.9e-06   6.7e-05   21.7   0.0    79   161    16    98     1   110 0.75 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i4:2093-2860|+   -            256 118807at6656         -            237   1.1e-15   57.0   0.7   2   2   9.3e-10   1.6e-08   33.5   0.1    46   164   131   248   123   256 0.90 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-    -            355 118807at6656         -            237   1.4e-15   56.6   0.2   1   3   5.6e-06   9.7e-05   21.2   0.0     8   117     4   118     1   133 0.70 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-    -            355 118807at6656         -            237   1.4e-15   56.6   0.2   2   3   6.7e-07   1.1e-05   24.2   0.0    41   159   168   287   146   298 0.84 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-    -            355 118807at6656         -            237   1.4e-15   56.6   0.2   3   3    0.0022     0.037   12.7   0.1    60   124   270   339   265   349 0.76 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-     -            355 118807at6656         -            237   1.4e-15   56.6   0.2   1   3   5.6e-06   9.7e-05   21.2   0.0     8   117     4   118     1   133 0.70 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-     -            355 118807at6656         -            237   1.4e-15   56.6   0.2   2   3   6.7e-07   1.1e-05   24.2   0.0    41   159   168   287   146   298 0.84 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-     -            355 118807at6656         -            237   1.4e-15   56.6   0.2   3   3    0.0022     0.037   12.7   0.1    60   124   270   339   265   349 0.76 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-     -            355 118807at6656         -            237   1.4e-15   56.6   0.2   1   3   5.6e-06   9.7e-05   21.2   0.0     8   117     4   118     1   133 0.70 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-     -            355 118807at6656         -            237   1.4e-15   56.6   0.2   2   3   6.7e-07   1.1e-05   24.2   0.0    41   159   168   287   146   298 0.84 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-     -            355 118807at6656         -            237   1.4e-15   56.6   0.2   3   3    0.0022     0.037   12.7   0.1    60   124   270   339   265   349 0.76 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-     -            355 118807at6656         -            237   1.4e-15   56.6   0.2   1   3   5.6e-06   9.7e-05   21.2   0.0     8   117     4   118     1   133 0.70 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-     -            355 118807at6656         -            237   1.4e-15   56.6   0.2   2   3   6.7e-07   1.1e-05   24.2   0.0    41   159   168   287   146   298 0.84 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-     -            355 118807at6656         -            237   1.4e-15   56.6   0.2   3   3    0.0022     0.037   12.7   0.1    60   124   270   339   265   349 0.76 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+      -            293 118807at6656         -            237   1.5e-15   56.6   0.0   1   2   1.1e-14   1.9e-13   49.7   0.0     7   168    25   184    19   214 0.87 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+      -            293 118807at6656         -            237   1.5e-15   56.6   0.0   2   2       0.9        15    4.1   0.0    90   127   245   282   237   292 0.80 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-    -            349 118807at6656         -            237   1.5e-15   56.6   0.2   1   3   5.4e-06   9.3e-05   21.2   0.0     8   117     4   118     1   133 0.70 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-    -            349 118807at6656         -            237   1.5e-15   56.6   0.2   2   3   6.5e-07   1.1e-05   24.2   0.0    41   159   168   287   146   298 0.84 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-    -            349 118807at6656         -            237   1.5e-15   56.6   0.2   3   3    0.0016     0.027   13.1   0.1    60   118   270   332   263   346 0.62 -
58119at6656_168631_0:000bf2|TRINITY_DN76830_c5_g1_i4:37-411|+      -            125 118807at6656         -            237   3.7e-15   55.3   0.3   1   1   2.5e-16   4.2e-15   55.1   0.3    56   164    12   122     5   125 0.92 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-       -            181 118807at6656         -            237   5.7e-15   54.6   0.2   1   2   7.4e-13   1.3e-11   43.7   0.0    19   122    17   124    11   137 0.78 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-       -            181 118807at6656         -            237   5.7e-15   54.6   0.2   2   2      0.24       4.2    6.0   0.0     5    33   152   180   136   181 0.59 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-       -            181 118807at6656         -            237   5.7e-15   54.6   0.2   1   2   7.4e-13   1.3e-11   43.7   0.0    19   122    17   124    11   137 0.78 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-       -            181 118807at6656         -            237   5.7e-15   54.6   0.2   2   2      0.24       4.2    6.0   0.0     5    33   152   180   136   181 0.59 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i2:676-1233|+     -            186 118807at6656         -            237   5.7e-15   54.6   2.1   1   2   3.7e-13   6.4e-12   44.7   0.6    42   121     5    81     1    97 0.86 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i2:676-1233|+     -            186 118807at6656         -            237   5.7e-15   54.6   2.1   2   2     0.016      0.27    9.9   0.0    57   154   124   185    99   186 0.51 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i4:1808-2365|+    -            186 118807at6656         -            237   5.7e-15   54.6   2.1   1   2   3.7e-13   6.4e-12   44.7   0.6    42   121     5    81     1    97 0.86 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i4:1808-2365|+    -            186 118807at6656         -            237   5.7e-15   54.6   2.1   2   2     0.016      0.27    9.9   0.0    57   154   124   185    99   186 0.51 -
58110at6656_77166_0:00051d|TRINITY_DN80667_c15_g1_i2:221-715|+     -            165 118807at6656         -            237   7.9e-15   54.2   0.8   1   2   0.00051    0.0088   14.7   0.1    61   125     2    73     1    81 0.77 -
58110at6656_77166_0:00051d|TRINITY_DN80667_c15_g1_i2:221-715|+     -            165 118807at6656         -            237   7.9e-15   54.2   0.8   2   2   3.6e-11   6.1e-10   38.2   0.1    35   109    85   159    80   165 0.88 -
59824at6656_7539_0:00262c|TRINITY_DN77327_c10_g2_i3:1452-2318|+    -            289 118807at6656         -            237   1.8e-14   53.0   1.6   1   3      0.24       4.2    6.0   0.0     8    34    83   109    77   116 0.84 -
59824at6656_7539_0:00262c|TRINITY_DN77327_c10_g2_i3:1452-2318|+    -            289 118807at6656         -            237   1.8e-14   53.0   1.6   2   3   2.2e-10   3.7e-09   35.6   0.3     7   136   137   268   133   271 0.88 -
59824at6656_7539_0:00262c|TRINITY_DN77327_c10_g2_i3:1452-2318|+    -            289 118807at6656         -            237   1.8e-14   53.0   1.6   3   3     0.021      0.36    9.5   0.1     4    32   261   289   258   289 0.90 -
107802at6656_113334_0:0021ae|TRINITY_DN81367_c0_g2_i1:5-349|-      -            115 118807at6656         -            237   3.5e-14   52.1   1.7   1   1     0.054      0.92    8.1   0.1    53    74    93   114    79   115 0.67 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i2:838-1452|+   -            205 118807at6656         -            237   3.8e-14   51.9   1.4   1   2     6e-09     1e-07   30.9   0.1    86   133    41    88     9    91 0.88 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i2:838-1452|+   -            205 118807at6656         -            237   3.8e-14   51.9   1.4   2   2   5.4e-06   9.2e-05   21.2   0.2     3   115    84   205    82   205 0.67 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i3:1115-1729|+  -            205 118807at6656         -            237   3.8e-14   51.9   1.4   1   2     6e-09     1e-07   30.9   0.1    86   133    41    88     9    91 0.88 -
22611at6656_1629725_0:000db0|TRINITY_DN87964_c7_g1_i3:1115-1729|+  -            205 118807at6656         -            237   3.8e-14   51.9   1.4   2   2   5.4e-06   9.2e-05   21.2   0.2     3   115    84   205    82   205 0.67 -
83755at6656_7539_0:001b71|TRINITY_DN93240_c4_g1_i8:1269-1814|+     -            182 118807at6656         -            237   5.9e-14   51.3   0.0   1   1   2.6e-14   4.4e-13   48.5   0.0    31   141     5   118     3   140 0.79 -
103749at6656_166361_0:002df3|TRINITY_DN82935_c12_g1_i2:117-827|-   -            237 118807at6656         -            237   7.7e-14   50.9   0.1   1   2     5e-07   8.6e-06   24.6   0.0    42    96     2    54     1    68 0.92 -
103749at6656_166361_0:002df3|TRINITY_DN82935_c12_g1_i2:117-827|-   -            237 118807at6656         -            237   7.7e-14   50.9   0.1   2   2   6.4e-07   1.1e-05   24.2   0.0    61   161    89   188    73   194 0.88 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 118807at6656         -            237   1.2e-13   50.3  12.0   1   5   2.8e-07   4.8e-06   25.4   0.4    64   120    39    97    28   107 0.86 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 118807at6656         -            237   1.2e-13   50.3  12.0   2   5      0.88        15    4.1   0.0     7    33   108   133   103   138 0.86 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 118807at6656         -            237   1.2e-13   50.3  12.0   3   5       1.1        19    3.8   0.2    74   120   248   299   243   307 0.73 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 118807at6656         -            237   1.2e-13   50.3  12.0   4   5      0.93        16    4.1   0.0    21    37   338   354   334   367 0.76 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 118807at6656         -            237   1.2e-13   50.3  12.0   5   5   0.00023    0.0039   15.9   0.1     6   100   408   507   405   518 0.80 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 118807at6656         -            237   1.2e-13   50.3  12.0   1   5   2.8e-07   4.8e-06   25.4   0.4    64   120    39    97    28   107 0.86 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 118807at6656         -            237   1.2e-13   50.3  12.0   2   5      0.88        15    4.1   0.0     7    33   108   133   103   138 0.86 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 118807at6656         -            237   1.2e-13   50.3  12.0   3   5       1.1        19    3.8   0.2    74   120   248   299   243   307 0.73 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 118807at6656         -            237   1.2e-13   50.3  12.0   4   5      0.93        16    4.1   0.0    21    37   338   354   334   367 0.76 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 118807at6656         -            237   1.2e-13   50.3  12.0   5   5   0.00023    0.0039   15.9   0.1     6   100   408   507   405   518 0.80 -
58119at6656_1629725_0:001d98|TRINITY_DN82334_c12_g1_i2:147-833|+   -            229 118807at6656         -            237   1.2e-13   50.3   0.4   1   2   1.4e-09   2.4e-08   32.9   0.9    15   123     2   114     1   135 0.75 -
58119at6656_1629725_0:001d98|TRINITY_DN82334_c12_g1_i2:147-833|+   -            229 118807at6656         -            237   1.2e-13   50.3   0.4   2   2   0.00086     0.015   14.0   0.0    79   119   157   197   141   227 0.87 -
81307at6656_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+     -            306 118807at6656         -            237   1.6e-13   49.9  13.0   1   3   2.4e-05   0.00041   19.1   0.1    42    97     9    66     2    70 0.87 -
81307at6656_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+     -            306 118807at6656         -            237   1.6e-13   49.9  13.0   2   3   0.00025    0.0042   15.8   1.0    60   124    73   141    66   176 0.72 -
81307at6656_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+     -            306 118807at6656         -            237   1.6e-13   49.9  13.0   3   3   5.3e-06   9.2e-05   21.2   2.2    20   118   180   290   172   304 0.79 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i11:830-1765|-   -            312 118807at6656         -            237   1.8e-13   49.7   0.0   1   2     0.013      0.23   10.1   0.0    82   130   153   202   147   206 0.78 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i11:830-1765|-   -            312 118807at6656         -            237   1.8e-13   49.7   0.0   2   2     4e-11   6.8e-10   38.0   0.1    40   137   203   306   196   312 0.80 -
19590at6656_680683_0:002049|TRINITY_DN92405_c11_g1_i5:88-1131|+    -            348 118807at6656         -            237   2.2e-13   49.4   0.5   1   2     3e-07   5.1e-06   25.3   0.1    59   160    69   177    59   181 0.77 -
19590at6656_680683_0:002049|TRINITY_DN92405_c11_g1_i5:88-1131|+    -            348 118807at6656         -            237   2.2e-13   49.4   0.5   2   2   1.1e-08   1.8e-07   30.1   0.1     4   138   143   285   140   306 0.78 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i3:42-974|-       -            311 118807at6656         -            237   2.3e-13   49.4   0.1   1   2   1.1e-07   1.9e-06   26.7   0.1    46   129     2    88     1    99 0.85 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i3:42-974|-       -            311 118807at6656         -            237   2.3e-13   49.4   0.1   2   2   1.4e-05   0.00024   19.9   0.0    59   115   252   310   234   311 0.89 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i6:42-974|-       -            311 118807at6656         -            237   2.3e-13   49.4   0.1   1   2   1.1e-07   1.9e-06   26.7   0.1    46   129     2    88     1    99 0.85 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i6:42-974|-       -            311 118807at6656         -            237   2.3e-13   49.4   0.1   2   2   1.4e-05   0.00024   19.9   0.0    59   115   252   310   234   311 0.89 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i2:389-766|-    -            126 118807at6656         -            237   2.3e-13   49.4   0.5   1   1   4.5e-12   7.6e-11   41.1   0.0    45   127    34   117    24   124 0.86 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 118807at6656         -            237   2.3e-13   49.4   0.5   1   1   4.5e-12   7.6e-11   41.1   0.0    45   127    34   117    24   124 0.86 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i2:311-802|+      -            164 118807at6656         -            237   2.3e-13   49.4   1.3   1   2    0.0029     0.049   12.3   0.0   101   140    10    50     2    61 0.61 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i2:311-802|+      -            164 118807at6656         -            237   2.3e-13   49.4   1.3   2   2   1.5e-10   2.5e-09   36.1   0.6    16   118    53   159    50   163 0.86 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i7:456-2223|-    -            386 118807at6656         -            237   2.4e-13   49.3   1.1   1   3     0.018      0.31    9.7   0.0    82   130   153   202   147   206 0.78 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i7:456-2223|-    -            386 118807at6656         -            237   2.4e-13   49.3   1.1   2   3   3.8e-06   6.6e-05   21.7   0.1    40   110   203   278   194   288 0.80 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i7:456-2223|-    -            386 118807at6656         -            237   2.4e-13   49.3   1.1   3   3   0.00031    0.0054   15.4   0.4    19   115   269   385   268   386 0.58 -
107802at6656_218467_0:003da8|TRINITY_DN89883_c1_g1_i7:2236-2895|+  -            220 118807at6656         -            237   2.4e-13   49.3   0.1   1   2     1e-10   1.8e-09   36.7   0.2    38   161    23   146    11   157 0.87 -
107802at6656_218467_0:003da8|TRINITY_DN89883_c1_g1_i7:2236-2895|+  -            220 118807at6656         -            237   2.4e-13   49.3   0.1   2   2      0.01      0.17   10.5   0.0    85   119   176   210   165   218 0.83 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i5:830-1861|-    -            344 118807at6656         -            237   2.6e-13   49.2   0.0   1   2     0.015      0.26    9.9   0.0    82   130   185   234   179   238 0.78 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i5:830-1861|-    -            344 118807at6656         -            237   2.6e-13   49.2   0.0   2   2   5.6e-11   9.6e-10   37.5   0.1    41   137   236   338   232   344 0.80 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|-  -            269 118807at6656         -            237     3e-13   49.0   4.8   1   2   7.7e-11   1.3e-09   37.1   1.5     4   117     9   140     6   152 0.81 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|-  -            269 118807at6656         -            237     3e-13   49.0   4.8   2   2      0.75        13    4.4   0.1   102   135   233   266   192   269 0.62 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-   -            269 118807at6656         -            237     3e-13   49.0   4.8   1   2   7.7e-11   1.3e-09   37.1   1.5     4   117     9   140     6   152 0.81 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-   -            269 118807at6656         -            237     3e-13   49.0   4.8   2   2      0.75        13    4.4   0.1   102   135   233   266   192   269 0.62 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i4:3926-4792|-    -            289 118807at6656         -            237   3.4e-13   48.8   4.7   1   3    0.0085      0.15   10.8   0.1    85   118    11    44     4    52 0.79 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i4:3926-4792|-    -            289 118807at6656         -            237   3.4e-13   48.8   4.7   2   3   1.1e-09   1.8e-08   33.3   0.2    39   117    65   144    54   156 0.90 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i4:3926-4792|-    -            289 118807at6656         -            237   3.4e-13   48.8   4.7   3   3      0.87        15    4.2   0.1   102   136   237   272   200   289 0.61 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i7:3728-4594|-    -            289 118807at6656         -            237   3.4e-13   48.8   4.7   1   3    0.0085      0.15   10.8   0.1    85   118    11    44     4    52 0.79 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i7:3728-4594|-    -            289 118807at6656         -            237   3.4e-13   48.8   4.7   2   3   1.1e-09   1.8e-08   33.3   0.2    39   117    65   144    54   156 0.90 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i7:3728-4594|-    -            289 118807at6656         -            237   3.4e-13   48.8   4.7   3   3      0.87        15    4.2   0.1   102   136   237   272   200   289 0.61 -
83755at6656_136037_0:001175|TRINITY_DN84958_c6_g2_i3:561-1082|+    -            174 118807at6656         -            237   3.6e-13   48.7   0.0   1   1   6.2e-14   1.1e-12   47.2   0.0     7   158    25   174    20   174 0.90 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+    -            268 118807at6656         -            237   3.9e-13   48.6   0.2   1   2   1.6e-12   2.8e-11   42.5   0.0    18   159    16   163    11   173 0.84 -
