#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83755at6656_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+    -            346 83755at6656          -            256  4.4e-122  405.3   0.7   1   1  1.6e-122  2.9e-121  402.6   0.7     1   256    40   346    40   346 0.90 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i9:331-966|+      -            212 83755at6656          -            256   1.8e-09   36.3   1.2   2   2     5e-08   9.4e-07   27.4   0.5    99   164    55   127    45   177 0.89 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i5:830-1861|-    -            344 83755at6656          -            256   2.2e-09   36.1   0.2   1   2   1.1e-07     2e-06   26.4   0.1   131   238   186   297   182   301 0.80 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i5:830-1861|-    -            344 83755at6656          -            256   2.2e-09   36.1   0.2   2   2    0.0046     0.085   11.2   0.0   132   168   283   320   278   336 0.78 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+   -            291 83755at6656          -            256   4.1e-09   35.1   4.2   1   3       3.8        70    1.6   0.0   109   159     2    58     1    64 0.63 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+   -            291 83755at6656          -            256   4.1e-09   35.1   4.2   2   3      0.56        10    4.3   0.2   113   165    48   104    46   112 0.68 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+   -            291 83755at6656          -            256   4.1e-09   35.1   4.2   3   3   2.3e-05   0.00042   18.7   0.4    44   163   145   291   140   291 0.58 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+   -            291 83755at6656          -            256   4.1e-09   35.1   4.2   1   3       3.8        70    1.6   0.0   109   159     2    58     1    64 0.63 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+   -            291 83755at6656          -            256   4.1e-09   35.1   4.2   2   3      0.56        10    4.3   0.2   113   165    48   104    46   112 0.68 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+   -            291 83755at6656          -            256   4.1e-09   35.1   4.2   3   3   2.3e-05   0.00042   18.7   0.4    44   163   145   291   140   291 0.58 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+   -            291 83755at6656          -            256   4.1e-09   35.1   4.2   1   3       3.8        70    1.6   0.0   109   159     2    58     1    64 0.63 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+   -            291 83755at6656          -            256   4.1e-09   35.1   4.2   2   3      0.56        10    4.3   0.2   113   165    48   104    46   112 0.68 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+   -            291 83755at6656          -            256   4.1e-09   35.1   4.2   3   3   2.3e-05   0.00042   18.7   0.4    44   163   145   291   140   291 0.58 -
83755at6656_158441_0:0021ca|TRINITY_DN83983_c5_g2_i1:985-1521|-    -            179 83755at6656          -            256   4.7e-09   35.0   2.1   1   2     0.037      0.69    8.2   0.0   200   242    25    71     3    75 0.73 -
83755at6656_158441_0:0021ca|TRINITY_DN83983_c5_g2_i1:985-1521|-    -            179 83755at6656          -            256   4.7e-09   35.0   2.1   2   2   3.4e-09   6.2e-08   31.3   0.7   128   241    49   162    42   176 0.78 -
22468at6656_197043_0:0007b1|TRINITY_DN82556_c9_g1_i23:116-616|+    -            167 83755at6656          -            256   5.2e-09   34.8   0.4   1   3   0.00011    0.0021   16.4   0.0    41    90    19    70    10    70 0.83 -
22468at6656_197043_0:0007b1|TRINITY_DN82556_c9_g1_i23:116-616|+    -            167 83755at6656          -            256   5.2e-09   34.8   0.4   2   3   0.00019    0.0036   15.7   0.1   193   230    66   101    64   118 0.78 -
22468at6656_197043_0:0007b1|TRINITY_DN82556_c9_g1_i23:116-616|+    -            167 83755at6656          -            256   5.2e-09   34.8   0.4   3   3       1.2        22    3.3   0.1   182   211   134   163    97   166 0.82 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-    -            349 83755at6656          -            256   6.8e-09   34.4   1.4   1   3      0.16         3    6.1   0.0    77   128    23    75    12   119 0.65 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-    -            349 83755at6656          -            256   6.8e-09   34.4   1.4   2   3       0.7        13    4.0   0.0   195   222   182   209   165   221 0.62 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-    -            349 83755at6656          -            256   6.8e-09   34.4   1.4   3   3   1.5e-05   0.00028   19.3   0.2    98   216   212   332   204   338 0.74 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+       -            234 83755at6656          -            256   7.2e-09   34.3   4.3   1   2   1.2e-07   2.3e-06   26.1   1.4    37   165    11   143     8   145 0.72 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+       -            234 83755at6656          -            256   7.2e-09   34.3   4.3   2   2       0.2       3.8    5.8   0.1    35    68   200   233   184   234 0.85 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+       -            234 83755at6656          -            256   7.2e-09   34.3   4.3   1   2   1.2e-07   2.3e-06   26.1   1.4    37   165    11   143     8   145 0.72 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+       -            234 83755at6656          -            256   7.2e-09   34.3   4.3   2   2       0.2       3.8    5.8   0.1    35    68   200   233   184   234 0.85 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-    -            355 83755at6656          -            256   7.3e-09   34.3   1.4   1   3      0.17       3.1    6.0   0.0    77   128    23    75    12   119 0.65 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-    -            355 83755at6656          -            256   7.3e-09   34.3   1.4   2   3      0.83        15    3.8   0.0   196   222   183   209   167   219 0.61 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-    -            355 83755at6656          -            256   7.3e-09   34.3   1.4   3   3   1.3e-05   0.00024   19.5   0.2    99   220   213   337   205   340 0.74 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-     -            355 83755at6656          -            256   7.3e-09   34.3   1.4   1   3      0.17       3.1    6.0   0.0    77   128    23    75    12   119 0.65 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-     -            355 83755at6656          -            256   7.3e-09   34.3   1.4   2   3      0.83        15    3.8   0.0   196   222   183   209   167   219 0.61 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-     -            355 83755at6656          -            256   7.3e-09   34.3   1.4   3   3   1.3e-05   0.00024   19.5   0.2    99   220   213   337   205   340 0.74 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-     -            355 83755at6656          -            256   7.3e-09   34.3   1.4   1   3      0.17       3.1    6.0   0.0    77   128    23    75    12   119 0.65 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-     -            355 83755at6656          -            256   7.3e-09   34.3   1.4   2   3      0.83        15    3.8   0.0   196   222   183   209   167   219 0.61 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-     -            355 83755at6656          -            256   7.3e-09   34.3   1.4   3   3   1.3e-05   0.00024   19.5   0.2    99   220   213   337   205   340 0.74 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-     -            355 83755at6656          -            256   7.3e-09   34.3   1.4   1   3      0.17       3.1    6.0   0.0    77   128    23    75    12   119 0.65 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-     -            355 83755at6656          -            256   7.3e-09   34.3   1.4   2   3      0.83        15    3.8   0.0   196   222   183   209   167   219 0.61 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-     -            355 83755at6656          -            256   7.3e-09   34.3   1.4   3   3   1.3e-05   0.00024   19.5   0.2    99   220   213   337   205   340 0.74 -
107802at6656_67767_0:001be9|TRINITY_DN87574_c7_g1_i1:3991-4473|-   -            161 83755at6656          -            256   8.4e-09   34.1   0.1   1   2   2.3e-08   4.2e-07   28.5   0.0   129   203    13    85    11    92 0.88 -
107802at6656_67767_0:001be9|TRINITY_DN87574_c7_g1_i1:3991-4473|-   -            161 83755at6656          -            256   8.4e-09   34.1   0.1   2   2         1        19    3.4   0.1   193   218   135   160   110   161 0.72 -
83755at6656_7539_0:001b71|TRINITY_DN93240_c4_g1_i8:1269-1814|+     -            182 83755at6656          -            256   9.4e-09   34.0   0.2   1   2   3.8e-07   7.1e-06   24.5   0.0   131   216    16    93     3   101 0.57 -
83755at6656_7539_0:001b71|TRINITY_DN93240_c4_g1_i8:1269-1814|+     -            182 83755at6656          -            256   9.4e-09   34.0   0.2   2   2      0.25       4.6    5.5   0.0    43    74   110   141   102   150 0.64 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 83755at6656          -            256   9.6e-09   33.9   5.2   1   4     0.072       1.3    7.3   0.0   135   166    18    51     7    65 0.76 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 83755at6656          -            256   9.6e-09   33.9   5.2   2   4     0.024      0.45    8.8   0.0   102   153    65   123    51   136 0.63 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 83755at6656          -            256   9.6e-09   33.9   5.2   3   4      0.22       4.1    5.6   1.3   105   134   272   301   266   379 0.63 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 83755at6656          -            256   9.6e-09   33.9   5.2   4   4      0.14       2.6    6.3   0.1   137   240   408   507   399   518 0.74 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 83755at6656          -            256   9.6e-09   33.9   5.2   1   4     0.072       1.3    7.3   0.0   135   166    18    51     7    65 0.76 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 83755at6656          -            256   9.6e-09   33.9   5.2   2   4     0.024      0.45    8.8   0.0   102   153    65   123    51   136 0.63 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 83755at6656          -            256   9.6e-09   33.9   5.2   3   4      0.22       4.1    5.6   1.3   105   134   272   301   266   379 0.63 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 83755at6656          -            256   9.6e-09   33.9   5.2   4   4      0.14       2.6    6.3   0.1   137   240   408   507   399   518 0.74 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i2:912-1883|+     -            324 83755at6656          -            256     1e-08   33.8   0.1   1   3    0.0004    0.0074   14.6   0.1   135   184    15    61     9   153 0.61 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i2:912-1883|+     -            324 83755at6656          -            256     1e-08   33.8   0.1   2   3       6.9   1.3e+02    0.8   0.0    69   100   152   185   141   188 0.71 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i2:912-1883|+     -            324 83755at6656          -            256     1e-08   33.8   0.1   3   3   0.00059     0.011   14.1   0.0   136   246   206   315   197   323 0.85 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i5:912-1883|+     -            324 83755at6656          -            256     1e-08   33.8   0.1   1   3    0.0004    0.0074   14.6   0.1   135   184    15    61     9   153 0.61 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i5:912-1883|+     -            324 83755at6656          -            256     1e-08   33.8   0.1   2   3       6.9   1.3e+02    0.8   0.0    69   100   152   185   141   188 0.71 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i5:912-1883|+     -            324 83755at6656          -            256     1e-08   33.8   0.1   3   3   0.00059     0.011   14.1   0.0   136   246   206   315   197   323 0.85 -
83755at6656_136037_0:001175|TRINITY_DN90217_c3_g1_i5:390-923|+     -            178 83755at6656          -            256   1.2e-08   33.6   0.0   1   2   4.5e-05   0.00083   17.8   0.0    37    77     2    42     1    55 0.73 -
83755at6656_136037_0:001175|TRINITY_DN90217_c3_g1_i5:390-923|+     -            178 83755at6656          -            256   1.2e-08   33.6   0.0   2   2    0.0037     0.068   11.5   0.0    63   104    86   127    45   178 0.81 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i1:96-1256|+  -            387 83755at6656          -            256   1.3e-08   33.5   1.9   1   3   0.00021    0.0039   15.6   0.1   131   237   138   246   118   250 0.76 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i1:96-1256|+  -            387 83755at6656          -            256   1.3e-08   33.5   1.9   2   3   3.9e-06   7.2e-05   21.2   0.4   134   245   193   296   188   309 0.84 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i1:96-1256|+  -            387 83755at6656          -            256   1.3e-08   33.5   1.9   3   3      0.18       3.3    6.0   0.0   115   165   294   348   289   368 0.67 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-       -            181 83755at6656          -            256   1.7e-08   33.1   2.0   1   3      0.17       3.1    6.1   0.1   151   234    18    95     1   103 0.48 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-       -            181 83755at6656          -            256   1.7e-08   33.1   2.0   2   3     0.014      0.26    9.6   0.0   132   167    85   121    57   125 0.71 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-       -            181 83755at6656          -            256   1.7e-08   33.1   2.0   3   3   9.6e-07   1.8e-05   23.2   0.3    85   164   105   180   102   181 0.79 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-       -            181 83755at6656          -            256   1.7e-08   33.1   2.0   1   3      0.17       3.1    6.1   0.1   151   234    18    95     1   103 0.48 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-       -            181 83755at6656          -            256   1.7e-08   33.1   2.0   2   3     0.014      0.26    9.6   0.0   132   167    85   121    57   125 0.71 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-       -            181 83755at6656          -            256   1.7e-08   33.1   2.0   3   3   9.6e-07   1.8e-05   23.2   0.3    85   164   105   180   102   181 0.79 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+     -            273 83755at6656          -            256     2e-08   32.9   0.0   1   2   8.7e-05    0.0016   16.8   0.0    37    77     2    42     1    56 0.72 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+     -            273 83755at6656          -            256     2e-08   32.9   0.0   2   2    0.0077      0.14   10.4   0.0    63   104    86   127    45   184 0.79 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+     -            273 83755at6656          -            256     2e-08   32.9   0.0   1   2   8.7e-05    0.0016   16.8   0.0    37    77     2    42     1    56 0.72 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+     -            273 83755at6656          -            256     2e-08   32.9   0.0   2   2    0.0077      0.14   10.4   0.0    63   104    86   127    45   184 0.79 -
83755at6656_110193_0:002a12|TRINITY_DN90217_c3_g1_i2:292-1158|+    -            289 83755at6656          -            256   2.4e-08   32.6   0.0   1   2   4.3e-05    0.0008   17.8   0.0    38   232     3    52     1    83 0.52 -
83755at6656_110193_0:002a12|TRINITY_DN90217_c3_g1_i2:292-1158|+    -            289 83755at6656          -            256   2.4e-08   32.6   0.0   2   2    0.0086      0.16   10.3   0.0    63   104    86   127    45   184 0.79 -
83755at6656_110193_0:002a12|TRINITY_DN90217_c3_g1_i4:390-1256|+    -            289 83755at6656          -            256   2.4e-08   32.6   0.0   1   2   4.3e-05    0.0008   17.8   0.0    38   232     3    52     1    83 0.52 -
83755at6656_110193_0:002a12|TRINITY_DN90217_c3_g1_i4:390-1256|+    -            289 83755at6656          -            256   2.4e-08   32.6   0.0   2   2    0.0086      0.16   10.3   0.0    63   104    86   127    45   184 0.79 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i2:389-766|-    -            126 83755at6656          -            256   2.4e-08   32.6   2.5   1   2   1.4e-07   2.5e-06   26.0   0.7   149   238     4    86     1    92 0.85 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i2:389-766|-    -            126 83755at6656          -            256   2.4e-08   32.6   2.5   2   2     0.075       1.4    7.2   0.1   148   167    90   109    74   123 0.72 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 83755at6656          -            256   2.4e-08   32.6   2.5   1   2   1.4e-07   2.5e-06   26.0   0.7   149   238     4    86     1    92 0.85 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 83755at6656          -            256   2.4e-08   32.6   2.5   2   2     0.075       1.4    7.2   0.1   148   167    90   109    74   123 0.72 -
71018at6656_168631_0:00011f|TRINITY_DN82339_c12_g2_i1:598-852|+    -             85 83755at6656          -            256   2.4e-08   32.6   0.3   1   1   1.8e-09   3.3e-08   32.2   0.3   152   240     2    80     1    85 0.77 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i1:311-955|+      -            215 83755at6656          -            256   2.5e-08   32.6   0.4   1   1   9.2e-07   1.7e-05   23.3   0.2    45   164    47   201    33   207 0.69 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i3:311-955|+      -            215 83755at6656          -            256   2.5e-08   32.6   0.4   1   1   9.2e-07   1.7e-05   23.3   0.2    45   164    47   201    33   207 0.69 -
19590at6656_76194_0:0029c2|TRINITY_DN84760_c5_g1_i1:69-518|-       -            150 83755at6656          -            256   2.9e-08   32.3   0.3   1   2      0.17       3.2    6.0   0.0   193   241     2    50     1    61 0.81 -
19590at6656_76194_0:0029c2|TRINITY_DN84760_c5_g1_i1:69-518|-       -            150 83755at6656          -            256   2.9e-08   32.3   0.3   2   2   7.8e-07   1.4e-05   23.5   0.0   126   210    68   144    53   150 0.78 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+       -            304 83755at6656          -            256     3e-08   32.3   2.9   1   4   0.00063     0.012   14.0   0.1    36    69     7    40     2    45 0.92 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+       -            304 83755at6656          -            256     3e-08   32.3   2.9   2   4       0.6        11    4.2   0.1    37    69    53    87    42   103 0.80 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+       -            304 83755at6656          -            256     3e-08   32.3   2.9   3   4     0.017      0.32    9.3   0.0    40    88   110   162    95   168 0.79 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+       -            304 83755at6656          -            256     3e-08   32.3   2.9   4   4         2        36    2.5   0.1   131   163   271   303   240   304 0.67 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+      -            293 83755at6656          -            256   3.7e-08   32.0   0.1   1   3       1.7        32    2.7   0.0   132   165    19    53    11    59 0.77 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+      -            293 83755at6656          -            256   3.7e-08   32.0   0.1   2   3   4.2e-05   0.00079   17.8   0.0    39   132    64   176    60   190 0.54 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+      -            293 83755at6656          -            256   3.7e-08   32.0   0.1   3   3      0.26       4.8    5.4   0.0    46    86   249   289   229   292 0.71 -
103749at6656_6669_0:000eb0|TRINITY_DN73002_c10_g2_i4:230-928|+     -            233 83755at6656          -            256   3.8e-08   32.0   2.0   1   2   2.3e-06   4.3e-05   22.0   0.6   134   245    39   142    33   149 0.85 -
103749at6656_6669_0:000eb0|TRINITY_DN73002_c10_g2_i4:230-928|+     -            233 83755at6656          -            256   3.8e-08   32.0   2.0   2   2     5e-05   0.00092   17.6   0.4    37   163    80   192    77   215 0.62 -
19590at6656_680683_0:002049|TRINITY_DN92405_c11_g1_i5:88-1131|+    -            348 83755at6656          -            256   3.9e-08   31.9   1.6   1   2   4.1e-05   0.00076   17.9   0.2    13   116    48   148    38   187 0.77 -
19590at6656_680683_0:002049|TRINITY_DN92405_c11_g1_i5:88-1131|+    -            348 83755at6656          -            256   3.9e-08   31.9   1.6   2   2    0.0037     0.068   11.5   0.3   111   171   200   270   146   292 0.62 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i13:346-1071|-     -            242 83755at6656          -            256     5e-08   31.6   0.7   1   3   0.00036    0.0068   14.8   0.0   174   252    42   128    19   132 0.77 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i13:346-1071|-     -            242 83755at6656          -            256     5e-08   31.6   0.7   2   3      0.34       6.4    5.0   0.0   149   167   115   133   112   138 0.85 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i13:346-1071|-     -            242 83755at6656          -            256     5e-08   31.6   0.7   3   3    0.0057      0.11   10.9   0.1   132   165   143   176   131   179 0.86 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i1:346-1071|-      -            242 83755at6656          -            256     5e-08   31.6   0.7   1   3   0.00036    0.0068   14.8   0.0   174   252    42   128    19   132 0.77 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i1:346-1071|-      -            242 83755at6656          -            256     5e-08   31.6   0.7   2   3      0.34       6.4    5.0   0.0   149   167   115   133   112   138 0.85 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i1:346-1071|-      -            242 83755at6656          -            256     5e-08   31.6   0.7   3   3    0.0057      0.11   10.9   0.1   132   165   143   176   131   179 0.86 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i2:260-985|-       -            242 83755at6656          -            256     5e-08   31.6   0.7   1   3   0.00036    0.0068   14.8   0.0   174   252    42   128    19   132 0.77 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i2:260-985|-       -            242 83755at6656          -            256     5e-08   31.6   0.7   2   3      0.34       6.4    5.0   0.0   149   167   115   133   112   138 0.85 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i2:260-985|-       -            242 83755at6656          -            256     5e-08   31.6   0.7   3   3    0.0057      0.11   10.9   0.1   132   165   143   176   131   179 0.86 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i8:260-985|-       -            242 83755at6656          -            256     5e-08   31.6   0.7   1   3   0.00036    0.0068   14.8   0.0   174   252    42   128    19   132 0.77 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i8:260-985|-       -            242 83755at6656          -            256     5e-08   31.6   0.7   2   3      0.34       6.4    5.0   0.0   149   167   115   133   112   138 0.85 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i8:260-985|-       -            242 83755at6656          -            256     5e-08   31.6   0.7   3   3    0.0057      0.11   10.9   0.1   132   165   143   176   131   179 0.86 -
81307at6656_218467_0:001992|TRINITY_DN77898_c9_g3_i3:94-1023|+     -            310 83755at6656          -            256   6.1e-08   31.3   1.6   1   4     0.011      0.21    9.9   0.0    39    68     1    30     1    35 0.91 -
81307at6656_218467_0:001992|TRINITY_DN77898_c9_g3_i3:94-1023|+     -            310 83755at6656          -            256   6.1e-08   31.3   1.6   2   4      0.73        14    4.0   0.0    37    69    44    78    34    86 0.79 -
81307at6656_218467_0:001992|TRINITY_DN77898_c9_g3_i3:94-1023|+     -            310 83755at6656          -            256   6.1e-08   31.3   1.6   3   4     0.021      0.39    9.0   0.0    41    88   102   153    95   158 0.78 -
81307at6656_218467_0:001992|TRINITY_DN77898_c9_g3_i3:94-1023|+     -            310 83755at6656          -            256   6.1e-08   31.3   1.6   4   4      0.41       7.7    4.8   0.1    28    70   255   297   231   310 0.52 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i1:326-967|+     -            214 83755at6656          -            256   6.9e-08   31.1   0.6   1   2   2.4e-07   4.4e-06   25.2   0.2    98   166    42   116     1   123 0.79 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i1:326-967|+     -            214 83755at6656          -            256   6.9e-08   31.1   0.6   2   2       6.9   1.3e+02    0.8   0.0    52    76   133   158   123   211 0.61 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i2:402-1043|+    -            214 83755at6656          -            256   6.9e-08   31.1   0.6   1   2   2.4e-07   4.4e-06   25.2   0.2    98   166    42   116     1   123 0.79 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i2:402-1043|+    -            214 83755at6656          -            256   6.9e-08   31.1   0.6   2   2       6.9   1.3e+02    0.8   0.0    52    76   133   158   123   211 0.61 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i3:326-967|+     -            214 83755at6656          -            256   6.9e-08   31.1   0.6   1   2   2.4e-07   4.4e-06   25.2   0.2    98   166    42   116     1   123 0.79 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i3:326-967|+     -            214 83755at6656          -            256   6.9e-08   31.1   0.6   2   2       6.9   1.3e+02    0.8   0.0    52    76   133   158   123   211 0.61 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i4:326-967|+     -            214 83755at6656          -            256   6.9e-08   31.1   0.6   1   2   2.4e-07   4.4e-06   25.2   0.2    98   166    42   116     1   123 0.79 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i4:326-967|+     -            214 83755at6656          -            256   6.9e-08   31.1   0.6   2   2       6.9   1.3e+02    0.8   0.0    52    76   133   158   123   211 0.61 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i6:326-967|+     -            214 83755at6656          -            256   6.9e-08   31.1   0.6   1   2   2.4e-07   4.4e-06   25.2   0.2    98   166    42   116     1   123 0.79 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i6:326-967|+     -            214 83755at6656          -            256   6.9e-08   31.1   0.6   2   2       6.9   1.3e+02    0.8   0.0    52    76   133   158   123   211 0.61 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i8:402-1043|+    -            214 83755at6656          -            256   6.9e-08   31.1   0.6   1   2   2.4e-07   4.4e-06   25.2   0.2    98   166    42   116     1   123 0.79 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i8:402-1043|+    -            214 83755at6656          -            256   6.9e-08   31.1   0.6   2   2       6.9   1.3e+02    0.8   0.0    52    76   133   158   123   211 0.61 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i9:402-1043|+    -            214 83755at6656          -            256   6.9e-08   31.1   0.6   1   2   2.4e-07   4.4e-06   25.2   0.2    98   166    42   116     1   123 0.79 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i9:402-1043|+    -            214 83755at6656          -            256   6.9e-08   31.1   0.6   2   2       6.9   1.3e+02    0.8   0.0    52    76   133   158   123   211 0.61 -
