#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
71018at6656_6669_0:00018d|TRINITY_DN91122_c1_g3_i1:21-1097|+       -            359 71018at6656          -            402  4.3e-118  393.8   1.7   1   1  1.8e-118    3e-117  391.0   1.7    98   402     1   359     1   359 0.89 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 71018at6656          -            402     9e-17   60.1   7.7   4   4   1.1e-06   1.9e-05   22.8   0.0   297   387   409   503   406   509 0.88 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 71018at6656          -            402     9e-17   60.1   7.7   1   4    0.0079      0.13   10.2   0.0   224   259    14    51     7    54 0.81 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 71018at6656          -            402     9e-17   60.1   7.7   2   4   9.4e-07   1.6e-05   23.1   0.7   273   365    41   133    38   141 0.82 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 71018at6656          -            402     9e-17   60.1   7.7   3   4    0.0061       0.1   10.5   0.4   298   376   270   361   247   373 0.72 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 71018at6656          -            402     9e-17   60.1   7.7   4   4   1.1e-06   1.9e-05   22.8   0.0   297   387   409   503   406   509 0.88 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|-  -            269 71018at6656          -            402   1.1e-16   59.9   2.6   1   3    0.0069      0.12   10.4   0.0   332   366     5    39     1    44 0.58 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|-  -            269 71018at6656          -            402   1.1e-16   59.9   2.6   2   3     4e-14   6.7e-13   47.4   0.7   272   371    44   145    38   152 0.88 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|-  -            269 71018at6656          -            402   1.1e-16   59.9   2.6   3   3       8.5   1.4e+02    0.2   0.0   345   386   167   212   156   221 0.62 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-   -            269 71018at6656          -            402   1.1e-16   59.9   2.6   1   3    0.0069      0.12   10.4   0.0   332   366     5    39     1    44 0.58 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-   -            269 71018at6656          -            402   1.1e-16   59.9   2.6   2   3     4e-14   6.7e-13   47.4   0.7   272   371    44   145    38   152 0.88 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-   -            269 71018at6656          -            402   1.1e-16   59.9   2.6   3   3       8.5   1.4e+02    0.2   0.0   345   386   167   212   156   221 0.62 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+   -            291 71018at6656          -            402     2e-16   59.0   1.0   1   3   8.6e-05    0.0014   16.6   0.1   306   366    46   104     2   109 0.92 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+   -            291 71018at6656          -            402     2e-16   59.0   1.0   2   3   4.4e-06   7.5e-05   20.9   0.0   284   363   130   209   117   219 0.89 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+   -            291 71018at6656          -            402     2e-16   59.0   1.0   3   3   1.7e-05   0.00029   18.9   0.1   258   322   227   291   217   291 0.90 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+   -            291 71018at6656          -            402     2e-16   59.0   1.0   1   3   8.6e-05    0.0014   16.6   0.1   306   366    46   104     2   109 0.92 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+   -            291 71018at6656          -            402     2e-16   59.0   1.0   2   3   4.4e-06   7.5e-05   20.9   0.0   284   363   130   209   117   219 0.89 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+   -            291 71018at6656          -            402     2e-16   59.0   1.0   3   3   1.7e-05   0.00029   18.9   0.1   258   322   227   291   217   291 0.90 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+   -            291 71018at6656          -            402     2e-16   59.0   1.0   1   3   8.6e-05    0.0014   16.6   0.1   306   366    46   104     2   109 0.92 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+   -            291 71018at6656          -            402     2e-16   59.0   1.0   2   3   4.4e-06   7.5e-05   20.9   0.0   284   363   130   209   117   219 0.89 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+   -            291 71018at6656          -            402     2e-16   59.0   1.0   3   3   1.7e-05   0.00029   18.9   0.1   258   322   227   291   217   291 0.90 -
43728at6656_136037_0:001466|TRINITY_DN72062_c12_g1_i4:406-1935|+   -            510 71018at6656          -            402   3.5e-16   58.2   4.1   1   4   7.1e-06   0.00012   20.2   0.0   285   327   207   249   205   256 0.89 -
43728at6656_136037_0:001466|TRINITY_DN72062_c12_g1_i4:406-1935|+   -            510 71018at6656          -            402   3.5e-16   58.2   4.1   2   4      0.99        17    3.3   0.0   291   331   259   301   256   308 0.81 -
43728at6656_136037_0:001466|TRINITY_DN72062_c12_g1_i4:406-1935|+   -            510 71018at6656          -            402   3.5e-16   58.2   4.1   3   4      0.16       2.7    5.9   0.2   252   331   344   424   337   437 0.78 -
43728at6656_136037_0:001466|TRINITY_DN72062_c12_g1_i4:406-1935|+   -            510 71018at6656          -            402   3.5e-16   58.2   4.1   4   4   1.2e-08   2.1e-07   29.3   0.3   279   365   414   504   413   508 0.80 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i1:326-967|+     -            214 71018at6656          -            402   5.1e-16   57.6   0.1   1   2   1.4e-10   2.4e-09   35.7   0.0   308   385     8    92     1    96 0.85 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i1:326-967|+     -            214 71018at6656          -            402   5.1e-16   57.6   0.1   2   2   6.5e-08   1.1e-06   26.9   0.1   278   360    69   152    68   161 0.93 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i2:402-1043|+    -            214 71018at6656          -            402   5.1e-16   57.6   0.1   1   2   1.4e-10   2.4e-09   35.7   0.0   308   385     8    92     1    96 0.85 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i2:402-1043|+    -            214 71018at6656          -            402   5.1e-16   57.6   0.1   2   2   6.5e-08   1.1e-06   26.9   0.1   278   360    69   152    68   161 0.93 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i3:326-967|+     -            214 71018at6656          -            402   5.1e-16   57.6   0.1   1   2   1.4e-10   2.4e-09   35.7   0.0   308   385     8    92     1    96 0.85 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i3:326-967|+     -            214 71018at6656          -            402   5.1e-16   57.6   0.1   2   2   6.5e-08   1.1e-06   26.9   0.1   278   360    69   152    68   161 0.93 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i4:326-967|+     -            214 71018at6656          -            402   5.1e-16   57.6   0.1   1   2   1.4e-10   2.4e-09   35.7   0.0   308   385     8    92     1    96 0.85 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i4:326-967|+     -            214 71018at6656          -            402   5.1e-16   57.6   0.1   2   2   6.5e-08   1.1e-06   26.9   0.1   278   360    69   152    68   161 0.93 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i6:326-967|+     -            214 71018at6656          -            402   5.1e-16   57.6   0.1   1   2   1.4e-10   2.4e-09   35.7   0.0   308   385     8    92     1    96 0.85 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i6:326-967|+     -            214 71018at6656          -            402   5.1e-16   57.6   0.1   2   2   6.5e-08   1.1e-06   26.9   0.1   278   360    69   152    68   161 0.93 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i8:402-1043|+    -            214 71018at6656          -            402   5.1e-16   57.6   0.1   1   2   1.4e-10   2.4e-09   35.7   0.0   308   385     8    92     1    96 0.85 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i8:402-1043|+    -            214 71018at6656          -            402   5.1e-16   57.6   0.1   2   2   6.5e-08   1.1e-06   26.9   0.1   278   360    69   152    68   161 0.93 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i9:402-1043|+    -            214 71018at6656          -            402   5.1e-16   57.6   0.1   1   2   1.4e-10   2.4e-09   35.7   0.0   308   385     8    92     1    96 0.85 -
81307at6656_158441_0:0028d4|TRINITY_DN82317_c5_g2_i9:402-1043|+    -            214 71018at6656          -            402   5.1e-16   57.6   0.1   2   2   6.5e-08   1.1e-06   26.9   0.1   278   360    69   152    68   161 0.93 -
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 71018at6656          -            402   5.1e-16   57.6   4.0   1   3   8.2e-06   0.00014   20.0   0.0   285   327   252   294   250   301 0.89 -
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 71018at6656          -            402   5.1e-16   57.6   4.0   2   3       1.1        18    3.2   0.0   290   331   303   346   299   353 0.81 -
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 71018at6656          -            402   5.1e-16   57.6   4.0   3   3   5.9e-09   9.8e-08   30.4   0.3   278   365   458   549   424   556 0.80 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i7:799-1578|+    -            260 71018at6656          -            402     6e-16   57.4   1.3   1   2   5.4e-07   9.1e-06   23.9   0.0   300   387     3    94     1   120 0.88 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i7:799-1578|+    -            260 71018at6656          -            402     6e-16   57.4   1.3   2   2   1.5e-09   2.6e-08   32.3   0.5   265   366   148   252   133   259 0.87 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i8:799-1578|+    -            260 71018at6656          -            402     6e-16   57.4   1.3   1   2   5.4e-07   9.1e-06   23.9   0.0   300   387     3    94     1   120 0.88 -
71018at6656_294128_0:0028b8|TRINITY_DN93438_c7_g1_i8:799-1578|+    -            260 71018at6656          -            402     6e-16   57.4   1.3   2   2   1.5e-09   2.6e-08   32.3   0.5   265   366   148   252   133   259 0.87 -
66229at6656_123851_0:0018c0|TRINITY_DN77260_c8_g1_i4:385-1533|+    -            383 71018at6656          -            402     9e-16   56.8   0.3   1   2   1.5e-08   2.5e-07   29.0   0.0   301   375     7    82     2    93 0.86 -
66229at6656_123851_0:0018c0|TRINITY_DN77260_c8_g1_i4:385-1533|+    -            383 71018at6656          -            402     9e-16   56.8   0.3   2   2   1.4e-07   2.4e-06   25.8   0.1   274   335   105   166    88   177 0.87 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+     -            153 71018at6656          -            402   1.1e-15   56.5   0.1   1   2   2.4e-14   4.1e-13   48.1   0.0   269   361     6   104     2   115 0.89 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+     -            153 71018at6656          -            402   1.1e-15   56.5   0.1   2   2      0.22       3.7    5.4   0.1   291   322   122   153   112   153 0.93 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+     -            153 71018at6656          -            402   1.1e-15   56.5   0.1   1   2   2.4e-14   4.1e-13   48.1   0.0   269   361     6   104     2   115 0.89 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+     -            153 71018at6656          -            402   1.1e-15   56.5   0.1   2   2      0.22       3.7    5.4   0.1   291   322   122   153   112   153 0.93 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+     -            153 71018at6656          -            402   1.1e-15   56.5   0.1   1   2   2.4e-14   4.1e-13   48.1   0.0   269   361     6   104     2   115 0.89 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+     -            153 71018at6656          -            402   1.1e-15   56.5   0.1   2   2      0.22       3.7    5.4   0.1   291   322   122   153   112   153 0.93 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 71018at6656          -            402   1.1e-15   56.5   0.1   1   2   2.4e-14   4.1e-13   48.1   0.0   269   361     6   104     2   115 0.89 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 71018at6656          -            402   1.1e-15   56.5   0.1   2   2      0.22       3.7    5.4   0.1   291   322   122   153   112   153 0.93 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i12:1847-2617|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i12:1847-2617|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i13:1794-2564|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i13:1794-2564|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i16:1824-2594|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i16:1824-2594|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i19:1796-2566|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i19:1796-2566|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i20:1805-2575|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i20:1805-2575|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i21:1766-2536|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i21:1766-2536|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i24:1836-2606|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i24:1836-2606|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i25:1824-2594|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i25:1824-2594|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i27:1817-2587|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i27:1817-2587|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i28:1805-2575|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i28:1805-2575|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i29:1847-2617|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i29:1847-2617|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i30:1794-2564|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i30:1794-2564|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i33:1836-2606|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i33:1836-2606|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i34:1806-2576|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i34:1806-2576|+    -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i3:1766-2536|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i3:1766-2536|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i4:1835-2605|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i4:1835-2605|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i6:1835-2605|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i6:1835-2605|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i7:1817-2587|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i7:1817-2587|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i8:1796-2566|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i8:1796-2566|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i9:1806-2576|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   1   2   0.00012     0.002   16.2   0.0   270   347    43   122    20   127 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i9:1806-2576|+     -            257 71018at6656          -            402   1.2e-15   56.4   0.4   2   2   1.7e-11   2.9e-10   38.7   0.1   260   387   117   243   114   249 0.84 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i10:3297-3851|-  -            185 71018at6656          -            402   1.7e-15   55.9   0.1   1   2     4e-11   6.7e-10   37.5   0.1   279   376     1    99     1   103 0.93 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i10:3297-3851|-  -            185 71018at6656          -            402   1.7e-15   55.9   0.1   2   2   9.4e-05    0.0016   16.5   0.0   288   325   107   145   105   152 0.89 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i4:3316-3870|-   -            185 71018at6656          -            402   1.7e-15   55.9   0.1   1   2     4e-11   6.7e-10   37.5   0.1   279   376     1    99     1   103 0.93 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i4:3316-3870|-   -            185 71018at6656          -            402   1.7e-15   55.9   0.1   2   2   9.4e-05    0.0016   16.5   0.0   288   325   107   145   105   152 0.89 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i5:3316-3870|-   -            185 71018at6656          -            402   1.7e-15   55.9   0.1   1   2     4e-11   6.7e-10   37.5   0.1   279   376     1    99     1   103 0.93 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i5:3316-3870|-   -            185 71018at6656          -            402   1.7e-15   55.9   0.1   2   2   9.4e-05    0.0016   16.5   0.0   288   325   107   145   105   152 0.89 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i7:3297-3851|-   -            185 71018at6656          -            402   1.7e-15   55.9   0.1   1   2     4e-11   6.7e-10   37.5   0.1   279   376     1    99     1   103 0.93 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i7:3297-3851|-   -            185 71018at6656          -            402   1.7e-15   55.9   0.1   2   2   9.4e-05    0.0016   16.5   0.0   288   325   107   145   105   152 0.89 -
83755at6656_158441_0:0021ca|TRINITY_DN83983_c5_g2_i1:985-1521|-    -            179 71018at6656          -            402   3.1e-15   55.0   0.2   1   3      0.76        13    3.6   0.0   290   323     5    39     2    45 0.84 -
83755at6656_158441_0:0021ca|TRINITY_DN83983_c5_g2_i1:985-1521|-    -            179 71018at6656          -            402   3.1e-15   55.0   0.2   2   3   7.4e-12   1.3e-10   39.9   0.1   293   385    55   155    53   156 0.83 -
83755at6656_158441_0:0021ca|TRINITY_DN83983_c5_g2_i1:985-1521|-    -            179 71018at6656          -            402   3.1e-15   55.0   0.2   3   3   8.7e-06   0.00015   19.9   0.0   270   324   121   179   120   179 0.87 -
19590at6656_680683_0:002049|TRINITY_DN92405_c11_g1_i5:88-1131|+    -            348 71018at6656          -            402   4.2e-15   54.6   1.8   1   3       0.1       1.7    6.5   0.1   197   240    61   112    51   113 0.66 -
19590at6656_680683_0:002049|TRINITY_DN92405_c11_g1_i5:88-1131|+    -            348 71018at6656          -            402   4.2e-15   54.6   1.8   2   3   2.9e-07   4.8e-06   24.8   0.0   291   348    97   155    72   166 0.87 -
19590at6656_680683_0:002049|TRINITY_DN92405_c11_g1_i5:88-1131|+    -            348 71018at6656          -            402   4.2e-15   54.6   1.8   3   3   5.6e-08   9.4e-07   27.1   0.4   278   379   170   277   160   284 0.81 -
83755at6656_88501_0:0004ba|TRINITY_DN82317_c5_g2_i10:290-1162|+    -            291 71018at6656          -            402   4.7e-15   54.5   0.0   1   2   2.6e-12   4.4e-11   41.4   0.0   291   385     2   104     1   108 0.88 -
83755at6656_88501_0:0004ba|TRINITY_DN82317_c5_g2_i10:290-1162|+    -            291 71018at6656          -            402   4.7e-15   54.5   0.0   2   2   2.5e-05   0.00042   18.4   0.0   290   360    93   164    91   168 0.91 -
83755at6656_88501_0:0004ba|TRINITY_DN82317_c5_g2_i7:290-1162|+     -            291 71018at6656          -            402   4.7e-15   54.5   0.0   1   2   2.6e-12   4.4e-11   41.4   0.0   291   385     2   104     1   108 0.88 -
83755at6656_88501_0:0004ba|TRINITY_DN82317_c5_g2_i7:290-1162|+     -            291 71018at6656          -            402   4.7e-15   54.5   0.0   2   2   2.5e-05   0.00042   18.4   0.0   290   360    93   164    91   168 0.91 -
31196at6656_56086_0:000590|TRINITY_DN81367_c0_g1_i1:6-341|-        -            112 71018at6656          -            402   4.8e-15   54.4   2.1   1   1   1.9e-15   3.2e-14   51.7   2.1   273   379     2   112     1   112 0.88 -
58110at6656_77166_0:00051d|TRINITY_DN80667_c15_g1_i2:221-715|+     -            165 71018at6656          -            402   5.7e-15   54.2   0.1   1   2   0.00073     0.012   13.6   0.0   310   368     2    67     1    80 0.61 -
58110at6656_77166_0:00051d|TRINITY_DN80667_c15_g1_i2:221-715|+     -            165 71018at6656          -            402   5.7e-15   54.2   0.1   2   2   1.6e-11   2.7e-10   38.8   0.0   290   363    91   164    87   165 0.96 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i8:456-1148|-    -            231 71018at6656          -            402   7.7e-15   53.8   4.4   1   3   7.3e-07   1.2e-05   23.5   0.2   291   385     1   107     1   110 0.75 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i8:456-1148|-    -            231 71018at6656          -            402   7.7e-15   53.8   4.4   2   3   1.6e-08   2.7e-07   28.9   0.2   279   365    82   174    81   180 0.82 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i8:456-1148|-    -            231 71018at6656          -            402   7.7e-15   53.8   4.4   3   3      0.07       1.2    7.1   0.1   292   323   199   231   193   231 0.81 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 71018at6656          -            402   1.1e-14   53.2   2.2   1   3   0.00027    0.0046   15.0   0.0   308   367    56   115    39   143 0.83 -
