#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 43728at6656          -            431  2.4e-194  645.4  13.9   1   1  9.2e-194  1.7e-192  639.3  13.9     3   431    45   550    43   550 0.89 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i7:725-1318|-   -            198 43728at6656          -            431   9.7e-12   43.7   3.2   4   5      0.33       6.2    4.8   0.0   167   206   104   141    98   150 0.81 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i7:725-1318|-   -            198 43728at6656          -            431   9.7e-12   43.7   3.2   5   5       0.6        11    4.0   0.0   171   204   158   189   143   194 0.82 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i2:311-802|+      -            164 43728at6656          -            431   1.3e-11   43.3   1.7   1   2   1.3e-11   2.4e-10   39.1   0.7   336   430    19   113     2   114 0.89 -
19590at6656_76194_0:0029c2|TRINITY_DN90801_c6_g1_i2:311-802|+      -            164 43728at6656          -            431   1.3e-11   43.3   1.7   2   2       3.3        62    1.5   0.0   175   204   128   158   115   162 0.58 -
81307at6656_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+     -            306 43728at6656          -            431   1.4e-11   43.2  18.8   1   4     0.017      0.32    9.0   0.0   170   211     8    49     3    62 0.87 -
81307at6656_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+     -            306 43728at6656          -            431   1.4e-11   43.2  18.8   2   4   2.4e-06   4.4e-05   21.8   0.7   372   428    72   131    67   134 0.85 -
81307at6656_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+     -            306 43728at6656          -            431   1.4e-11   43.2  18.8   3   4   0.00043     0.008   14.3   0.4   374   430   180   243   173   244 0.79 -
81307at6656_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+     -            306 43728at6656          -            431   1.4e-11   43.2  18.8   4   4     0.042      0.79    7.7   0.3   171   204   256   289   250   301 0.88 -
58110at6656_286706_0:001cb7|TRINITY_DN82560_c3_g1_i2:401-1057|+    -            219 43728at6656          -            431     6e-11   41.1   0.5   1   2      0.15       2.8    5.9   0.0   372   429    16    75     3    77 0.79 -
58110at6656_286706_0:001cb7|TRINITY_DN82560_c3_g1_i2:401-1057|+    -            219 43728at6656          -            431     6e-11   41.1   0.5   2   2   7.6e-10   1.4e-08   33.3   0.2   359   430   139   218   119   219 0.79 -
22468at6656_197043_0:0007b1|TRINITY_DN82556_c9_g1_i23:116-616|+    -            167 43728at6656          -            431   7.3e-11   40.8   0.5   1   2       6.4   1.2e+02    0.6   0.0   242   279    10    49     4    57 0.62 -
22468at6656_197043_0:0007b1|TRINITY_DN82556_c9_g1_i23:116-616|+    -            167 43728at6656          -            431   7.3e-11   40.8   0.5   2   2   1.4e-11   2.7e-10   39.0   0.4   167   271    51   159    36   163 0.77 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i2:2761-3495|-  -            245 43728at6656          -            431     8e-11   40.7   2.7   1   3     0.013      0.24    9.4   0.0   371   428    85   146    77   149 0.87 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i2:2761-3495|-  -            245 43728at6656          -            431     8e-11   40.7   2.7   2   3   1.9e-05   0.00035   18.8   0.3   373   429   134   201   130   203 0.71 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i2:2761-3495|-  -            245 43728at6656          -            431     8e-11   40.7   2.7   3   3   2.6e-07   4.8e-06   24.9   0.0   372   429   187   244   184   245 0.96 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i3:1093-1827|-  -            245 43728at6656          -            431     8e-11   40.7   2.7   1   3     0.013      0.24    9.4   0.0   371   428    85   146    77   149 0.87 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i3:1093-1827|-  -            245 43728at6656          -            431     8e-11   40.7   2.7   2   3   1.9e-05   0.00035   18.8   0.3   373   429   134   201   130   203 0.71 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i3:1093-1827|-  -            245 43728at6656          -            431     8e-11   40.7   2.7   3   3   2.6e-07   4.8e-06   24.9   0.0   372   429   187   244   184   245 0.96 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i1:2380-3147|+   -            256 43728at6656          -            431     8e-11   40.7   1.2   1   2   1.6e-07     3e-06   25.6   0.1   352   430    18    93     6    94 0.90 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i1:2380-3147|+   -            256 43728at6656          -            431     8e-11   40.7   1.2   2   2   0.00046    0.0085   14.2   0.1   174   237   130   198   122   252 0.56 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i4:2093-2860|+   -            256 43728at6656          -            431     8e-11   40.7   1.2   1   2   1.6e-07     3e-06   25.6   0.1   352   430    18    93     6    94 0.90 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i4:2093-2860|+   -            256 43728at6656          -            431     8e-11   40.7   1.2   2   2   0.00046    0.0085   14.2   0.1   174   237   130   198   122   252 0.56 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i2:912-1883|+     -            324 43728at6656          -            431   9.3e-11   40.5   0.4   1   2   0.00024    0.0045   15.1   0.0   374   428    31    87    12    89 0.77 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i2:912-1883|+     -            324 43728at6656          -            431   9.3e-11   40.5   0.4   2   2   1.7e-06   3.2e-05   22.2   0.0   346   429   241   324   207   324 0.79 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i5:912-1883|+     -            324 43728at6656          -            431   9.3e-11   40.5   0.4   1   2   0.00024    0.0045   15.1   0.0   374   428    31    87    12    89 0.77 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i5:912-1883|+     -            324 43728at6656          -            431   9.3e-11   40.5   0.4   2   2   1.7e-06   3.2e-05   22.2   0.0   346   429   241   324   207   324 0.79 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+      -            202 43728at6656          -            431     1e-10   40.3   2.4   1   2   1.5e-08   2.9e-07   29.0   1.1   374   430     2    65     1    66 0.87 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+      -            202 43728at6656          -            431     1e-10   40.3   2.4   2   2     0.012      0.22    9.6   0.0   171   203    76   108    70   125 0.83 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+      -            202 43728at6656          -            431     1e-10   40.3   2.4   1   2   1.5e-08   2.9e-07   29.0   1.1   374   430     2    65     1    66 0.87 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+      -            202 43728at6656          -            431     1e-10   40.3   2.4   2   2     0.012      0.22    9.6   0.0   171   203    76   108    70   125 0.83 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+      -            202 43728at6656          -            431     1e-10   40.3   2.4   1   2   1.5e-08   2.9e-07   29.0   1.1   374   430     2    65     1    66 0.87 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+      -            202 43728at6656          -            431     1e-10   40.3   2.4   2   2     0.012      0.22    9.6   0.0   171   203    76   108    70   125 0.83 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 43728at6656          -            431   1.3e-10   40.0   3.5   1   4     3e-07   5.6e-06   24.7   0.2   176   277    20   134     8   143 0.74 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 43728at6656          -            431   1.3e-10   40.0   3.5   2   4       3.4        64    1.5   0.1   181   220   273   311   262   323 0.78 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 43728at6656          -            431   1.3e-10   40.0   3.5   3   4       1.6        29    2.6   0.0   176   205   408   437   401   450 0.83 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+    -            518 43728at6656          -            431   1.3e-10   40.0   3.5   4   4     0.065       1.2    7.1   0.0   371   423   464   518   457   518 0.84 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 43728at6656          -            431   1.3e-10   40.0   3.5   1   4     3e-07   5.6e-06   24.7   0.2   176   277    20   134     8   143 0.74 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 43728at6656          -            431   1.3e-10   40.0   3.5   2   4       3.4        64    1.5   0.1   181   220   273   311   262   323 0.78 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 43728at6656          -            431   1.3e-10   40.0   3.5   3   4       1.6        29    2.6   0.0   176   205   408   437   401   450 0.83 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+     -            518 43728at6656          -            431   1.3e-10   40.0   3.5   4   4     0.065       1.2    7.1   0.0   371   423   464   518   457   518 0.84 -
44953at6656_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-    -            313 43728at6656          -            431   1.7e-10   39.6   2.2   1   3    0.0026     0.049   11.7   0.0   380   428     1    48     1    51 0.84 -
44953at6656_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-    -            313 43728at6656          -            431   1.7e-10   39.6   2.2   2   3      0.76        14    3.6   0.0   392   422    95   125    91   131 0.86 -
44953at6656_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-    -            313 43728at6656          -            431   1.7e-10   39.6   2.2   3   3     0.045      0.84    7.7   0.1   170   205   141   176   128   189 0.69 -
66229at6656_123851_0:0018c0|TRINITY_DN77260_c8_g1_i4:385-1533|+    -            383 43728at6656          -            431   2.2e-10   39.2   0.2   1   2   3.1e-07   5.8e-06   24.7   0.0   373   429    15    71     7    73 0.95 -
66229at6656_123851_0:0018c0|TRINITY_DN77260_c8_g1_i4:385-1533|+    -            383 43728at6656          -            431   2.2e-10   39.2   0.2   2   2    0.0019     0.035   12.2   0.0   169   216   120   168    99   218 0.73 -
31119at6656_56086_0:003184|TRINITY_DN71555_c11_g1_i1:665-1303|+    -            213 43728at6656          -            431   2.7e-10   38.9   0.1   1   2   3.4e-05   0.00063   18.0   0.0   164   215    23    77    19   114 0.67 -
31119at6656_56086_0:003184|TRINITY_DN71555_c11_g1_i1:665-1303|+    -            213 43728at6656          -            431   2.7e-10   38.9   0.1   2   2   2.3e-05   0.00042   18.5   0.1   169   224   114   171   107   203 0.74 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i1:2850-3737|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   1   3      0.14       2.6    6.1   0.0   399   431     1    31     1    31 0.90 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i1:2850-3737|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   2   3   8.9e-07   1.6e-05   23.2   0.4   371   430    65   121    40   122 0.90 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i1:2850-3737|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   3   3     0.015      0.28    9.2   0.1   370   430   191   248   152   249 0.78 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i2:2852-3739|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   1   3      0.14       2.6    6.1   0.0   399   431     1    31     1    31 0.90 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i2:2852-3739|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   2   3   8.9e-07   1.6e-05   23.2   0.4   371   430    65   121    40   122 0.90 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i2:2852-3739|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   3   3     0.015      0.28    9.2   0.1   370   430   191   248   152   249 0.78 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i5:2836-3723|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   1   3      0.14       2.6    6.1   0.0   399   431     1    31     1    31 0.90 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i5:2836-3723|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   2   3   8.9e-07   1.6e-05   23.2   0.4   371   430    65   121    40   122 0.90 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i5:2836-3723|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   3   3     0.015      0.28    9.2   0.1   370   430   191   248   152   249 0.78 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i6:2834-3721|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   1   3      0.14       2.6    6.1   0.0   399   431     1    31     1    31 0.90 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i6:2834-3721|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   2   3   8.9e-07   1.6e-05   23.2   0.4   371   430    65   121    40   122 0.90 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i6:2834-3721|-   -            296 43728at6656          -            431   3.2e-10   38.7   3.7   3   3     0.015      0.28    9.2   0.1   370   430   191   248   152   249 0.78 -
96592at6656_294128_0:0045ca|TRINITY_DN71446_c0_g2_i2:468-1442|+    -            325 43728at6656          -            431   3.7e-10   38.5   1.1   1   3   0.00012    0.0021   16.2   0.2   171   245     2    79     1   122 0.82 -
96592at6656_294128_0:0045ca|TRINITY_DN71446_c0_g2_i2:468-1442|+    -            325 43728at6656          -            431   3.7e-10   38.5   1.1   2   3   6.2e-05    0.0012   17.1   0.1   166   206   176   216   165   226 0.89 -
96592at6656_294128_0:0045ca|TRINITY_DN71446_c0_g2_i2:468-1442|+    -            325 43728at6656          -            431   3.7e-10   38.5   1.1   3   3       3.9        72    1.3   0.0   385   428   269   311   243   316 0.74 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-    -            312 43728at6656          -            431   3.9e-10   38.4   5.0   1   4      0.41       7.7    4.5   0.0   185   233     7    60     4    69 0.71 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-    -            312 43728at6656          -            431   3.9e-10   38.4   5.0   2   4    0.0009     0.017   13.3   0.0   141   275    48   192    43   215 0.63 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-    -            312 43728at6656          -            431   3.9e-10   38.4   5.0   3   4    0.0098      0.18    9.8   0.1   170   207   212   249   202   262 0.80 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-    -            312 43728at6656          -            431   3.9e-10   38.4   5.0   4   4    0.0021     0.039   12.1   0.2   177   215   262   301   249   307 0.81 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+   -           1182 43728at6656          -            431   5.6e-10   37.9   0.8   1   1   3.4e-10   6.3e-09   34.4   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+   -           1182 43728at6656          -            431   5.6e-10   37.9   0.8   1   1   3.4e-10   6.3e-09   34.4   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+    -           1182 43728at6656          -            431   5.6e-10   37.9   0.8   1   1   3.4e-10   6.3e-09   34.4   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+    -           1182 43728at6656          -            431   5.6e-10   37.9   0.8   1   1   3.4e-10   6.3e-09   34.4   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+   -           1162 43728at6656          -            431   5.8e-10   37.9   0.7   1   1   3.7e-10   6.8e-09   34.3   0.1   167   272    31   140    11   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+   -           1204 43728at6656          -            431     6e-10   37.8   0.8   1   1   3.5e-10   6.5e-09   34.4   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+   -           1204 43728at6656          -            431     6e-10   37.8   0.8   1   1   3.5e-10   6.5e-09   34.4   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i29:116-3973|+   -           1204 43728at6656          -            431     6e-10   37.8   0.8   1   1   3.5e-10   6.5e-09   34.4   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i9:116-3902|+    -           1204 43728at6656          -            431     6e-10   37.8   0.8   1   1   3.5e-10   6.5e-09   34.4   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+   -           1184 43728at6656          -            431   6.1e-10   37.8   0.7   1   1   3.7e-10     7e-09   34.3   0.1   167   272    31   140    11   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+   -           1184 43728at6656          -            431   6.1e-10   37.8   0.7   1   1   3.7e-10     7e-09   34.3   0.1   167   272    31   140    11   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+    -           1184 43728at6656          -            431   6.1e-10   37.8   0.7   1   1   3.7e-10     7e-09   34.3   0.1   167   272    31   140    11   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+    -           1184 43728at6656          -            431   6.1e-10   37.8   0.7   1   1   3.7e-10     7e-09   34.3   0.1   167   272    31   140    11   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i20:116-3541|+   -           1142 43728at6656          -            431   6.1e-10   37.8   0.2   1   1   3.2e-10   5.9e-09   34.5   0.1   167   272    51   160    15   175 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i25:116-3787|+   -           1142 43728at6656          -            431   6.1e-10   37.8   0.2   1   1   3.2e-10   5.9e-09   34.5   0.1   167   272    51   160    15   175 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i30:116-3962|+   -           1142 43728at6656          -            431   6.1e-10   37.8   0.2   1   1   3.2e-10   5.9e-09   34.5   0.1   167   272    51   160    15   175 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i3:116-3716|+    -           1142 43728at6656          -            431   6.1e-10   37.8   0.2   1   1   3.2e-10   5.9e-09   34.5   0.1   167   272    51   160    15   175 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i10:116-3607|+   -           1164 43728at6656          -            431   6.5e-10   37.7   0.2   1   1   3.3e-10   6.2e-09   34.5   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i13:116-3782|+   -           1164 43728at6656          -            431   6.5e-10   37.7   0.2   1   1   3.3e-10   6.2e-09   34.5   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i17:116-4028|+   -           1164 43728at6656          -            431   6.5e-10   37.7   0.2   1   1   3.3e-10   6.2e-09   34.5   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i28:116-3853|+   -           1164 43728at6656          -            431   6.5e-10   37.7   0.2   1   1   3.3e-10   6.2e-09   34.5   0.1   167   272    51   160    15   174 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+   -           1144 43728at6656          -            431     7e-10   37.6   0.2   1   1   3.6e-10   6.7e-09   34.3   0.1   167   272    31   140    11   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+    -           1144 43728at6656          -            431     7e-10   37.6   0.2   1   1   3.6e-10   6.7e-09   34.3   0.1   167   272    31   140    11   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+   -           1144 43728at6656          -            431     7e-10   37.6   0.2   1   1   3.6e-10   6.7e-09   34.3   0.1   167   272    31   140    11   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i8:110-3716|+    -           1144 43728at6656          -            431     7e-10   37.6   0.2   1   1   3.6e-10   6.7e-09   34.3   0.1   167   272    31   140    11   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+   -            900 43728at6656          -            431   7.7e-10   37.4   1.5   1   2   2.3e-10   4.2e-09   35.0   0.1   167   272    51   160    11   175 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+   -            900 43728at6656          -            431   7.7e-10   37.4   1.5   2   2       8.4   1.6e+02    0.2   0.0   172   207   265   300   239   322 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+   -            900 43728at6656          -            431   7.7e-10   37.4   1.5   1   2   2.3e-10   4.2e-09   35.0   0.1   167   272    51   160    11   175 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+   -            900 43728at6656          -            431   7.7e-10   37.4   1.5   2   2       8.4   1.6e+02    0.2   0.0   172   207   265   300   239   322 0.82 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-    -            272 43728at6656          -            431   8.1e-10   37.4   2.7   1   3   0.00049    0.0092   14.1   0.0   141   275     8   152     3   179 0.64 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-    -            272 43728at6656          -            431   8.1e-10   37.4   2.7   2   3    0.0077      0.14   10.2   0.1   169   207   171   209   161   222 0.81 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-    -            272 43728at6656          -            431   8.1e-10   37.4   2.7   3   3    0.0018     0.033   12.3   0.2   177   215   222   261   210   267 0.81 -
24255at6656_294128_0:002352|TRINITY_DN79185_c7_g1_i6:713-2908|-    -            613 43728at6656          -            431   9.2e-10   37.2   0.4   1   3   0.00015    0.0028   15.8   0.0   162   411   259   323   229   339 0.56 -
24255at6656_294128_0:002352|TRINITY_DN79185_c7_g1_i6:713-2908|-    -            613 43728at6656          -            431   9.2e-10   37.2   0.4   2   3    0.0011      0.02   13.0   0.0   330   426   462   555   443   559 0.87 -
24255at6656_294128_0:002352|TRINITY_DN79185_c7_g1_i6:713-2908|-    -            613 43728at6656          -            431   9.2e-10   37.2   0.4   3   3      0.34       6.4    4.8   0.2   393   429   574   613   566   613 0.78 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i4:405-896|-    -            164 43728at6656          -            431   9.3e-10   37.2   0.0   1   2       1.1        20    3.1   0.0   372   422     3    57     1    61 0.69 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i4:405-896|-    -            164 43728at6656          -            431   9.3e-10   37.2   0.0   2   2   4.6e-10   8.6e-09   34.0   0.0   325   429    47   149    35   150 0.84 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i7:405-896|-    -            164 43728at6656          -            431   9.3e-10   37.2   0.0   1   2       1.1        20    3.1   0.0   372   422     3    57     1    61 0.69 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i7:405-896|-    -            164 43728at6656          -            431   9.3e-10   37.2   0.0   2   2   4.6e-10   8.6e-09   34.0   0.0   325   429    47   149    35   150 0.84 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i3:1808-2602|+    -            265 43728at6656          -            431   9.6e-10   37.1   1.4   1   2   1.2e-05   0.00023   19.4   0.2   369   429    17    75     2    77 0.77 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i3:1808-2602|+    -            265 43728at6656          -            431   9.6e-10   37.1   1.4   2   2   0.00013    0.0023   16.1   0.1   325   429   124   232   112   234 0.68 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i5:676-1470|+     -            265 43728at6656          -            431   9.6e-10   37.1   1.4   1   2   1.2e-05   0.00023   19.4   0.2   369   429    17    75     2    77 0.77 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i5:676-1470|+     -            265 43728at6656          -            431   9.6e-10   37.1   1.4   2   2   0.00013    0.0023   16.1   0.1   325   429   124   232   112   234 0.68 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-       -            181 43728at6656          -            431   1.2e-09   36.8   1.4   1   2    0.0014     0.026   12.7   0.1   400   431     1    32     1    32 0.95 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i2:331-873|-       -            181 43728at6656          -            431   1.2e-09   36.8   1.4   2   2   1.6e-06     3e-05   22.3   0.1   370   429    58   117    41   119 0.92 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-       -            181 43728at6656          -            431   1.2e-09   36.8   1.4   1   2    0.0014     0.026   12.7   0.1   400   431     1    32     1    32 0.95 -
96971at6656_7160_0:0032fb|TRINITY_DN86919_c6_g1_i6:331-873|-       -            181 43728at6656          -            431   1.2e-09   36.8   1.4   2   2   1.6e-06     3e-05   22.3   0.1   370   429    58   117    41   119 0.92 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+   -            920 43728at6656          -            431   1.3e-09   36.6   3.0   1   2   2.6e-10   4.8e-09   34.8   0.1   167   272    31   140     9   155 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+   -            920 43728at6656          -            431   1.3e-09   36.6   3.0   2   2       8.7   1.6e+02    0.1   0.0   172   207   245   280   219   302 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+    -            920 43728at6656          -            431   1.3e-09   36.6   3.0   1   2   2.6e-10   4.8e-09   34.8   0.1   167   272    31   140     9   155 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+    -            920 43728at6656          -            431   1.3e-09   36.6   3.0   2   2       8.7   1.6e+02    0.1   0.0   172   207   245   280   219   302 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+   -            940 43728at6656          -            431   1.6e-09   36.4   3.4   1   2   2.4e-10   4.5e-09   34.9   0.1   167   272    51   160    11   175 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+   -            940 43728at6656          -            431   1.6e-09   36.4   3.4   2   2       8.9   1.7e+02    0.1   0.0   172   207   265   300   239   322 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+   -            940 43728at6656          -            431   1.6e-09   36.4   3.4   1   2   2.4e-10   4.5e-09   34.9   0.1   167   272    51   160    11   175 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+   -            940 43728at6656          -            431   1.6e-09   36.4   3.4   2   2       8.9   1.7e+02    0.1   0.0   172   207   265   300   239   322 0.82 -
24255at6656_294128_0:002352|TRINITY_DN79185_c7_g1_i2:713-2566|-    -            618 43728at6656          -            431   1.9e-09   36.2   0.7   1   3   0.00025    0.0047   15.1   0.0   187   413   289   330   234   343 0.65 -
