#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83303at6656_6973_0:00313d|TRINITY_DN91732_c6_g2_i1:1-318|+        -            106 83303at6656          -            284   1.2e-61  207.7   1.5   1   1   2.7e-63   1.4e-61  207.5   1.5    27   126     5   106     2   106 0.97 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   3   3     0.013      0.64    8.4   0.1    30   102   484   555   471   566 0.84 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   1   3    0.0085      0.44    8.9   0.0     4    67    68   140    65   145 0.69 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   2   3       6.4   3.3e+02   -0.5   0.1   169   210   193   234   175   242 0.72 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   3   3     0.013      0.64    8.4   0.1    30   102   484   555   471   566 0.84 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   1   3    0.0085      0.44    8.9   0.0     4    67    68   140    65   145 0.69 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   2   3       6.4   3.3e+02   -0.5   0.1   169   210   193   234   175   242 0.72 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   3   3     0.013      0.64    8.4   0.1    30   102   484   555   471   566 0.84 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   1   3    0.0085      0.44    8.9   0.0     4    67    68   140    65   145 0.69 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   2   3       6.4   3.3e+02   -0.5   0.1   169   210   193   234   175   242 0.72 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   3   3     0.013      0.64    8.4   0.1    30   102   484   555   471   566 0.84 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i6:287-1123|-   -            279 83303at6656          -            284   0.00043   18.8   2.0   1   4      0.44        22    3.3   0.0    35   108    84   157    75   172 0.85 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i6:287-1123|-   -            279 83303at6656          -            284   0.00043   18.8   2.0   2   4      0.16       8.2    4.7   0.0     3    95   129   236   127   239 0.67 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i6:287-1123|-   -            279 83303at6656          -            284   0.00043   18.8   2.0   3   4     0.027       1.4    7.3   0.0    27    62   211   246   202   250 0.89 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i6:287-1123|-   -            279 83303at6656          -            284   0.00043   18.8   2.0   4   4     0.085       4.3    5.7   0.1   162   185   252   275   247   277 0.89 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i11:163-597|+    -            145 83303at6656          -            284   0.00045   18.7   0.0   1   1   5.9e-05     0.003   16.0   0.0    76   152    13    99     4   130 0.63 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i1:1922-2356|+   -            145 83303at6656          -            284   0.00045   18.7   0.0   1   1   5.9e-05     0.003   16.0   0.0    76   152    13    99     4   130 0.63 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i6:1939-2373|+   -            145 83303at6656          -            284   0.00045   18.7   0.0   1   1   5.9e-05     0.003   16.0   0.0    76   152    13    99     4   130 0.63 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i9:1981-2415|+   -            145 83303at6656          -            284   0.00045   18.7   0.0   1   1   5.9e-05     0.003   16.0   0.0    76   152    13    99     4   130 0.63 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+    -            729 83303at6656          -            284   0.00051   18.5   6.3   1   3      0.08       4.1    5.7   0.0    31    73    48    94    38   110 0.80 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+    -            729 83303at6656          -            284   0.00051   18.5   6.3   2   3      0.16       8.4    4.7   0.2    14    63   594   642   581   652 0.77 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+    -            729 83303at6656          -            284   0.00051   18.5   6.3   3   3     0.034       1.8    6.9   0.5    30    76   661   708   655   721 0.78 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+      -            266 83303at6656          -            284   0.00053   18.5   0.0   1   2      0.55        28    3.0   0.0   122   150    67    96    62   113 0.78 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+      -            266 83303at6656          -            284   0.00053   18.5   0.0   2   2   0.00044     0.023   13.1   0.0     8   148   114   251   107   258 0.81 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+    -            742 83303at6656          -            284   0.00053   18.5   6.3   1   3     0.081       4.1    5.7   0.0    31    73    48    94    38   110 0.80 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+    -            742 83303at6656          -            284   0.00053   18.5   6.3   2   3      0.18       9.1    4.6   0.2    14    62   594   641   581   649 0.77 -
54236at6656_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+    -            742 83303at6656          -            284   0.00053   18.5   6.3   3   3     0.034       1.8    6.9   0.6    30    76   661   708   648   718 0.79 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i1:331-933|-    -            201 83303at6656          -            284   0.00062   18.3   2.6   1   3     0.076       3.9    5.8   0.0     2    95    17   125    16   128 0.68 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i1:331-933|-    -            201 83303at6656          -            284   0.00062   18.3   2.6   2   3     0.017      0.86    8.0   0.0    27    63   100   136    95   140 0.88 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i1:331-933|-    -            201 83303at6656          -            284   0.00062   18.3   2.6   3   3    0.0062      0.31    9.4   1.8   139   195   124   174   119   188 0.72 -
58119at6656_168631_0:000bf2|TRINITY_DN76830_c5_g1_i4:37-411|+     -            125 83303at6656          -            284   0.00066   18.2   0.2   1   2   0.00011    0.0057   15.1   0.2    43   100    12    68     4    73 0.79 -
58119at6656_168631_0:000bf2|TRINITY_DN76830_c5_g1_i4:37-411|+     -            125 83303at6656          -            284   0.00066   18.2   0.2   2   2    0.0069      0.35    9.2   0.1    22    64    33    75    30    88 0.84 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i11:1060-3516|- -            819 83303at6656          -            284    0.0007   18.1   0.1   1   2    0.0019     0.097   11.1   0.1    29   204    16   181    11   183 0.75 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i11:1060-3516|- -            819 83303at6656          -            284    0.0007   18.1   0.1   2   2     0.082       4.2    5.7   0.0   158   202   178   221   149   228 0.71 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i14:1072-3519|- -            816 83303at6656          -            284    0.0007   18.1   0.1   1   2    0.0011     0.054   11.9   0.1    28   206    15   183     7   185 0.78 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i14:1072-3519|- -            816 83303at6656          -            284    0.0007   18.1   0.1   2   2      0.15       7.4    4.9   0.0   159   204   179   223   175   229 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i21:1059-3506|- -            816 83303at6656          -            284    0.0007   18.1   0.1   1   2    0.0011     0.054   11.9   0.1    28   206    15   183     7   185 0.78 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i21:1059-3506|- -            816 83303at6656          -            284    0.0007   18.1   0.1   2   2      0.15       7.4    4.9   0.0   159   204   179   223   175   229 0.88 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i1:15-1819|+   -            569 83303at6656          -            284   0.00074   18.0   7.9   1   3    0.0026      0.13   10.6   0.5    28   194   273   432   267   434 0.79 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i1:15-1819|+   -            569 83303at6656          -            284   0.00074   18.0   7.9   2   3     0.015      0.76    8.1   0.1    24   142   399   519   391   524 0.73 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i1:15-1819|+   -            569 83303at6656          -            284   0.00074   18.0   7.9   3   3     0.073       3.7    5.9   0.3    38    75   503   536   488   566 0.69 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i9:1060-4103|-  -            833 83303at6656          -            284   0.00075   18.0   0.1   1   2    0.0019     0.094   11.1   0.1    29   204    16   181     8   183 0.76 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i9:1060-4103|-  -            833 83303at6656          -            284   0.00075   18.0   0.1   2   2      0.15       7.7    4.8   0.0   159   204   179   223   175   228 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i1:1060-3561|-  -            834 83303at6656          -            284   0.00075   18.0   0.1   1   2    0.0019     0.094   11.1   0.1    29   204    16   181     8   183 0.76 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i1:1060-3561|-  -            834 83303at6656          -            284   0.00075   18.0   0.1   2   2      0.15       7.8    4.8   0.0   159   204   179   223   175   228 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i5:1073-3574|-  -            834 83303at6656          -            284   0.00075   18.0   0.1   1   2    0.0019     0.094   11.1   0.1    29   204    16   181     8   183 0.76 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i5:1073-3574|-  -            834 83303at6656          -            284   0.00075   18.0   0.1   2   2      0.15       7.8    4.8   0.0   159   204   179   223   175   228 0.88 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i3:15-1727|+   -            571 83303at6656          -            284   0.00079   17.9   7.9   1   3    0.0023      0.12   10.8   1.4    28   197   275   437   269   442 0.82 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i3:15-1727|+   -            571 83303at6656          -            284   0.00079   17.9   7.9   2   3     0.014       0.7    8.2   0.1    24   142   401   521   392   526 0.73 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i3:15-1727|+   -            571 83303at6656          -            284   0.00079   17.9   7.9   3   3     0.091       4.7    5.5   1.2    37    76   504   539   464   569 0.69 -
28519at6656_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-    -            315 83303at6656          -            284   0.00088   17.8   0.2   1   1   6.5e-05    0.0033   15.9   0.2   122   216    61   154    51   175 0.82 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i8:1059-4009|-  -            802 83303at6656          -            284   0.00093   17.7   0.2   1   2    0.0014     0.071   11.5   0.1    30   206     4   170     1   172 0.76 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i8:1059-4009|-  -            802 83303at6656          -            284   0.00093   17.7   0.2   2   2      0.14       7.3    4.9   0.0   159   204   166   210   162   216 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i13:1059-3467|- -            803 83303at6656          -            284   0.00093   17.7   0.2   1   2    0.0014     0.071   11.5   0.1    30   206     4   170     1   172 0.76 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i13:1059-3467|- -            803 83303at6656          -            284   0.00093   17.7   0.2   2   2      0.14       7.3    4.9   0.0   159   204   166   210   162   216 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i2:1072-3480|-  -            803 83303at6656          -            284   0.00093   17.7   0.2   1   2    0.0014     0.071   11.5   0.1    30   206     4   170     1   172 0.76 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i2:1072-3480|-  -            803 83303at6656          -            284   0.00093   17.7   0.2   2   2      0.14       7.3    4.9   0.0   159   204   166   210   162   216 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i12:1060-4019|- -            805 83303at6656          -            284   0.00094   17.7   0.2   1   2    0.0014     0.071   11.5   0.1    30   206     4   170     1   172 0.76 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i12:1060-4019|- -            805 83303at6656          -            284   0.00094   17.7   0.2   2   2      0.14       7.3    4.9   0.0   159   204   166   210   162   216 0.88 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i7:1060-3477|-  -            806 83303at6656          -            284   0.00094   17.7   0.2   1   2    0.0014     0.071   11.5   0.1    30   206     4   170     1   172 0.76 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i7:1060-3477|-  -            806 83303at6656          -            284   0.00094   17.7   0.2   2   2      0.14       7.3    4.9   0.0   159   204   166   210   162   216 0.88 -
28519at6656_7539_0:001079|TRINITY_DN73479_c18_g1_i5:253-852|-     -            200 83303at6656          -            284   0.00096   17.6   0.3   1   1   2.6e-05    0.0013   17.2   0.3   122   216    60   153    50   163 0.81 -
96592at6656_156304_0:000966|TRINITY_DN90840_c6_g1_i9:2176-2937|+  -            254 83303at6656          -            284   0.00097   17.6   1.6   1   1   0.00051     0.026   12.9   0.8     3   112    81   197    80   201 0.70 -
96592at6656_156304_0:000966|TRINITY_DN90840_c6_g1_i8:2176-2943|+  -            256 83303at6656          -            284   0.00098   17.6   1.6   1   1   0.00052     0.027   12.9   0.8     3   112    81   197    80   201 0.70 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i10:1060-4064|- -            820 83303at6656          -            284     0.001   17.6   0.2   1   2    0.0024      0.12   10.7   0.1    30   204     4   168     1   170 0.74 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i10:1060-4064|- -            820 83303at6656          -            284     0.001   17.6   0.2   2   2      0.16       8.2    4.7   0.0   159   204   166   210   163   215 0.89 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i15:1073-4077|- -            820 83303at6656          -            284     0.001   17.6   0.2   1   2    0.0024      0.12   10.7   0.1    30   204     4   168     1   170 0.74 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i15:1073-4077|- -            820 83303at6656          -            284     0.001   17.6   0.2   2   2      0.16       8.2    4.7   0.0   159   204   166   210   163   215 0.89 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i16:1060-3522|- -            821 83303at6656          -            284     0.001   17.6   0.2   1   2    0.0024      0.12   10.7   0.1    30   204     4   168     1   170 0.74 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i16:1060-3522|- -            821 83303at6656          -            284     0.001   17.6   0.2   2   2      0.16       8.2    4.7   0.0   159   204   166   210   163   215 0.89 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i20:1073-3535|- -            821 83303at6656          -            284     0.001   17.6   0.2   1   2    0.0024      0.12   10.7   0.1    30   204     4   168     1   170 0.74 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i20:1073-3535|- -            821 83303at6656          -            284     0.001   17.6   0.2   2   2      0.16       8.2    4.7   0.0   159   204   166   210   163   215 0.89 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i7:1241-1768|+  -            176 83303at6656          -            284    0.0011   17.4   0.0   1   1   2.7e-05    0.0014   17.1   0.0    28   151    16   137     9   175 0.81 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i3:1060-3522|-  -            821 83303at6656          -            284    0.0011   17.4   0.1   1   2    0.0075      0.38    9.1   0.1    32   198     6   162     1   165 0.64 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i3:1060-3522|-  -            821 83303at6656          -            284    0.0011   17.4   0.1   2   2     0.081       4.1    5.7   0.0   158   202   165   208   136   216 0.71 -
28519at6656_77166_0:00242c|TRINITY_DN73479_c18_g1_i1:417-1681|-   -            314 83303at6656          -            284    0.0011   17.4   0.3   1   1   6.4e-05    0.0033   15.9   0.2   122   216    60   153    50   174 0.82 -
81307at6656_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+    -            137 83303at6656          -            284    0.0011   17.4   4.9   1   2     0.026       1.3    7.4   0.1   171   199     9    37     2    40 0.84 -
81307at6656_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+    -            137 83303at6656          -            284    0.0011   17.4   4.9   2   2    0.0028      0.14   10.5   1.8    30    65    50    87    38   136 0.59 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i2:1299-1826|+  -            176 83303at6656          -            284    0.0013   17.2   0.0   1   1   3.3e-05    0.0017   16.9   0.0    28   151    16   137     9   175 0.84 -
107802at6656_13686_0:000af8|TRINITY_DN93240_c4_g1_i6:1269-1796|+  -            176 83303at6656          -            284    0.0013   17.2   0.0   1   1   3.3e-05    0.0017   16.9   0.0    28   151    16   137     9   175 0.84 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i2:357-578|+      -             74 83303at6656          -            284    0.0027   16.2   0.1   1   1   5.5e-05    0.0028   16.1   0.1    29   102     2    74     1    74 0.92 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i5:299-520|+      -             74 83303at6656          -            284    0.0027   16.2   0.1   1   1   5.5e-05    0.0028   16.1   0.1    29   102     2    74     1    74 0.92 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i6:327-548|+      -             74 83303at6656          -            284    0.0027   16.2   0.1   1   1   5.5e-05    0.0028   16.1   0.1    29   102     2    74     1    74 0.92 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i7:299-520|+      -             74 83303at6656          -            284    0.0027   16.2   0.1   1   1   5.5e-05    0.0028   16.1   0.1    29   102     2    74     1    74 0.92 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i8:327-548|+      -             74 83303at6656          -            284    0.0027   16.2   0.1   1   1   5.5e-05    0.0028   16.1   0.1    29   102     2    74     1    74 0.92 -
66229at6656_133901_0:0031e9|TRINITY_DN77260_c8_g1_i1:4-1521|+     -            506 83303at6656          -            284    0.0036   15.8   0.0   1   3      0.21        10    4.4   0.0    80   197    50   168    30   179 0.68 -
66229at6656_133901_0:0031e9|TRINITY_DN77260_c8_g1_i1:4-1521|+     -            506 83303at6656          -            284    0.0036   15.8   0.0   2   3       9.4   4.8e+02   -1.0   0.0   121   148   175   200   169   205 0.76 -
66229at6656_133901_0:0031e9|TRINITY_DN77260_c8_g1_i1:4-1521|+     -            506 83303at6656          -            284    0.0036   15.8   0.0   3   3     0.017      0.88    7.9   0.0    26    91   248   311   234   353 0.66 -
28519at6656_136037_0:000a01|TRINITY_DN73479_c18_g1_i4:166-1983|-  -            606 83303at6656          -            284     0.004   15.6   0.2   1   1   0.00023     0.012   14.1   0.3   122   216    50   143    41   155 0.81 -
31196at6656_1218281_0:002752|TRINITY_DN82334_c12_g1_i3:715-1107|+ -            131 83303at6656          -            284    0.0046   15.4   0.0   1   2     0.032       1.6    7.0   0.0    79   102    29    52    18    62 0.90 -
31196at6656_1218281_0:002752|TRINITY_DN82334_c12_g1_i3:715-1107|+ -            131 83303at6656          -            284    0.0046   15.4   0.0   2   2      0.07       3.6    5.9   0.0   173   215    71   117    65   128 0.76 -
28519at6656_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-  -            606 83303at6656          -            284    0.0048   15.3   0.3   1   1   0.00023     0.012   14.1   0.3   122   216    50   143    41   155 0.81 -
83755at6656_54969_0:0008c2|TRINITY_DN86669_c5_g1_i3:575-1495|-    -            307 83303at6656          -            284    0.0049   15.3   0.0   1   3      0.26        13    4.1   0.0   169   239    16    85     6   132 0.68 -
83755at6656_54969_0:0008c2|TRINITY_DN86669_c5_g1_i3:575-1495|-    -            307 83303at6656          -            284    0.0049   15.3   0.0   2   3       1.1        58    2.0   0.0   174   209   194   230   180   242 0.79 -
83755at6656_54969_0:0008c2|TRINITY_DN86669_c5_g1_i3:575-1495|-    -            307 83303at6656          -            284    0.0049   15.3   0.0   3   3     0.087       4.4    5.6   0.0    41    96   243   298   231   302 0.90 -
66028at6656_438502_0:002670|TRINITY_DN83891_c8_g7_i1:258-1295|-   -            346 83303at6656          -            284    0.0052   15.2   2.3   1   2       2.8   1.4e+02    0.6   0.1    39    62   129   153   116   232 0.58 -
66028at6656_438502_0:002670|TRINITY_DN83891_c8_g7_i1:258-1295|-   -            346 83303at6656          -            284    0.0052   15.2   2.3   2   2   0.00027     0.014   13.9   0.4    27    64   263   301   226   335 0.85 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+       -            217 83303at6656          -            284    0.0056   15.1   0.2   1   2    0.0016     0.081   11.3   0.1     2   142     8   154     7   163 0.59 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+       -            217 83303at6656          -            284    0.0056   15.1   0.2   2   2    0.0054      0.27    9.6   0.0    84   142    97   154    91   206 0.64 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i10:3297-3851|- -            185 83303at6656          -            284    0.0064   14.9   0.2   1   3     0.017      0.85    8.0   0.0    23    98     8    82     2    86 0.78 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i10:3297-3851|- -            185 83303at6656          -            284    0.0064   14.9   0.2   2   3      0.13       6.6    5.1   0.0    23    61    50    88    36   103 0.70 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i10:3297-3851|- -            185 83303at6656          -            284    0.0064   14.9   0.2   3   3      0.95        48    2.2   0.1   169   192   114   137   107   147 0.82 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i4:3316-3870|-  -            185 83303at6656          -            284    0.0064   14.9   0.2   1   3     0.017      0.85    8.0   0.0    23    98     8    82     2    86 0.78 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i4:3316-3870|-  -            185 83303at6656          -            284    0.0064   14.9   0.2   2   3      0.13       6.6    5.1   0.0    23    61    50    88    36   103 0.70 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i4:3316-3870|-  -            185 83303at6656          -            284    0.0064   14.9   0.2   3   3      0.95        48    2.2   0.1   169   192   114   137   107   147 0.82 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i5:3316-3870|-  -            185 83303at6656          -            284    0.0064   14.9   0.2   1   3     0.017      0.85    8.0   0.0    23    98     8    82     2    86 0.78 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i5:3316-3870|-  -            185 83303at6656          -            284    0.0064   14.9   0.2   2   3      0.13       6.6    5.1   0.0    23    61    50    88    36   103 0.70 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i5:3316-3870|-  -            185 83303at6656          -            284    0.0064   14.9   0.2   3   3      0.95        48    2.2   0.1   169   192   114   137   107   147 0.82 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i7:3297-3851|-  -            185 83303at6656          -            284    0.0064   14.9   0.2   1   3     0.017      0.85    8.0   0.0    23    98     8    82     2    86 0.78 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i7:3297-3851|-  -            185 83303at6656          -            284    0.0064   14.9   0.2   2   3      0.13       6.6    5.1   0.0    23    61    50    88    36   103 0.70 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i7:3297-3851|-  -            185 83303at6656          -            284    0.0064   14.9   0.2   3   3      0.95        48    2.2   0.1   169   192   114   137   107   147 0.82 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-   -            355 83303at6656          -            284    0.0065   14.9   0.4   1   3       8.6   4.4e+02   -0.9   0.0    35    58     3    27     2    45 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-   -            355 83303at6656          -            284    0.0065   14.9   0.4   2   3         5   2.5e+02   -0.2   0.1    37    62   177   202   167   240 0.75 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i12:834-1898|-   -            355 83303at6656          -            284    0.0065   14.9   0.4   3   3    0.0026      0.13   10.6   0.0    79   150   259   331   252   352 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-    -            355 83303at6656          -            284    0.0065   14.9   0.4   1   3       8.6   4.4e+02   -0.9   0.0    35    58     3    27     2    45 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-    -            355 83303at6656          -            284    0.0065   14.9   0.4   2   3         5   2.5e+02   -0.2   0.1    37    62   177   202   167   240 0.75 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i2:191-1255|-    -            355 83303at6656          -            284    0.0065   14.9   0.4   3   3    0.0026      0.13   10.6   0.0    79   150   259   331   252   352 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-    -            355 83303at6656          -            284    0.0065   14.9   0.4   1   3       8.6   4.4e+02   -0.9   0.0    35    58     3    27     2    45 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-    -            355 83303at6656          -            284    0.0065   14.9   0.4   2   3         5   2.5e+02   -0.2   0.1    37    62   177   202   167   240 0.75 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i5:834-1898|-    -            355 83303at6656          -            284    0.0065   14.9   0.4   3   3    0.0026      0.13   10.6   0.0    79   150   259   331   252   352 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-    -            355 83303at6656          -            284    0.0065   14.9   0.4   1   3       8.6   4.4e+02   -0.9   0.0    35    58     3    27     2    45 0.78 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-    -            355 83303at6656          -            284    0.0065   14.9   0.4   2   3         5   2.5e+02   -0.2   0.1    37    62   177   202   167   240 0.75 -
58110at6656_62625_0:00255f|TRINITY_DN92934_c7_g1_i8:834-1898|-    -            355 83303at6656          -            284    0.0065   14.9   0.4   3   3    0.0026      0.13   10.6   0.0    79   150   259   331   252   352 0.78 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-   -            349 83303at6656          -            284    0.0071   14.8   0.4   1   3       8.3   4.2e+02   -0.9   0.0    35    58     3    27     2    47 0.78 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-   -            349 83303at6656          -            284    0.0071   14.8   0.4   2   3         5   2.5e+02   -0.1   0.0    37    62   177   202   167   237 0.75 -
58110at6656_34638_0:00296c|TRINITY_DN92934_c7_g1_i10:852-1898|-   -            349 83303at6656          -            284    0.0071   14.8   0.4   3   3    0.0032      0.16   10.3   0.0    79   150   259   331   253   345 0.79 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i3:298-1869|-  -            524 83303at6656          -            284    0.0072   14.8   0.2   1   2     0.023       1.1    7.5   0.0   134   199    71   134    56   144 0.82 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i3:298-1869|-  -            524 83303at6656          -            284    0.0072   14.8   0.2   2   2      0.25        13    4.1   0.0   123   147   349   374   316   398 0.73 -
