#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96592at6656_294128_0:0045ca|TRINITY_DN71446_c0_g2_i2:468-1442|+   -            325 96592at6656          -            260  2.1e-118  393.7   4.3   1   1  1.4e-116  4.2e-115  382.9   4.3     1   260     1   321     1   321 0.87 -
58110at6656_34638_0:00296c|TRINITY_DN73327_c12_g1_i2:637-1737|-   -            367 96592at6656          -            260   2.7e-06   26.3   0.1   1   4      0.96        28    3.3   0.0    12    43    10    41     2    63 0.64 -
58110at6656_34638_0:00296c|TRINITY_DN73327_c12_g1_i2:637-1737|-   -            367 96592at6656          -            260   2.7e-06   26.3   0.1   2   4     0.059       1.7    7.3   0.1     2    49    86   134    85   172 0.68 -
58110at6656_34638_0:00296c|TRINITY_DN73327_c12_g1_i2:637-1737|-   -            367 96592at6656          -            260   2.7e-06   26.3   0.1   3   4      0.66        19    3.8   0.0   222   239   251   268   246   281 0.84 -
58110at6656_34638_0:00296c|TRINITY_DN73327_c12_g1_i2:637-1737|-   -            367 96592at6656          -            260   2.7e-06   26.3   0.1   4   4      0.13       3.9    6.1   0.0   215   254   286   327   277   333 0.77 -
31196at6656_56086_0:000590|TRINITY_DN81367_c0_g1_i1:6-341|-       -            112 96592at6656          -            260   3.4e-06   26.0   2.2   1   2   0.00012    0.0036   16.1   1.2    26    86     2    68     1    79 0.77 -
31196at6656_56086_0:000590|TRINITY_DN81367_c0_g1_i1:6-341|-       -            112 96592at6656          -            260   3.4e-06   26.0   2.2   2   2    0.0087      0.25   10.0   0.0     6    48    72   112    67   112 0.79 -
19590at6656_76194_0:0029c2|TRINITY_DN84760_c5_g1_i1:69-518|-      -            150 96592at6656          -            260     4e-06   25.8   0.8   1   3       1.6        48    2.5   0.1   109   138    39    71    23    79 0.71 -
19590at6656_76194_0:0029c2|TRINITY_DN84760_c5_g1_i1:69-518|-      -            150 96592at6656          -            260     4e-06   25.8   0.8   2   3   2.1e-05   0.00063   18.5   0.1   221   258    75   112    68   114 0.90 -
19590at6656_76194_0:0029c2|TRINITY_DN84760_c5_g1_i1:69-518|-      -            150 96592at6656          -            260     4e-06   25.8   0.8   3   3      0.79        23    3.6   0.0   213   248   111   144   107   150 0.70 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i2:47-1535|+    -            409 96592at6656          -            260     4e-06   25.7   9.2   1   5   0.00031     0.009   14.8   1.2     5    77    72   150    68   170 0.81 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i2:47-1535|+    -            409 96592at6656          -            260     4e-06   25.7   9.2   2   5       2.8        82    1.8   0.1   234   252   206   224   195   230 0.85 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i2:47-1535|+    -            409 96592at6656          -            260     4e-06   25.7   9.2   3   5      0.19       5.5    5.6   0.0   135   162   244   271   227   306 0.78 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i2:47-1535|+    -            409 96592at6656          -            260     4e-06   25.7   9.2   4   5      0.39        11    4.6   0.0    21    60   352   391   345   402 0.81 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i2:47-1535|+    -            409 96592at6656          -            260     4e-06   25.7   9.2   5   5       6.1   1.8e+02    0.7   0.0   142   160   390   408   388   409 0.87 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i4:47-1689|+    -            409 96592at6656          -            260     4e-06   25.7   9.2   1   5   0.00031     0.009   14.8   1.2     5    77    72   150    68   170 0.81 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i4:47-1689|+    -            409 96592at6656          -            260     4e-06   25.7   9.2   2   5       2.8        82    1.8   0.1   234   252   206   224   195   230 0.85 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i4:47-1689|+    -            409 96592at6656          -            260     4e-06   25.7   9.2   3   5      0.19       5.5    5.6   0.0   135   162   244   271   227   306 0.78 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i4:47-1689|+    -            409 96592at6656          -            260     4e-06   25.7   9.2   4   5      0.39        11    4.6   0.0    21    60   352   391   345   402 0.81 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i4:47-1689|+    -            409 96592at6656          -            260     4e-06   25.7   9.2   5   5       6.1   1.8e+02    0.7   0.0   142   160   390   408   388   409 0.87 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+    -            273 96592at6656          -            260   4.3e-06   25.6   0.1   1   1   3.3e-07   9.7e-06   24.5   0.1     2    83     1    91     1   176 0.86 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+    -            273 96592at6656          -            260   4.3e-06   25.6   0.1   1   1   3.3e-07   9.7e-06   24.5   0.1     2    83     1    91     1   176 0.86 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+ -            458 96592at6656          -            260   4.3e-06   25.6   1.9   1   4      0.36        11    4.7   0.0     8    46   145   182   138   191 0.84 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+ -            458 96592at6656          -            260   4.3e-06   25.6   1.9   2   4       0.3       8.8    5.0   0.1   222   252   193   223   188   229 0.88 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+ -            458 96592at6656          -            260   4.3e-06   25.6   1.9   3   4    0.0067       0.2   10.4   0.1     3    59   234   290   232   303 0.87 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+ -            458 96592at6656          -            260   4.3e-06   25.6   1.9   4   4         9   2.6e+02    0.1   0.0   229   253   374   398   364   403 0.75 -
83755at6656_168631_0:002077|TRINITY_DN82339_c12_g1_i6:747-1151|-  -            135 96592at6656          -            260     5e-06   25.4   0.1   1   1   5.3e-07   1.6e-05   23.8   0.0     2    76    13    89    12   101 0.87 -
83755at6656_110193_0:002a12|TRINITY_DN90217_c3_g1_i2:292-1158|+   -            289 96592at6656          -            260     5e-06   25.4   0.1   1   1   5.7e-07   1.7e-05   23.7   0.0     2    83     1    91     1   103 0.83 -
83755at6656_110193_0:002a12|TRINITY_DN90217_c3_g1_i4:390-1256|+   -            289 96592at6656          -            260     5e-06   25.4   0.1   1   1   5.7e-07   1.7e-05   23.7   0.0     2    83     1    91     1   103 0.83 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i4:287-1003|-   -            239 96592at6656          -            260   5.2e-06   25.4   0.1   1   2    0.0071      0.21   10.3   0.0   135   191    45   108    36   121 0.76 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i4:287-1003|-   -            239 96592at6656          -            260   5.2e-06   25.4   0.1   2   2    0.0021     0.061   12.0   0.1   138   185   183   237   168   239 0.67 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i3:47-1270|+    -            408 96592at6656          -            260   5.7e-06   25.2  10.0   1   5   0.00031     0.009   14.8   1.2     5    77    72   150    68   170 0.81 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i3:47-1270|+    -            408 96592at6656          -            260   5.7e-06   25.2  10.0   2   5       2.7        79    1.8   0.1   233   252   205   224   193   230 0.85 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i3:47-1270|+    -            408 96592at6656          -            260   5.7e-06   25.2  10.0   3   5       0.2         6    5.5   0.0   135   162   244   271   227   301 0.79 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i3:47-1270|+    -            408 96592at6656          -            260   5.7e-06   25.2  10.0   4   5       1.2        34    3.0   0.0    21    58   352   389   345   400 0.78 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i3:47-1270|+    -            408 96592at6656          -            260   5.7e-06   25.2  10.0   5   5      0.36        11    4.7   0.1   137   160   384   407   374   408 0.80 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i5:47-1424|+    -            408 96592at6656          -            260   5.7e-06   25.2  10.0   1   5   0.00031     0.009   14.8   1.2     5    77    72   150    68   170 0.81 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i5:47-1424|+    -            408 96592at6656          -            260   5.7e-06   25.2  10.0   2   5       2.7        79    1.8   0.1   233   252   205   224   193   230 0.85 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i5:47-1424|+    -            408 96592at6656          -            260   5.7e-06   25.2  10.0   3   5       0.2         6    5.5   0.0   135   162   244   271   227   301 0.79 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i5:47-1424|+    -            408 96592at6656          -            260   5.7e-06   25.2  10.0   4   5       1.2        34    3.0   0.0    21    58   352   389   345   400 0.78 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i5:47-1424|+    -            408 96592at6656          -            260   5.7e-06   25.2  10.0   5   5      0.36        11    4.7   0.1   137   160   384   407   374   408 0.80 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+      -            234 96592at6656          -            260     6e-06   25.2   0.7   1   3    0.0079      0.23   10.1   0.0   215   255     5    45     2    49 0.86 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+      -            234 96592at6656          -            260     6e-06   25.2   0.7   2   3      0.28       8.4    5.0   0.1    16    86   124   199   110   207 0.68 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+      -            234 96592at6656          -            260     6e-06   25.2   0.7   3   3      0.05       1.5    7.5   0.0   133   160   206   233   193   234 0.83 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+      -            234 96592at6656          -            260     6e-06   25.2   0.7   1   3    0.0079      0.23   10.1   0.0   215   255     5    45     2    49 0.86 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+      -            234 96592at6656          -            260     6e-06   25.2   0.7   2   3      0.28       8.4    5.0   0.1    16    86   124   199   110   207 0.68 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+      -            234 96592at6656          -            260     6e-06   25.2   0.7   3   3      0.05       1.5    7.5   0.0   133   160   206   233   193   234 0.83 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i2:30-998|+    -            323 96592at6656          -            260   7.9e-06   24.8   1.8   1   2     0.075       2.2    6.9   0.0     5    60   121   173   118   180 0.87 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i2:30-998|+    -            323 96592at6656          -            260   7.9e-06   24.8   1.8   2   2   8.2e-05    0.0024   16.6   0.4     1    76   202   284   202   300 0.80 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i12:1847-2617|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i12:1847-2617|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i12:1847-2617|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i13:1794-2564|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i13:1794-2564|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i13:1794-2564|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i16:1824-2594|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i16:1824-2594|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i16:1824-2594|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i19:1796-2566|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i19:1796-2566|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i19:1796-2566|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i20:1805-2575|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i20:1805-2575|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i20:1805-2575|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i21:1766-2536|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i21:1766-2536|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i21:1766-2536|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i24:1836-2606|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i24:1836-2606|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i24:1836-2606|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i25:1824-2594|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i25:1824-2594|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i25:1824-2594|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i27:1817-2587|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i27:1817-2587|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i27:1817-2587|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i28:1805-2575|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i28:1805-2575|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i28:1805-2575|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i29:1847-2617|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i29:1847-2617|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i29:1847-2617|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i30:1794-2564|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i30:1794-2564|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i30:1794-2564|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i33:1836-2606|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i33:1836-2606|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i33:1836-2606|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i34:1806-2576|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i34:1806-2576|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i34:1806-2576|+   -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i3:1766-2536|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i3:1766-2536|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i3:1766-2536|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i4:1835-2605|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i4:1835-2605|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i4:1835-2605|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i6:1835-2605|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i6:1835-2605|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i6:1835-2605|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i7:1817-2587|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i7:1817-2587|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i7:1817-2587|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i8:1796-2566|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i8:1796-2566|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i8:1796-2566|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i9:1806-2576|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   1   3       5.2   1.5e+02    0.9   0.0   227   248    29    50    25    57 0.85 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i9:1806-2576|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   2   3    0.0012     0.036   12.8   0.4    17    79    81   149    72   184 0.77 -
71018at6656_6945_0:004a2d|TRINITY_DN88422_c3_g1_i9:1806-2576|+    -            257 96592at6656          -            260   8.6e-06   24.6   0.9   3   3     0.065       1.9    7.1   0.0     2    66   190   256   189   257 0.73 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i1:96-1256|+ -            387 96592at6656          -            260   8.6e-06   24.6   1.8   1   3      0.29       8.4    5.0   0.0     8    46   145   182   138   191 0.84 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i1:96-1256|+ -            387 96592at6656          -            260   8.6e-06   24.6   1.8   2   3      0.24       7.1    5.3   0.1   222   252   193   223   188   229 0.88 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i1:96-1256|+ -            387 96592at6656          -            260   8.6e-06   24.6   1.8   3   3    0.0052      0.15   10.7   0.1     3    59   234   290   232   303 0.87 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i1:331-933|-    -            201 96592at6656          -            260   1.1e-05   24.3   0.8   1   3       2.4        71    2.0   0.0   165   250    11    40     3    50 0.57 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i1:331-933|-    -            201 96592at6656          -            260   1.1e-05   24.3   0.8   2   3    0.0057      0.17   10.6   0.2   138   161   112   135   101   149 0.85 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i1:331-933|-    -            201 96592at6656          -            260   1.1e-05   24.3   0.8   3   3      0.02       0.6    8.8   0.1   123   161   141   178   132   199 0.63 -
107802at6656_113334_0:0021ae|TRINITY_DN81367_c0_g2_i1:5-349|-     -            115 96592at6656          -            260   1.8e-05   23.6   1.5   1   2      0.17       4.9    5.8   0.0    46    75     1    34     1    39 0.68 -
107802at6656_113334_0:0021ae|TRINITY_DN81367_c0_g2_i1:5-349|-     -            115 96592at6656          -            260   1.8e-05   23.6   1.5   2   2   5.2e-05    0.0015   17.3   0.3     2    70    39   114    38   115 0.83 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i10:3297-3851|- -            185 96592at6656          -            260   1.8e-05   23.6   0.0   1   3      0.13       3.8    6.1   0.0   217   254    11    48     7    52 0.83 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i10:3297-3851|- -            185 96592at6656          -            260   1.8e-05   23.6   0.0   2   3    0.0072      0.21   10.3   0.0     2    45    56    99    55   109 0.87 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i10:3297-3851|- -            185 96592at6656          -            260   1.8e-05   23.6   0.0   3   3      0.74        22    3.7   0.0   227   251   118   142   110   148 0.86 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i4:3316-3870|-  -            185 96592at6656          -            260   1.8e-05   23.6   0.0   1   3      0.13       3.8    6.1   0.0   217   254    11    48     7    52 0.83 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i4:3316-3870|-  -            185 96592at6656          -            260   1.8e-05   23.6   0.0   2   3    0.0072      0.21   10.3   0.0     2    45    56    99    55   109 0.87 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i4:3316-3870|-  -            185 96592at6656          -            260   1.8e-05   23.6   0.0   3   3      0.74        22    3.7   0.0   227   251   118   142   110   148 0.86 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i5:3316-3870|-  -            185 96592at6656          -            260   1.8e-05   23.6   0.0   1   3      0.13       3.8    6.1   0.0   217   254    11    48     7    52 0.83 -
