10_S10	11_S11	12_S12	1_S1	2_S2	3_S3	4_S4	5_S5	6_S6	7_S7	8_S8	9_S9
TRINITY_DN72655_c4_g1_i1	-1.03089287969881	-0.655714400109197	-0.784788869814893	-0.163787150196155	0.0646940282989146	-1.03089287969881	1.43847217400603	-0.261967544135058	0.767365052945691	1.96441072563643	0.723994622464659	-1.03089287969881
TRINITY_DN91728_c12_g4_i1	-0.573598219707025	-0.251205563540205	-0.785117609063409	-1.96749554394027	-0.943279795078317	-1.01915766376276	1.12719886654114	0.874862281109269	1.81384335682999	1.00486411415636	0.923562602832032	-0.204476826376804
TRINITY_DN72302_c3_g1_i2	-1.96928874067356	-1.46560031225635	-0.929760376486918	0.278851449860545	-2.25431215028041	-3.40558596528663	1.93722013908649	1.46988737877986	2.30402584301884	2.94934069139173	1.24956332295764	-0.164341280111248
TRINITY_DN87756_c15_g1_i3	-1.01114638773975	-0.371833247058563	-0.875060153185457	-0.953086064478617	-0.739932530007075	-0.529847004122241	0.523155142272142	0.74585951330103	1.5326053754179	1.34689096045022	0.771959867375095	-0.439565472224691
TRINITY_DN80059_c8_g2_i7	-0.169301664986788	1.7513094116875	0.464963755476444	-0.87024436226378	-0.125712396439106	0.630793384122746	-0.745040510679086	-0.608954976347471	-0.237680828081903	-0.977461437855163	-0.535554733312924	1.42288435867953
TRINITY_DN85103_c12_g1_i3	-0.544427315500707	-0.25869442538781	-0.787698466513071	-0.354779447670525	-0.472547192370122	-1.19151152812966	0.755593523438214	0.954491923009264	0.91550672175246	0.605086225918645	0.762312425811506	-0.38333244435819
TRINITY_DN90711_c0_g1_i2	-1.00633542461345	-0.536202327669561	-1.27246645182627	0.0118055833524755	0.400661214405457	-4.51476407714531	1.52923652626556	1.64145049208529	1.71216825914383	1.31815124723673	0.618470629211836	0.0978243295534105
TRINITY_DN88471_c2_g2_i5	4.55032718934715	3.8276300609999	-0.851115299922031	0.839009069449176	0.428820773841248	2.11526742356366	-2.29771787473057	-2.72160075956888	-1.60244403977033	-2.52930028811108	-4.11305702608684	2.35418077098859
TRINITY_DN92113_c9_g2_i5	0.615320563710752	0.680074665521379	0.0239970853809418	-0.604865901475889	0.73546025410486	0.308354189850259	-0.37477908834944	-0.420441330338461	-0.40468631372303	-0.66928850132816	-0.512721187886576	0.623575564533364
TRINITY_DN75179_c3_g2_i3	-0.312051214405107	-0.949191392103407	-0.336700344733801	-2.06887645784049	-1.81321436510803	-1.44435136001324	1.1234618247924	1.16907244526973	2.37352582698607	1.28784633323388	1.51888048275543	-0.54840177883344
TRINITY_DN72829_c0_g1_i4	0.600320031697475	1.39862350868053	0.272175173439594	-0.519843438235605	2.08209001701592	1.84100033141912	-1.05764083087808	-1.1762853273767	-1.24577325252657	-1.65451665314274	-1.53187964414994	0.991730084056981
TRINITY_DN73357_c3_g1_i1	1.36197033333329	0.645081657440319	0.311814729871565	-0.826818178794201	1.03640308774535	0.620985981822856	-0.368422606909429	-0.707601449178717	-0.762012559330942	-0.654248877616465	-1.04679604719735	0.389643928813719
TRINITY_DN86973_c2_g1_i2	1.46105051687584	1.98769443051433	1.07238890694623	-0.727200662066515	2.5791326431976	0.627301083674528	-1.03019569803416	-1.30669650063812	-1.91189961898776	-1.55585638760953	-3.00766524455548	1.81194653068304
TRINITY_DN92421_c3_g1_i1	-0.910166897938663	0.41457542810058	-0.525631487057163	-0.990854743504224	-0.959284664503353	-0.683469206200744	0.529558233232987	0.294001764778878	1.67244620938526	0.172909947861516	0.123640046202645	0.862275369642284
TRINITY_DN93054_c8_g2_i1	-1.43888955282727	-0.498868397439471	-1.11605861616811	-0.704063553064031	0.022643356755502	-0.836492551017889	1.02157216450924	1.0878542682571	1.19584394550045	1.12095825419855	0.612305230286011	-0.466804548990067
TRINITY_DN90447_c9_g1_i1	-1.25113998756209	-0.653356368713989	-0.862364892865272	-1.42750816502968	-1.07546609536895	-1.05068388359454	1.03306789466786	1.42844803076444	1.7903292955026	1.65699386970376	1.21130541541682	-0.79962511292096
TRINITY_DN89810_c11_g1_i2	-0.560682934700056	-0.233120527870316	-0.200990659415789	-0.202824982664668	-0.331362524483977	-1.44038870098234	1.07512191898667	0.925303836215189	0.893607417214109	1.07512191898667	-0.346828524820006	-0.652956236465476
TRINITY_DN70344_c0_g1_i1	-1.5263980111319	-0.67480136683554	-1.12528275584698	-0.335262894405409	-0.658529444287435	-1.07537476569464	1.15758933843539	1.48715701731041	1.03972587795418	1.64355931490271	0.796460742202215	-0.728843052603012
TRINITY_DN93113_c3_g4_i1	2.07874522856385	0.819278811222949	0.762387475080528	0.169244046519101	2.99559285411888	3.15728112791921	-1.32368818518045	-1.24195962029764	-2.19382146385979	-2.50907555282385	-3.72477867347418	1.01079395221139
TRINITY_DN90117_c3_g1_i1	-0.937464707991194	-0.431886217546322	-1.13004236870229	-1.0365959254024	-1.02351244854849	-0.98544701675784	1.0030417317932	1.27110830034314	1.44599370692583	1.32157241012368	0.942784703179393	-0.43955216741671
TRINITY_DN90990_c16_g1_i5	1.48521637573582	1.86910444176031	1.09003672742329	-0.152625026312028	1.74429570673191	1.14085682445845	-0.637795806797617	-1.29515626092209	-1.86269944729011	-1.54917379339845	-2.48715540420364	0.65509566281416
TRINITY_DN75949_c4_g2_i1	0.19613860826461	-0.462901716377797	-1.31165128764948	-2.68121792695421	-1.41917546893261	-0.744256360732861	0.804714022200754	2.19074323302115	2.0921173567001	0.797624502042302	0.744739079711593	-0.206874041293549
TRINITY_DN90273_c8_g1_i6	-1.9616574682051	-0.813188728601718	-1.2064213105915	0.572707743691575	-0.627223487957712	-1.31830120717475	0.394729214950731	1.44277183651259	1.37214848027162	1.08233198993852	1.18721420391492	-0.125111266749173
TRINITY_DN80059_c8_g2_i4	1.05660409342485	2.14481889225666	-0.254042938491846	-1.14163617699529	0.708547935982224	0.538215992974696	-0.865527996756987	-0.96659737345015	-0.892077129290166	-0.877344885610047	-1.3505395204534	1.89957910640945
TRINITY_DN91955_c7_g1_i5	-1.24154491333186	-0.537455562999057	-0.980336677925424	-0.333233426930529	-0.0283558676781839	-1.30138915830426	0.679149547663345	1.03320150758554	1.11059318744333	1.20651770174059	0.722800816873846	-0.329947154137335
TRINITY_DN79066_c2_g1_i10	-1.07307507650754	-0.0638320576772835	-0.962529677995139	-1.59422193596982	-0.705512924377961	-2.01435328172457	1.01003087690239	1.05604638625076	1.80621763698442	1.09978705468334	1.23439685309001	0.207046146341398
TRINITY_DN89079_c0_g1_i7	-1.66004149895103	-0.767163013600658	-1.31664042899509	-0.0737287736136434	-0.0650421641902446	-0.544480237467853	0.90166740011939	1.26309339450058	1.07528027900558	1.31118124232207	0.701049495300101	-0.825175694429209
TRINITY_DN89641_c0_g1_i8	-1.2356811185757	-1.59155005203959	-1.60114494264989	-1.70628289276922	-1.96883365963071	-2.27191332475999	1.81431850020732	2.64209281500586	2.6935442834281	2.00777833882358	2.07287091086807	-0.855198857907826
TRINITY_DN81231_c18_g1_i1	0.225315418199022	3.8001693632419	-0.734859248937121	-2.2743097251742	-1.14805972994224	-0.767203601907953	-1.12497253031505	-0.0339040600143727	0.637504749073608	-1.41593760139158	-1.49477162486446	4.33102859203243
TRINITY_DN92519_c10_g1_i2	-0.0711110845987893	1.0218403979447	0.00755617193845282	0.0844249353227234	0.103578528400019	-0.262673735299545	-0.262673735299545	-0.262673735299545	-0.262673735299545	-0.262673735299545	-0.262673735299545	0.429753462790163
TRINITY_DN89150_c12_g2_i1	-0.695879528363158	-0.657377628140768	-0.723025670376281	-1.00520758647089	-0.696406925569137	-1.37142260716506	1.05634949213155	0.959070491295151	1.33593249522714	1.2204015475491	0.950673918641986	-0.373107998759643
TRINITY_DN85370_c12_g1_i5	-1.49553572564371	-0.690092787551069	-0.993269307499564	-0.843590484909652	-0.503146997124661	-0.726539112693039	1.04320712098364	1.43257399446411	1.13041012367478	1.34045213904263	0.530880618446645	-0.225349581190109
TRINITY_DN93113_c7_g1_i1	2.07951840852373	0.488801720564401	1.03184899831805	0.268151556451416	2.91271866243299	2.19680839088654	-1.1407749559917	-1.54668443176081	-2.39643949753165	-1.42788030887373	-3.23909322237572	0.77302467935648
TRINITY_DN78644_c14_g3_i2	1.39737410503215	1.822716579576	0.958146645525675	-0.830112905339659	1.3293407235514	1.25085781654714	-1.24274022565723	-1.31520845724813	-1.41668928104621	-1.51740378759821	-2.11403097217435	1.67774975883143
TRINITY_DN86171_c2_g2_i2	-1.48145971897442	-0.713933332594874	-0.541088743788847	-0.631324364498262	-0.663060953463203	-1.10902772070368	1.10043004761619	1.10033612062901	1.33312727440755	1.4454791010767	0.953989038335779	-0.793466748041943
TRINITY_DN90588_c9_g1_i1	-1.01530892857515	-0.559008386275482	-0.752529393343711	-0.870664193655827	-0.474597202283032	-1.07621094355435	0.915992306838998	0.814049131618191	1.15911137837474	1.05081449480208	0.868305671890045	-0.059953935836506
TRINITY_DN90844_c5_g1_i11	1.41904965279277	0.879411496686691	0.788923748946018	1.46326959174166	3.44845627743203	2.62973098700418	-2.21745189178493	-2.85453379004193	-1.67467815254967	-2.31189088158896	-1.46237454883681	-0.107912489801053
TRINITY_DN92290_c12_g2_i1	0.66760442885986	0.694848577200005	0.241605074084565	-0.199938179412237	1.22823026312784	0.801168323293842	-0.710826305434139	-0.886150473113808	-0.841720372285091	-0.896876879706867	-0.886150473113808	0.788206016499841
TRINITY_DN93701_c4_g2_i2	-1.2767630583649	-0.679937616039028	-0.794402534242442	-1.14418737990927	-0.701361648529745	-1.11514348879434	1.0283224486854	1.54629536466476	1.2189194320241	1.65368970580283	0.785801612417166	-0.521232837714534
TRINITY_DN91442_c1_g1_i1	1.42645005587447	2.07527400827634	0.664491275713317	-0.763080909478184	2.50635430158402	-0.0613421271465926	-0.782965229406149	-1.25531118546633	-1.26739871507428	-1.49894981408881	-2.96271211340759	1.9191904526198
TRINITY_DN92295_c0_g1_i3	-1.15631127404105	-1.0348792681501	-1.25245086631882	-0.261005992072187	-0.56928825103051	-1.11608088797907	0.958487705031487	1.20212460275661	1.3731663229464	1.34954741851401	0.783715630170349	-0.27702513982713
TRINITY_DN86840_c1_g1_i5	-2.0250750572531	-0.69258488873704	-0.440952138154783	-0.836217209938974	-1.96120931783289	-2.88234279196001	1.68182919471552	1.59561336661397	2.09039005428857	2.26501873814652	1.21364564965166	-0.00811559953945018
TRINITY_DN89377_c1_g1_i1	0.835730456102199	1.84301424906117	0.546655128666623	-0.264544871420769	0.641711433106577	0.58279130920512	-0.390364033062164	-0.64770119744076	-1.06153307792011	-0.94325106761458	-1.73561640561394	0.59310807693064
TRINITY_DN93239_c4_g1_i18	0.186333609029507	0.0323979030504572	0.0426753822462843	-0.12981213326385	-0.12981213326385	-0.12981213326385	0.110196831471221	0.00111873656259895	0.0490618249059457	0.0194472322357731	-0.0607974553486693	0.00900233563843214
TRINITY_DN85661_c6_g1_i14	-0.109046148486974	-0.109046148486974	-0.109046148486974	-0.109046148486974	-0.109046148486974	-0.109046148486974	0.0888192428667639	0.157590494027015	0.00731860820481058	0.132183887028471	0.377410807281757	-0.109046148486974
TRINITY_DN81856_c6_g2_i7	1.80722504697801	2.00117165745102	0.537635640480983	1.4877179363671	3.14211592894249	2.58513239527398	-1.74682023853698	-2.39610659569757	-1.9890041871189	-3.12378750710078	-3.16912892356801	0.863848846528651
TRINITY_DN72549_c11_g1_i2	-0.893461221172304	-0.684508386631191	-0.683364570634632	-0.35892326813574	-0.516619077696652	-0.473670191922826	0.742352329560967	0.714506514075709	0.985833329579791	1.12709043130493	0.695375707036074	-0.654611595364122
TRINITY_DN82883_c0_g1_i4	-0.154576113328045	-0.65668456008357	-0.230193159972741	3.36248769133745	4.42830343956037	3.57313881714379	-2.48419860000541	-1.79361322392749	-2.45976856118485	-2.20639089427154	-0.291911315973015	-1.08659351929494
TRINITY_DN93816_c18_g1_i3	0.926474762075941	1.58313732565801	-0.180446375475272	0.064868593853503	2.02450290371979	1.26058521977729	-1.37006846286305	-1.20786960231211	-1.05383597363969	-1.67415418644729	-1.81226607699449	1.43907187264736
TRINITY_DN88453_c3_g1_i10	1.80951654216118	1.25818770991156	-0.0484252498294484	-0.92327337603383	1.09536903034007	-0.226044643061762	-0.725815190835373	-0.4699194706121	-0.510844257579219	-0.741352759891565	-0.827495266571487	0.310096932001973
TRINITY_DN92350_c4_g2_i10	-0.868570623251223	-0.36694668557241	-0.604594929359495	-1.80969747823913	-1.03920199398857	-1.46694883976717	0.986343239837692	0.799009376654444	1.7846301023308	1.53081384516947	1.0242244221384	0.0309395640471912
TRINITY_DN75187_c12_g1_i2	-0.679202578455419	-0.232245059619552	-0.882090411925562	-0.680456550755912	-0.650658003477597	-0.882090411925562	1.67837999724095	0.745049459039989	0.363405250894359	1.12940522691227	0.171020924534001	-0.0805178424619641
TRINITY_DN76223_c12_g1_i3	-0.294330540526604	-0.294330540526604	-0.294330540526604	-0.294330540526604	-0.294330540526604	-0.294330540526604	-0.000371561497909401	0.257554562945121	0.260503855367589	0.191096286643638	0.17138277906936	0.885817320631825
TRINITY_DN93103_c3_g1_i1	-0.0942092441031745	0.0347525433809577	-0.635254628294124	2.04822541252645	2.91130740330138	1.59133778157161	-1.03906768991071	-0.988043686886247	-0.988043686886247	-1.03906768991071	-1.03906768991071	-0.762868824878472
TRINITY_DN92052_c4_g1_i8	0.720086324121776	0.166893403894013	0.629302722331206	-0.326753930081197	0.29617642083898	-0.326753930081197	-0.326753930081197	-0.326753930081197	-0.326753930081197	-0.326753930081197	-0.326753930081197	0.474818639382401
TRINITY_DN73198_c7_g1_i6	-2.11262670854273	-0.295166859918981	-1.33259210382529	-0.681843562631753	0.0385081610324995	-0.790546498182252	0.743168359145432	0.842332655764322	1.26017150193666	3.11502588499861	-0.290315988559474	-0.496114841217047
TRINITY_DN82891_c2_g1_i4	-0.993211211028147	-0.593787700396286	-0.888849687938365	-0.914630243962377	-0.557258706786501	-1.68626818190627	1.22216981858023	1.30865382554773	1.53129799071326	1.0201117674348	0.960541992319056	-0.408769662577143
TRINITY_DN92506_c6_g1_i3	-1.10432093077258	-0.635125677233487	0.586763887687662	-4.74088755235982	-4.74088755235982	-4.74088755235982	3.50682638844448	3.14232390466974	2.96002373900321	3.79156578321507	2.69525762602323	-0.720652063957836
TRINITY_DN77025_c11_g4_i1	-1.22610494439462	-0.929611896883527	-0.560930033296423	-1.53178368763691	-1.53178368763691	-1.53178368763691	1.7993482345803	1.5408366566429	1.28829313346061	2.05474088674134	1.28399665494533	-0.655217628885186
TRINITY_DN83216_c1_g1_i1	-1.63963509312529	-0.778761386404756	-1.10251284997354	-0.395664599696658	-0.0380949050901283	-0.810318170903098	0.66007359871853	0.989951168434768	1.55806783333449	1.00652724118818	0.810682457446975	-0.260315293929474
TRINITY_DN72692_c7_g2_i5	-0.0839517200036379	-0.137758163699432	-0.137758163699432	-0.137758163699432	-0.137758163699432	-0.137758163699432	0.377247752734298	0.099805554618244	0.0101997176876697	-0.0867341606749648	0.0101997176876697	0.36202395644788
TRINITY_DN89735_c11_g1_i5	-1.54602954487575	-0.927195496550899	-1.15073780172046	-0.116996656104019	0.190886829406832	-0.597065733908098	0.491652727255019	1.24377171640914	1.11263154402011	1.15289494571656	0.768923159746839	-0.622735689395273
TRINITY_DN89071_c0_g1_i7	-2.1842412493053	-1.05636705181179	-0.841517791275646	-0.662726153427375	-0.269828259888978	-0.967420091909015	0.991180449717318	0.924737671184575	1.78683812279213	1.28230075849518	1.0423055741779	-0.0452619787490018
TRINITY_DN86840_c4_g1_i1	-0.332023969757595	-1.04592145944165	-0.868622160515517	-1.9014766059937	-2.047460744774	-0.707092712557113	1.24061443831446	1.9577757292141	1.62108647383459	1.0098149251584	0.588875560640108	0.48443052587792
TRINITY_DN93239_c4_g1_i6	-0.200342625935256	-0.200342625935256	-0.200342625935256	-0.200342625935256	0.0421074477424458	-0.200342625935256	-0.00247723458151761	0.228335784012974	0.179278336120453	0.194720173582322	0.560091248734856	-0.200342625935256
TRINITY_DN92832_c2_g1_i1	-0.158626549021532	-0.158626549021532	-0.158626549021532	-0.158626549021532	-0.158626549021532	0.0517623154238709	0.486613963623733	0.357388597982133	-0.0422617923297473	-0.141417258989309	0.16791079911842	-0.0868638797214407
TRINITY_DN90308_c2_g1_i14	-1.55345533946136	-1.17872102092902	-0.635728966284768	-0.12748132519536	-0.24589407659332	-0.87210176094968	0.908218229962606	0.995592076180916	1.16338564257953	1.25101194561129	0.708389953013803	-0.413215357934642
TRINITY_DN109237_c12_g1_i1	-1.09369062514458	-0.808072397989793	-1.2374276827796	-0.911651346603175	0.441123396484739	-0.592858020544179	0.0637695976032919	1.63994493107781	1.01106355632037	0.988924258702014	0.607496240148024	-0.108621907274941
TRINITY_DN73037_c1_g1_i6	-1.38472436992653	-0.580323617760111	-1.04692173607193	-0.699152741488792	-0.0591788331910479	-0.793586794455276	1.07557566703082	1.25579720270959	0.871641837900098	1.33949449504621	0.483734218094941	-0.462355327887977
TRINITY_DN89122_c12_g1_i1	-0.425830601498133	-0.676802104143571	-0.245900968709349	-0.739590374599318	-0.964865304468888	-0.964865304468888	1.04806086997538	0.458981750129546	0.858068743559484	0.678067264889598	1.6538432078449	-0.679167178510763
TRINITY_DN87827_c11_g3_i1	-1.46459449652412	-0.498305471079162	-0.824966257245061	-0.687934061716447	-0.55674253599607	-1.27959302956372	0.944191519123763	0.844876458870813	1.64704960021778	1.09363370531701	1.15219279182612	-0.369808223230897
TRINITY_DN73996_c7_g1_i2	-1.53073977753305	-0.437740540377761	-0.703539749229408	-0.878235845194355	-0.799147543377057	-0.871629818804903	1.05492899257091	1.08209747205768	1.23855720263476	1.19799998602133	0.899101388040037	-0.251651766808184
TRINITY_DN90492_c1_g1_i1	1.74694490718226	1.88228216186199	1.11648331331257	0.919535604273501	2.25656186369646	1.60087300600019	-1.57653545253524	-1.16919956710683	-2.15981078777247	-2.16996350413336	-3.35679828408575	0.909626739306667
TRINITY_DN90069_c16_g1_i1	-0.234451627619257	-0.252634161584329	-0.115770555804916	-0.28825807131505	-0.28825807131505	-0.28825807131505	0.388009336950839	0.286085682604962	0.181627904959413	0.607819984082014	0.256721811940754	-0.252634161584329
TRINITY_DN75179_c3_g3_i1	-0.353583942908598	-0.86758876505503	-0.278483174217135	-2.56058395289944	-1.18366595954075	-2.13791139740483	1.06133906976649	1.48669706716727	2.34404960386898	1.50563146007216	1.60836861992632	-0.624268628775423
TRINITY_DN80947_c0_g1_i8	-0.385432882673706	-0.385432882673706	-0.385432882673706	-0.255820144543236	-0.385432882673706	-0.385432882673706	0.719574642087268	0.732262159996049	0.388563442437467	0.867346068854478	-0.139328872789789	-0.385432882673706
TRINITY_DN84502_c5_g1_i14	0.233417930391421	0.67121533267012	-0.126605466882941	-0.237636779271684	-0.00134722867041914	0.566517954003427	-0.250650106905935	-0.496202813161617	-0.430113622703845	-0.428768452405096	-0.382460647112429	0.882633900048997
TRINITY_DN83762_c5_g4_i1	-0.854736757627157	-0.352029949113236	-1.27563649593866	-1.05525948127347	-0.664629059156604	0.155949201570298	0.701204093273608	0.742781689644501	1.07810261445876	1.24526686761157	0.847412048582185	-0.568424772031799
TRINITY_DN83140_c0_g1_i14	-1.59998318839294	-0.756732269741544	-1.48889478762816	-0.310611429470985	0.222199929495629	-0.327198004737498	0.950107238476155	1.03765344506396	1.0081478576569	0.992271295442752	0.633051999109595	-0.360012085273858
TRINITY_DN71444_c6_g1_i2	-1.02573251039566	-1.64238355864986	-1.39268768446609	-0.860939850057181	0.386527708525335	-1.21410543245675	-0.720342814153308	1.98644146862675	1.5974243214283	1.9143724122127	0.882747590043326	0.0886783493424428
TRINITY_DN85820_c0_g1_i3	-1.09324515230471	-0.456375441667101	-1.18853524841207	-0.902050443905556	-0.156707788089789	-1.97404001369237	1.17936796554805	1.26185794934015	1.56724480983684	1.12603136012308	0.788937582169345	-0.15248557894587
TRINITY_DN74017_c1_g1_i2	-1.5383613152912	-0.19646860490471	-1.6636852046349	-1.18598367057388	-0.551596392914354	-0.749574394055748	1.40033714027787	0.733052232835366	1.85381668747609	1.7411150055398	0.880615036061141	-0.723266519815481
TRINITY_DN87827_c11_g4_i3	-1.15733296832675	-0.811316778514334	-1.05226637428716	-0.62847315179773	-0.788785375296705	0.460618151538482	1.01537655855061	0.791957140342056	1.33597532383473	0.719439545403497	1.01690489679343	-0.902096968240129
TRINITY_DN91773_c2_g1_i12	-1.13635071537462	-1.08756364196844	-0.36897931053203	-1.3769912960786	-1.8074557227757	0.118389668658089	1.19130003821583	0.918022192227494	1.32825096211825	0.519146965236324	1.97434021833119	-0.272109358057797
TRINITY_DN83898_c2_g2_i9	1.33281387179075	2.06724858193043	0.477445486995339	0.108496868197943	1.88112949361209	-1.18292636422263	-1.14519739175686	-1.01350232291566	-1.53510151002213	-0.672777670342049	-1.94004698376009	1.62241794049287
TRINITY_DN92171_c6_g1_i10	-0.801924323857782	0.441744757109081	-0.801924323857782	-0.801924323857782	-0.656572938285162	-0.801924323857782	0.311109341442109	0.998406149066853	0.399082142198311	0.890502874231925	0.203116292842748	0.620308676825265
TRINITY_DN89626_c12_g3_i3	-0.887148963608938	-0.662292502321008	-0.600672158603941	-0.790575703913885	-0.501383639220067	-0.456474833289194	0.666092498837828	0.826947794762574	1.20258481157722	1.1927019727847	0.728449761072012	-0.718229038077302
TRINITY_DN92602_c11_g2_i3	1.14385979711043	1.45844591665662	0.313221355842635	-0.32002902802992	1.9211105542756	1.73560388184487	-0.772214120663425	-1.34005808781872	-1.69159566045514	-1.90623523144955	-1.76585021514856	1.22374083783517
TRINITY_DN90655_c15_g1_i7	-0.0634162170473071	-0.0634162170473071	-0.0634162170473071	0.114182712280426	-0.0634162170473071	-0.0634162170473071	0.0314954299781598	-0.0634162170473071	0.0688315812511326	0.133190827047511	0.0962129687739207	-0.0634162170473071
TRINITY_DN82346_c20_g1_i1	-1.48390399829367	-0.944709776373734	-1.07206829773678	-0.32690004847773	-0.283509767091354	-0.653108781992675	0.979115786445275	1.16264507182669	0.971768888420317	1.36378501320966	0.693390839861415	-0.406504929797421
TRINITY_DN81229_c4_g1_i5	4.03893941949548	2.40140832297026	0.0736195146617256	0.145002565830368	0.579933641013401	1.78795023543403	-2.06420520449326	-2.57921112092699	-1.90023781307282	-2.57921112092699	-2.25267377278704	2.34868533280183
TRINITY_DN80418_c10_g1_i7	3.33637472920909	3.94588431573032	0.371740031034491	-0.600584449424822	0.551704842803913	1.49871268176186	-2.43057382700989	-2.53736860563076	-1.67850134045347	-2.7986339186115	-3.0447945058809	3.38604004647168
TRINITY_DN80418_c10_g1_i3	3.30810563757048	3.35346630331944	1.73777138382262	-2.24671252712304	-0.779669912284686	1.83503269831244	-2.44717102338944	-1.77036634890317	-1.85099290483878	-2.13881778596789	-2.29723361795754	3.29658809743957
TRINITY_DN86973_c5_g1_i1	1.67835317243338	2.03110654177411	0.806564307341693	-0.445500457133573	2.76450358946718	0.89030427126026	-1.32811603279631	-1.68120017514504	-1.86553440445194	-1.41755168182005	-3.34448268389493	1.9115535529652
TRINITY_DN84694_c4_g1_i2	-3.07563264586153	-1.61543735392438	-1.64075314255335	-1.64643971476185	-0.422846217891458	-0.679926839105451	-1.83748680722382	0.77764175827624	4.28188371619531	6.50357249404747	-0.0207485593523948	-0.623826687844783
TRINITY_DN86944_c0_g1_i2	-1.41860521446181	-0.104276184726807	-1.57069780340035	-0.648937767605757	-0.0145970730570379	-1.57418059637448	1.05632913772805	1.43671204722032	1.00733198589849	1.60702819138853	0.303539618494538	-0.0796463411037056
TRINITY_DN90949_c1_g1_i7	-1.26391281046546	-0.569887525678199	-1.2830926866803	-0.127616380984094	-0.0934038596607447	-0.785605231060611	0.757666087264701	0.695967674546722	1.28650686000281	0.813118199773992	0.827866163829134	-0.257606490887946
TRINITY_DN90630_c9_g1_i14	-0.0937702920311631	-0.0937702920311631	-0.0937702920311631	-0.0937702920311631	-0.0937702920311631	-0.0937702920311631	0.0748717435276761	0.282520091305888	0.159613943768911	-0.00834563577848545	-0.0247556141159827	0.0787172234789709
TRINITY_DN89769_c2_g1_i5	-1.37475291588935	-0.188886370578015	-1.0819711666615	0.124008549782504	0.43136488014628	-1.37475291588935	0.872263133877996	0.580187819199744	0.983080562740142	0.83532418301386	1.10421888914359	-0.910084648885904
TRINITY_DN80402_c14_g1_i1	-0.371271443254768	-0.204483523508779	-0.455010324805186	-0.265674016916652	-0.342276968224466	-0.160704457315109	0.533448053312124	0.50654659617541	0.433291465165488	0.562130808016208	0.0820332333335184	-0.318029421977788
TRINITY_DN82883_c0_g3_i1	0.878211899119473	-0.00145121068891552	-0.522833466958081	3.71532838706394	5.03379513325215	4.17005008625379	-2.67886364385044	-2.09621758104207	-3.40704284261094	-2.78265959466404	-0.646709257715041	-1.66160790815983
TRINITY_DN83898_c2_g2_i3	1.66924797871972	2.10130846437315	0.0554784448608894	-0.0546723755528422	2.04970940179135	0.56353231237221	-0.844701310104661	-2.05685662281472	-1.71889090367197	-1.43638869427814	-1.76377750266118	1.43601080696619
TRINITY_DN81998_c5_g2_i2	-1.50403590448557	-0.884396885552672	-1.22531230816337	-1.77628453225961	-0.993388434869609	-1.69220750584865	1.4212559059272	1.81368567063414	1.85286027996475	2.15208912262242	1.09467550042438	-0.258940908393404
TRINITY_DN76019_c8_g1_i2	-0.769089666111871	-0.328651950156352	-0.334328134688556	-0.259822098202072	-0.654203919164541	-1.52525899425117	1.26676339328397	0.870078055821532	0.856024378252614	0.987220752668463	0.10328132501159	-0.212013142463608
TRINITY_DN91936_c4_g2_i1	-0.202113850616656	0.443057180290446	-0.215040025060926	-0.215040025060926	-0.215040025060926	-0.215040025060926	-0.166803839408078	-0.0841091552344769	-0.0209529729446234	0.207192975622122	0.111497323079026	0.572392439455942
TRINITY_DN83898_c2_g2_i5	1.59277152522659	1.68269593245476	0.546230827269356	-0.564483339582633	1.80477808913605	0.941528176493172	-1.21262688776046	-1.72670176666995	-1.52046807308532	-0.967753416470658	-2.21423793766644	1.63826687065553
TRINITY_DN82891_c2_g1_i3	-1.0833255012918	-0.73539074114218	-0.97547518852842	-1.28672195155254	-0.625671328629751	-0.120120178639201	1.16968446826045	1.03316018184949	1.40191699481436	0.844665807552884	0.993532936971018	-0.616255499664296
TRINITY_DN93288_c11_g1_i3	-0.5667671250093	-2.22139073299711	-1.32920987381689	-2.18617299758579	-3.14994621869886	-0.388076043389279	1.48989907495529	2.39179436212881	2.44066403188959	1.93932828910812	2.56154126681405	-0.981664033398639
TRINITY_DN90300_c6_g2_i1	2.12400978866456	1.83822152966757	1.14931100253895	0.11660078215678	2.1962456459413	2.22700628706432	-1.93277151912902	-1.53462323107484	-1.74110805191193	-2.96928248504153	-2.38015120317979	0.906541454303638
TRINITY_DN89254_c9_g1_i3	0.419108620111755	1.45768681135208	-0.377196143716288	-1.07107057713439	0.919022465199517	-0.199409024501005	-0.342521553062796	-0.72200175308395	-0.532509048113011	-0.634595907193258	-0.760292606763753	1.84377871690511
TRINITY_DN91470_c4_g1_i1	-0.637974193776452	-0.537313663347623	-0.232150450939667	-1.48279728897932	-0.864343723188811	-1.33624355942333	0.598463115682843	1.04146231399606	1.43298239846547	1.23319650782061	1.08045437900818	-0.295735835317957
TRINITY_DN75481_c2_g1_i7	-2.04650903134854	-0.787867299499712	-1.05311963236165	-0.776937947378925	-0.756295072581235	-0.819892272100721	1.30186705130165	1.48293098312866	1.01482555701958	1.75004551160408	0.970619572605306	-0.279667420388484
TRINITY_DN88925_c4_g1_i16	-0.245654826677672	-0.264729961868293	-0.315538920790175	-0.24818365298841	-0.34365730121609	-0.437217477378427	0.456533024342138	0.259666613477027	0.444055584050821	0.27911500290956	0.388161126514504	0.0274507896250169
